Time(s);X(m/s^2);Y(m/s^2);Z(m/s^2)
9,508538866;3,498007536;12,84706497;-0,789631486
9,52539496;4,728516579;14,14935875;-0,646062136
9,542251054;5,669494152;12,10259819;-1,675574064
9,559106366;4,735694885;9,569496155;-5,099104881
9,575961627;4,242474556;7,675876141;-5,711966991
9,59281772;4,371686935;6,696613312;-6,343971252
9,609673814;2,353640079;6,562615395;-7,445267677
9,626529127;1,240379453;7,106084824;-8,257032394
9,643384387;0,459721059;8,963812828;-8,379066467
9,660240481;1,398305774;10,17996502;-8,996713638
9,677096575;3,074178934;9,054739952;-9,576076508
9,693951887;5,55194664;7,47697258;-6,669693947
9,7108072;6,830611229;5,851348877;6,110072613
9,727663241;3,689433336;4,616054058;7,065407276
9,744519387;2,315355062;6,172286034;1,008275628
9,7613747;3,212962627;8,319844246;-2,769692183
9,77822996;3,655933857;9,35174942;-2,494218588
9,795086054;4,007977962;9,042776108;-1,946262121
9,811942148;4,118047714;8,592626572;-1,919641972
9,82879746;3,99601388;8,429914474;-2,731407166
9,845652773;3,387937784;8,520841599;-4,110270977
9,862508814;1,592124343;6,351747513;-4,852644444
9,87936496;1,273878932;4,051048756;-3,609872103
9,896220273;2,121237278;4,086941242;-1,907677889
9,913075533;2,269891262;6,370890141;-2,561516523
9,929931627;1,668694735;9,006883621;-4,668097973
9,94678772;1,132403374;10,66839981;-6,597909451
9,963643033;0,531505704;9,342177391;-6,257829189
9,980498345;2,238485575;6,952645302;-2,59740901
9,997354387;3,356531858;7,314260483;-2,566302299
10,01421053;4,378865242;7,268796921;-2,341077805
10,03106584;5,633601665;6,162714481;-0,598205686
10,04792116;5,022833824;5,181059361;-0,665204704
10,0647772;4,182653904;4,663910389;-1,460219979
10,08163334;3,011965513;5,073382378;-0,782453001
10,09848866;1,994417667;8,264809608;0,024227329
10,11534392;2,255235434;13,42403412;-1,256531
10,13220001;6,703492641;19,23679924;-8,086843491
10,14905611;12,85394382;25,09053993;-14,35005665
10,16591147;6,459424496;15,91855145;-5,898906231
10,18276673;5,078167915;9,691530228;-1,450648785
10,19962282;6,124130249;8,501698494;0,625124931
10,21647892;7,117750168;7,134799004;3,897907972
10,23333428;6,351747513;3,620041609;2,152642965
10,25018954;6,416353703;1,726421595;3,263510942
10,26704564;8,343473434;4,764409065;1,501496196
10,28390173;6,95743084;6,629614353;-4,855037212
10,3007571;5,248058319;7,17069149;-9,41336441
10,31761236;3,792324781;7,644769192;-7,720741272
10,33446845;2,336890459;8,252845764;-4,15334177
10,35132454;1,73360002;7,86969471;-2,520838737
10,36817991;2,07098794;7,031608582;-1,14406836
10,38503517;2,360818624;6,87846756;-1,859821439
10,40189126;2,298605204;6,406782627;-3,425624609
10,41874741;2,700599432;5,188237667;-4,34028101
10,43560272;3,438187122;4,125226021;-4,783252239
10,45245798;4,019941807;3,514757395;-5,154139996
10,46931408;5,863312721;3,004786968;-5,544469357
10,48617022;9,509376526;4,604089737;-6,343971252
10,50302553;13,8236351;6,990930557;-5,997011662
10,51988085;16,34477234;7,256833076;-5,230710506
10,53673689;11,09192944;5,319842815;-5,549254894
10,55359303;8,082655907;5,350949764;-5,393721104
10,57044834;7,735397339;7,134799004;-5,975476265
10,58730366;7,000501633;8,063512802;-4,756931305
10,60415975;6,581458569;8,829814911;-3,258127213
10,62101584;7,043572426;10,57747269;-3,210270643
10,63787121;7,062715054;10,36899757;-3,463909864
10,65472647;4,311866283;7,654340744;-2,487040043
10,67158256;1,295414329;8,370093346;-1,30438745
10,68843871;-0,239282265;9,346963882;-1,033998489
10,70529402;1,520339727;13,19163132;0,253938317
10,72214934;3,816252947;13,46471214;-0,255732924
10,73900538;6,636493683;10,45543861;-1,572682738
10,75586152;6,816254616;8,520841599;-3,945166349
10,77271684;5,312664509;7,589435101;-4,675276279
10,78957215;4,326223373;8,156833649;-3,746562004
10,80642824;2,265105724;9,588638306;-3,837489367
10,82328439;1,360020518;8,973383904;-6,557231426
10,8401397;1,302592874;7,747660637;-9,25783062
10,85699501;1,848455548;7,335795879;-9,310472488
10,87385111;3,94815731;7,29990387;-9,265008926
10,8907072;4,85294342;7,716553688;-7,904988766
10,90756256;6,466603279;7,472187042;-2,650051117
10,92441782;5,530411243;5,346164227;5,892026424
10,94127392;1,992024899;4,915455818;4,285844326
10,95813006;2,104487419;6,509973049;-1,900499344
10,97498538;2,772384167;8,264809608;-4,493422031
10,99184069;3,047857761;8,767601013;-3,851846218
11,00869678;3,294318676;8,688339233;-3,346661568
11,02555293;3,495614767;8,51844883;-2,848655462
11,04240824;3,593720436;8,051548958;-2,819941521
11,05926355;3,655933857;8,36052227;-4,177269936
11,07611965;2,834896564;8,228917122;-5,111069202
11,09297574;1,639980793;6,98614502;-3,923630953
11,10983111;1,144666553;4,663910389;-2,391327143
11,12668642;1,46769762;4,269094467;-1,453041553
11,14354251;2,068595171;6,086144447;-3,89730978
11,16039861;0,797408164;8,43948555;-7,94566679
11,17725397;0,462113887;8,798707962;-7,847560883
11,19410928;0,442971289;6,167500496;-5,312365532
11,21096538;2,257927179;5,121238708;-3,267698526
11,22782147;3,801896095;5,042275429;-2,922832966
11,24467684;5,640780449;5,116453171;-1,680359721
11,26153215;6,902396202;4,058227062;-0,354137749
11,27838824;6,543173313;2,858824968;0,055334024
11,29524434;4,556233406;7,498507977;0,570089996
11,3120997;4,074976921;16,27777481;-0,782453001
11,32895501;10,27328491;25,19343185;-6,930511475
11,34581111;14,71436405;27,75016212;-10,76590729
11,3626672;7,800003529;16,44287872;-5,934798241
11,37952256;6,46421051;10,70189953;-2,491825581
11,39637788;6,746862411;8,027621269;-0,437886536
11,41323397;8,070692062;6,782754898;4,165904045
11,43009012;5,762814045;2,80857563;2,866003275
11,44694543;5,748457432;3,88594389;3,550649643
11,46380074;5,293521881;5,360819817;0,984347403
11,48065684;6,171987057;6,648756981;-3,674777269
11,49751298;5,166702271;7,139584541;-6,461518288
11,51436835;4,448257446;7,345367432;-6,047261238
11,53122361;3,057429075;7,436294556;-4,720739841
11,5480797;1,084546804;6,62243557;-2,750549555
11,56493584;0,232402906;6,605686188;-1,223031521
11,58179121;0,105583303;6,864110947;-1,170389414
11,59864652;1,271486163;6,232106686;-2,525624275
11,61550262;2,695813894;4,814957142;-3,547658682
11,63235876;4,285545349;3,517150164;-4,079164505
11,64921408;5,427519798;2,784647465;-4,670490742
11,66606939;8,74576664;3,718446493;-6,937690258
11,68292548;13,72792244;6,876074791;-7,093522549
11,69978163;17,55374718;9,447462082;-6,466304302
11,71663699;17,55613899;7,216155052;-6,916154861
11,7334923;13,53649712;3,567399502;-9,159425735
11,7503484;6,897610188;2,375175476;-8,084450722
11,76720454;1,822134495;4,281058788;-3,15045023
11,78405986;2,729313374;12,3993082;-0,619741082
11,80091517;2,887538671;14,14218044;2,564507723
11,81777126;2,669492722;9,900004387;0,756730139
11,83462741;4,592125893;10,17996502;-2,530410051
11,85148277;8,841479301;11,33629608;-4,692026138
11,86833809;6,445067883;10,59422207;-3,954737663
11,88519418;3,531507015;12,52612782;-1,103390336
11,90205033;0,526720107;15,27936935;0,574875653
11,91890569;-1,860120535;13,12941742;-0,801595569
11,935761;1,398305774;9,576674461;-4,385744572
11,9526171;4,601696968;7,821837902;-5,597111225
11,96947324;6,847361088;7,625626564;-6,406184196
11,98632861;5,760421276;7,639983654;-7,115057945
12,00318392;3,277568817;8,413164139;-8,735896111
12,02004001;0,122333057;9,464211464;-9,221639633
12,03689616;-1,512862086;9,203095436;-8,697610855
12,05375152;-0,050249275;7,745267868;-9,018249512
12,07060684;2,818146944;5,940182209;-4,867001057
12,08746293;7,388438225;4,0127635;5,940182209
12,10431908;5,142774105;4,180261135;3,940979004
12,12117444;4,280759811;7,072585583;-0,2222334
12,13802975;4,496113777;9,191130638;-1,711466432
12,15488584;4,884049892;9,524032593;-1,982154489
12,17174199;4,821836948;8,875278473;-2,326720953
12,18859736;4,175475597;8,48973465;-2,908475876
12,20545267;3,545864105;8,741280556;-4,3546381
12,22230876;2,099701881;7,718946934;-5,163711071
12,23916491;1,489233017;6,236892223;-4,567599297
12,25602027;1,553839207;3,775874138;-3,456731319
12,27287559;1,721635938;3,459722519;-3,198306561
12,28973168;2,008774519;4,561018944;-3,851846218
12,30658783;1,185344458;7,553543091;-5,759823322
12,32344319;0,526720107;9,179166794;-7,057630539
12,3402985;0,9314062;6,727719784;-6,087938786
12,3571546;3,102892876;4,996811867;-2,934797049
12,37401079;4,984548569;5,334199905;-2,111366987
12,39086616;6,284748554;4,788337231;-1,756929994
12,40772147;7,287640572;4,079762459;-0,459421933
12,42457756;6,504888535;3,780659676;0,208474666
12,44143371;4,438685894;7,232904434;0,629910588
12,45828908;4,015156269;15,96640778;-2,07786727
12,47514439;11,11346436;28,52842712;-8,826823235
12,49200048;13,21316624;27,98017311;-11,93181038
12,50885663;5,169095039;14,22592926;-4,788038254
12,52571199;5,932704449;10,63968563;-0,955035329
12,54256736;7,874480247;8,595019341;1,970489502
12,55942345;9,571888924;6,418746948;5,319842815
12,5762796;6,911967278;2,425424814;4,309772491
12,59313496;6,622136593;3,124727249;5,126024246
12,60999027;5,427519798;3,172583818;3,023929596
12,62684637;6,392425537;5,73888588;-3,806382656
12,64370256;5,762814045;6,766005039;-9,978369713
12,66055793;4,271188259;6,696613312;-9,822835922
12,67741324;2,48045969;7,383652687;-6,961618423
12,69426934;-0,086141616;7,283154011;-3,658027649
12,71112548;-0,16749759;7,517650604;-0,167198479
12,7279809;1,269093275;8,429914474;-0,203090817
12,74483621;2,030309916;8,001299858;-2,202294111
12,7616923;2,458924294;6,32303381;-3,34187603
12,77854845;4,130012035;4,860421181;-3,636492252
12,79540381;6,253642082;3,28265357;-4,150949001
12,81225918;8,113762856;2,183749676;-5,134997368
12,82911527;10,8119688;3,600898981;-6,892226696
12,84597142;13,69920921;6,05264473;-6,861119747
12,86282678;14,64257908;8,398807526;-6,159723759
12,87968215;13,00499153;8,276773453;-7,208378315
12,89653824;11,09671497;7,354938507;-6,794120789
12,91339439;8,231010437;6,710970402;-6,011368752
12,93024975;6,624529362;8,156833649;-4,615455627
12,94710512;6,27278471;10,76889801;-3,573979616
12,96396121;3,94815731;11,29083252;-2,927618504
12,98081736;0,778265536;10,34506989;0,186939269
12,99767272;-1,769193292;6,89282465;1,52542448
13,01452808;1,450947881;7,833802223;-0,045164529
13,03138418;4,051048756;10,6540432;-0,210269287
13,04824032;6,866503716;12,71785259;-0,701097012
13,06509574;8,772088051;13,32592869;-1,30438745
13,08195105;6,969395161;12,12413311;-4,282853603
13,09880715;4,671088696;10,00528908;-3,619443417
13,11566335;2,44935298;6,885646343;-4,357030869
13,13251871;1,977667928;5,683851242;-5,252245903
13,14937402;2,3201406;6,095715523;-8,386244774
13,16623017;1,680658817;6,751648426;-9,094820023
13,18308631;2,796312332;8,906385422;-9,815657616
13,19994168;4,151547432;10,39053345;-9,382257462
13,21679704;5,058726311;10,03160954;-8,376673698
13,23365314;6,911967278;7,817052364;-1,835893154
13,25050928;4,800301552;4,901099205;9,765707016
13,2673647;2,724527597;5,492425442;4,312165737
13,28422001;3,548256874;8,008478165;-2,738585472
13,30107616;4,09172678;9,289535522;-2,848655462
13,3179323;3,825824261;8,21216774;-1,982154489
13,33478767;3,395116329;7,273582458;-2,733799934
13,35164303;2,394318104;6,550651073;-3,337090254
13,36849913;1,417448282;6,162714481;-4,249353886
13,38535527;0,905085146;5,645565987;-5,268995285
13,40221069;1,110867858;5,470890045;-4,900500774
13,419066;1,24516511;5,67427969;-3,138485909
13,43592215;1,936989903;6,452246189;-1,797608018
13,45277829;2,24566412;7,371688366;-3,020938635
13,46963366;1,769492388;8,334200859;-5,089533806
13,48648902;1,992024899;8,087441444;-3,59790802
13,50334512;2,901895761;7,606483936;-2,831905603
13,52020131;4,441078663;6,495615959;-2,034796476
13,53705668;5,8010993;5,391926765;-1,232602715
13,55391199;5,899205208;5,152345181;-1,290030479
13,57076814;5,21695137;4,529912472;-2,149652004
13,58762434;4,089334011;4,103690624;-0,042771704
13,6044797;2,344068766;7,012465954;0,24197419
13,62133501;3,043072224;13,11027527;-3,837489367
13,63819116;10,46710396;23,53909302;-12,02991581
13,6550473;14,4508543;28,0041008;-12,04935741
13,67190272;7,091429234;14,93480206;-3,018545866
13,68875803;6,021239281;9,962218285;0,014656039
13,70561418;8,604590416;8,475378036;5,322235584
13,72247033;7,14885664;4,288237095;5,607280731
13,73932574;5,992525101;3,838087559;5,430212021
13,75618105;6,334998131;4,793421745;3,502793312
13,7730372;5,86570549;5,602495193;-0,610169768
13,78989335;5,836991787;6,567400932;-7,605885983
13,80674876;5,832206249;6,512365818;-11,45533943
13,82360408;5,166702271;5,872884274;-8,072485924
13,84046022;3,433401346;6,923931599;-3,997808456
13,85731637;1,671087503;6,303891182;-2,989831924
13,87417178;2,097309113;6,65114975;-1,417149186
13,8910271;1,331306696;7,36211729;-0,454636306
13,90788324;1,297807217;7,335795879;-1,974975944
13,92473944;2,066202402;6,653542519;-3,447160006
13,9415948;3,517150164;5,571388245;-3,937987804
13,95845017;5,578267574;4,223331928;-4,076771736
13,97530626;7,280461788;3,127120018;-5,218746185
13,99216246;9,875777245;3,189333439;-6,916154861
14,00901782;14,19960785;4,180261135;-6,77737093
14,02587319;16,2897377;4,599304199;-7,730312824
14,04272928;12,81805134;4,486841679;-9,248259544
14,05958548;9,538089752;3,524328709;-6,422934055
14,0764409;6,306283951;3,117548704;-4,218247414
14,09329621;5,075775146;6,928717136;-3,629313707
14,11015236;5,657529831;13,27807236;-2,46071887
14,1270085;4,864907742;18,18575096;-0,064307109
14,14386392;6,155237198;14,2378931;-1,393221021
14,16071928;3,062214851;7,498507977;-0,725025237
14,17757538;3,294318676;6,773183823;-1,515254974
14,19443158;4,546662331;10,48176003;-1,234995604
14,21128694;3,80907464;12,85902882;0,215653136
14,2281423;3,431008577;14,633008;-0,998106122
14,24499845;4,082155228;13,83829117;-2,386541367
14,2618546;3,124428272;11,91805172;-3,660420418
14,27871001;3,598506212;9,409176826;-4,435994148
14,29556538;4,345366001;8,111370087;-6,808477879
14,31242147;4,000799656;7,972586155;-9,123533249
14,32927767;2,080559254;8,14726162;-10,24158001
14,34613309;0,117547415;8,741280556;-9,681360245
14,3629884;0,663410068;8,777172089;-9,066105843
14,37984454;2,635993242;7,718946934;-8,47956562
14,39670074;6,681957245;6,267998695;-2,106581211
14,41355611;6,236892223;4,822135925;5,195415974
14,43041147;3,787539244;5,126024246;3,615255833
14,44726762;2,475674152;6,667899609;-1,12971139
14,46412376;2,75084877;7,714160919;-3,554837227
14,48097918;3,239283562;8,068299294;-3,609872103
14,49783454;3,500400543;8,159226418;-3,030509949
14,51469064;3,380759239;8,094619751;-3,052045345
14,53154684;3,466900826;8,044370651;-3,710669756
14,54840225;3,754039526;7,654340744;-4,792823792
14,56525756;3,677469254;7,189833641;-4,636991024
14,58211371;2,959323406;6,086144447;-3,547658682
14,59896991;2,339283228;4,824528694;-2,709871531
14,61582527;2,619243383;4,125226021;-2,264507532
14,63268064;3,074178934;5,470890045;-3,839882135
14,64953678;2,585743904;7,728518009;-6,803691864
14,66639298;2,877967358;8,592626572;-6,930511475
14,68324834;2,499602318;5,887240887;-5,029713154
14,70010371;2,846860647;3,476472139;-3,229413271
14,71695986;3,284747362;2,396710873;-1,823929071
14,73381605;3,76361084;2,38474679;-1,167996526
14,75067142;4,905585289;3,301796198;-0,227019042
14,76752678;5,47298336;3,859622955;-0,82582289
14,78438293;4,604089737;6,397211552;0,036191441
14,80123913;2,734098911;14,2809639;-3,008974552
14,81809454;9,021240234;27,15644264;-8,019844055
14,83494986;15,15464306;29,51008415;-11,19212914
14,851806;6,943074226;15,57877064;-4,357030869
14,8686622;7,378866673;11,34347439;-1,543968797
14,88551762;9,16720295;9,385248184;0,03379862
14,90237298;12,10469151;8,848957062;4,412663937
14,91922908;8,992527008;3,624827147;1,764706731
14,93608527;9,42323494;4,601696968;2,001895189
14,95294069;7,833503246;7,352545738;2,724826813
14,96979605;6,634100914;9,366106033;0,378664196
14,9866522;6,562315941;9,799206734;-4,280460835
15,0035084;5,257629395;7,697411537;-6,102295876
15,02036376;4,34775877;5,98803854;-6,370292187
15,03721913;3,9625144;6,071787357;-5,321936607
15,05407527;2,375175476;6,05264473;-4,404887199
15,07093147;1,53230381;6,373282909;-3,691527128
15,08778689;0,940977514;6,565008163;-1,850250125
15,10464225;1,429412484;6,356533527;-1,19192481
15,1214984;2,137987137;5,463711262;-1,694716692
15,1383546;3,177070379;4,474877357;-2,245364904
15,15521001;3,471686602;3,083750248;-2,621337175
15,17206538;3,749253988;2,181356907;-3,772883177
15,18892147;6,497709751;2,444567442;-5,479863167
15,20577767;10,05045319;5,015954494;-7,670492172
15,22263309;13,57956791;8,990134239;-9,494720459
15,23948845;14,91057491;8,949456215;-9,873085022
15,2563446;10,85025406;4,716552734;-8,074878693
15,27320079;5,508875847;3,998406649;-6,415755749
15,29005621;2,568994284;6,222535133;-2,372184515
15,30691158;4,833800793;11,49182987;-0,648454964
15,32376772;9,334700584;19,63430595;-1,301994562
15,34062392;4,795515537;17,59203148;3,071786165
15,35747934;1,611266971;10,56311512;3,806980848
15,3743347;4,438685894;9,160024643;0,67537421
15,39119084;4,929513931;9,061918259;-0,535992265
15,40804704;3,737289906;10,28524876;-0,990927696
15,42490246;3,112463951;9,861719131;-4,134199142
15,44175783;3,19382;8,992527008;-5,221138954
15,45861397;3,660719633;8,994919777;-6,004190445
15,47547017;3,742075443;8,063512802;-7,555636406
15,49232559;2,93778801;7,232904434;-9,966405869
15,50918095;1,960918188;8,034799576;-10,6797657
15,5260371;1,709671736;8,681160927;-8,240283012
15,54289335;2,432603359;8,741280556;-4,948357105
15,55974871;5,137988567;6,658328056;4,403092861
15,57660413;4,290330887;5,466104031;5,935396671
15,59346027;3,653541088;6,452246189;0,050548378
15,61031647;3,935894251;8,709874153;-3,868596077
15,62717189;3,71336174;9,734601021;-3,964308977
15,64402725;3,737289906;9,255737305;-2,697907448
15,6608834;3,409473181;7,860123158;-1,462612867
15,6777396;2,978466034;8,38923645;-3,059223652
15,69459501;2,511566401;9,081061363;-5,489434242
15,71145038;2,458924294;8,973383904;-9,499505997
15,72830658;0,375972271;3,766302824;-4,914857864
15,74516277;0,945763171;2,487638235;-1,386042476
15,76201819;2,44935298;4,699802876;-1,373779297
15,77887355;3,608077526;7,457829952;-3,447160006
15,7957297;2,492423773;8,894420624;-6,566802502
15,8125859;1,477268934;7,54157877;-6,171687603
15,82944137;1,159023523;5,338985443;-4,514957428
15,84629673;1,745564103;4,32652235;-3,39212513
15,86315288;2,909074068;3,967299938;-2,618944407
15,88000908;4,302295208;3,7256248;-1,366600871
15,89686449;5,827420235;3,215654612;0,191724911
15,91371991;5,870491028;3,73998189;0,615553618
15,93057605;4,919942379;9,928718567;-1,00049901
15,94743225;5,470590591;19,81855392;-3,267698526
15,96428767;12,34875965;30,15883827;-7,079165936
15,98114309;10,7545414;23,84058952;-7,562815189
15,99799923;5,480162144;12,84227943;-3,971487284
16,01485543;6,880860806;9,672387123;-2,7577281
16,03171085;8,180761337;7,479365349;-0,152841553
16,04856626;8,499305725;6,033502102;1,800599098
16,06542241;6,602993965;3,675375462;3,069393158
16,08227861;5,288736343;3,588934898;4,182653904
16,09913402;5,157131195;4,968098164;2,897109985
16,11598944;5,923133373;7,120441914;-1,895713687
16,13284559;5,348556995;7,742875099;-7,323233604
16,14970178;4,414757729;7,829016685;-8,257032394
16,16655725;2,846860647;7,979764462;-6,50698185
16,18341262;0,33050862;7,647161961;-3,717848301
16,20026876;-0,782752097;7,338188648;-1,158425212
16,21712501;1,175773263;7,651947498;-0,145663083
16,23398043;2,528316259;6,478866577;-1,529611826
16,25083579;4,383651257;4,637589455;-3,490231037
16,26769199;5,779563904;3,862015724;-5,118247509
16,28454819;7,560721397;3,612863064;-6,001797199
16,30140361;9,538089752;4,769194603;-6,451947212
16,31825902;10,58435154;6,691827774;-5,585147381
16,33511517;12,04487133;7,948657513;-4,395316124
16,35197137;10,79043388;6,545865536;-4,98903513
16,36882684;8,853444099;5,23130846;-6,3846488
16,3856822;7,479365349;5,315057278;-6,26979351
16,40253834;6,306283951;5,224130154;-4,694418907
16,4193946;6,902396202;5,777171135;-3,227020502
16,43625001;6,380461693;8,264809608;-1,6181463
16,45310543;7,124928474;12,27727413;-1,608574986
16,46996158;7,347760201;13,80239964;-1,675574064
16,48681777;3,581756353;11,10419273;-0,696311414
16,50367324;0,938584685;12,01615715;0,658624411
16,52052861;-0,20817557;12,67238903;1,297807217
16,5373848;1,496411443;11,90847969;-1,294816136
16,554241;4,479363918;10,26849937;-2,611765862
16,57109642;5,70299387;9,313464165;-4,838287354
16,58795184;5,762814045;9,315856934;-5,314758301
16,60480798;4,561018944;8,796315193;-5,857928753
16,62166423;2,39910388;8,456234932;-5,930012703
16,63851965;0,97926265;8,370093346;-8,407780647
16,65537506;1,041476011;9,150452614;-8,94407177
16,67223121;1,91066885;9,488140106;-7,94566679
16,68908746;3,921537161;8,559126854;-7,519444942
16,70594288;6,576673031;7,177869797;-5,314758301
16,72279829;7,465008259;4,750051975;3,548256874
16,73965444;4,048655987;3,964907169;6,196214199
16,75651064;3,279961586;5,621637821;0,596411049
16,77336611;3,605684519;7,589435101;-2,516052961
16,79022147;4,079762459;8,130512238;-2,032403708
16,80707767;4,520340919;7,848159313;-2,04436779
16,82393387;4,561018944;7,498507977;-2,317149639
16,84078934;4,429114819;7,675876141;-2,666800737
16,8576447;3,718147278;7,898408413;-2,853441
16,8745009;2,324926376;7,730910778;-4,15334177
16,89135715;1,314556956;6,330212116;-5,676074505
16,90821256;0,055334024;3,158226728;-3,595515013
16,92506793;1,02711916;3,648755312;-2,37936306
16,94192413;1,673480392;6,880860806;-4,881358147
16,95878038;1,999203324;9,318249702;-7,41176796
16,97563579;2,789133787;8,09701252;-6,217151642
16,99249121;3,198605776;5,228915691;-4,29003191
17,00934736;4,280759811;2,758326292;-1,972583175
17,02620361;4,831408024;1,922633052;-1,39561379
17,04305902;5,135595798;1,103988528;-1,242174029
17,05991444;4,965405941;-0,279960245;-0,5910272
17,07677064;4,965405941;0,943669438;-1,1608181
17,09362684;4,26879549;10,34506989;-3,337090254
17,1104823;13,23230934;34,0229454;-10,59601688
17,12733767;18,2527504;39,43341827;-12,65743351
17,14419387;6,078666687;16,06241989;-3,717848301
17,16105006;5,058726311;11,20947647;-0,600598455
17,17790553;7,560721397;10,0459671;2,482852697
17,1947609;12,25304699;7,683054447;5,485246658
17,2116171;9,614959717;4,213760853;5,099703312
17,22847334;8,118548393;3,814159393;4,718945503
17,24532876;6,535995007;3,313760281;3,387937784
17,26218418;7,153642178;4,77637291;-0,507278383
17,27904038;7,338188648;7,27118969;-7,478767395
17,29589658;5,547161102;7,71176815;-10,00708294
17,31275204;4,201796532;7,678268909;-7,577171803
17,32960746;1,731207132;6,981359005;-4,586741924
17,34646361;-0,540777922;5,664708614;-3,480659723
17,36331986;-0,789930582;6,560222149;-0,883250654
17,38017527;1,024726272;7,22094059;-0,588634372
17,39703069;1,422233939;6,320641041;-2,494218588
17,41388689;2,705385208;4,982454777;-3,643670797
17,43074308;4,321437836;4,039084435;-3,909274101
17,44759855;6,440282345;2,68175602;-4,589134693
17,46445397;10,40010452;3,682554007;-6,300900459
17,48131012;15,02064514;7,067800045;-8,105985641
17,49816637;19,03071594;6,97178793;-8,546564102
17,51502184;14,38385487;3,191726208;-7,998308659
17,5318772;9,078668594;3,071786165;-7,629814148
17,5487334;4,204189301;3,749552965;-4,285246372
17,56558965;1,992024899;4,793421745;-1,453041553
17,58244506;2,173879385;6,007181168;-1,09621191
17,59930048;1,841277003;8,841778755;-0,342173636
17,61615668;1,273878932;11,70269775;1,496710539
17,63301293;12,18604755;20,86481476;-4,112663746
17,64986834;16,13390541;17,6566391;-2,803191662
17,66672376;4,730909348;7,838587761;0,045762733
17,68357996;0,151046932;6,65114975;-2,592623234
17,70043621;-0,110069841;10,13210869;-2,872583628
17,71729163;0,728016317;12,55244827;-1,599003673
17,73414704;3,076571703;12,01615715;-2,097009897
17,75100324;6,152844429;11,76730347;-3,837489367
17,76785949;7,266105175;10,90050316;-5,877370834
17,78471491;5,923133373;8,707481384;-8,448458672
17,80157032;4,120440483;7,747660637;-10,36391354
17,81842652;2,152343988;7,536793232;-9,533005714
17,83528277;0,665802896;7,493722439;-8,065307617
17,85213819;0,598803878;6,703791618;-2,331506491
17,86899361;2,961716175;4,692624092;4,939383984
17,8858498;2,779562712;4,151547432;4,139583111
17,90270605;2,988037348;5,693422318;-0,926321447
17,91956147;3,878466368;7,302296638;-2,867797852
17,93641689;5,018048286;8,010870934;-2,743371248
17,95327309;4,989334106;8,252845764;-2,41046977
17,97012934;4,096512318;8,566305161;-2,37936306
17,9869848;4,070191383;9,143274307;-3,521337509
18,00384017;4,481756687;8,43948555;-5,709573746
18,02069637;4,515555382;5,454140186;-6,487839699
18,03755262;4,228117466;2,607578516;-4,021736622
18,05440809;4,228117466;1,920240164;-1,00049901
18,0712635;3,99601388;3,646362543;-1,053141117
18,0881197;3,12921381;6,351747513;-4,601099014
18,10497595;2,24566412;6,703791618;-5,853143215
18,12183137;2,049452543;6,275177479;-4,459922314
18,13868678;2,676671267;6,038288116;-2,827120066
18,15554298;4,561018944;6,468996048;-1,258923769
18,17239923;4,71176672;7,644769192;-0,966999471
18,1892547;3,66789794;7,460222721;-0,636490822
18,20611012;2,88993144;8,882456779;0,823729217
18,22296631;4,400400639;14,59472275;-1,120140076
18,23982251;10,61785126;25,23889542;-9,14985466
18,25667798;14,67368603;27,53720093;-14,04586887
18,2735334;7,199106216;14,97069454;-4,34028101
18,2903896;7,299604416;10,38096237;-1,151246786
18,30724584;7,524828911;7,845766544;1,523031592
18,32410131;8,43948555;5,750850201;5,607280731
18,34095673;6,837790012;0,993918717;1,724028707
18,35781293;7,374081135;2,839682341;3,648755312
18,37466918;5,468197823;5,793920994;0,8356933
18,3915246;5,547161102;7,405188084;-5,731109142
18,40838001;4,79073;7,130013466;-10,33011436
18,42523621;3,687040567;6,076572895;-8,029415131
18,44209246;2,114058733;6,035895348;-5,329114914
18,45894793;0,093619183;6,241677761;-4,692026138
18,47580335;0,390329182;6,028716564;-0,588634372
18,49265954;0,876371265;6,553043842;-0,509671211
18,50951579;1,381555915;6,44985342;-2,932404041
18,52637126;2,279462576;5,724529266;-3,902095556
18,54322668;3,138785124;4,623232365;-4,050450325
18,56008288;4,000799656;3,893122435;-3,902095556
18,57693913;5,68863678;2,827718258;-3,844667673
18,5937946;8,571090698;3,225225925;-4,847858906
18,61065001;14,50588894;5,691029549;-6,248258114
18,62750621;18,71247101;8,04676342;-7,000202656
18,64436246;16,29452324;6,232106686;-6,492625237
18,66121793;12,15972614;5,221737385;-7,392625332
18,67807334;8,422436714;4,750051975;-6,154938221
18,69492954;6,466603279;6,81386137;-4,589134693
18,71178579;6,409175396;8,705088615;-3,066402197
18,72864126;5,224130154;9,193523407;-2,508874655
18,74549668;3,964907169;9,514460564;-2,695514679
18,76235288;3,792324781;8,927920341;-2,642872572
18,77920913;3,620041609;8,252845764;-2,53280282
18,7960646;2,561815739;7,443472862;-1,994118571
18,81292001;1,728814363;9,301499367;-0,864108086
18,82977621;1,194915771;12,08824062;0,321236432
18,84663246;3,090928555;14,19242954;-0,016450657
18,86348793;5,966204166;13,14856052;-2,470290184
18,88034334;8,309973717;11,59980583;-5,223531723
18,89719954;6,535995007;8,77477932;-5,235496044
18,91405579;4,773980141;8,681160927;-3,933202267
18,93091126;2,765205622;8,951848984;-5,410470963
18,94776668;1,91066885;8,884849548;-6,379863262
