Time(s);X(rad/s);Y(rad/s);Z(rad/s)
9,17602958;-2,680397749;-1,820477486;-1,216349602
9,19288546;-3,314457178;-2,273726225;-1,106397152
9,20974218;-2,866095304;-2,913894176;-1,079519868
9,22659817;-1,830098391;-2,102689028;-0,782648027
9,24345322;-1,558882236;-0,465618312;-0,373380393
9,26030916;-1,446486354;-0,184628591;-0,168135703
9,27716588;-1,220472813;-0,045355409;-0,14614521
9,29402182;-0,97002542;0,07070557;-0,287861764
9,31087692;-0,783106208;0,042606596;-0,479667813
9,32773286;-0,657271624;0,125681818;-0,651926756
9,34458952;-0,718356371;0,031611346;-0,741110444
9,36144551;-0,935818017;-0,233496368;-0,868166685
9,37830056;-1,083643079;-0,492495596;-0,99400121
9,3951565;-1,039662004;-0,713622332;-1,02210021
9,41201322;-0,839304149;-0,882216156;-0,908482611
9,42886921;-0,698809266;-1,07157886;-0,636044681
9,44572426;-0,561979473;-0,90176326;-0,213338405
9,4625802;-0,438588321;-0,502269149;0,233801782
9,47943692;-0,513111711;-0,284807533;0,463480353
9,49629286;-0,671931982;-0,507155955;0,530673564
9,51314796;-0,630394399;-0,6256603;0,618635535
9,5300039;-0,401937485;-0,549915254;0,666281641
9,54686056;0,068414897;-0,268925518;0,649177909
9,56371655;0,742942989;-0,173633337;0,633295894
9,58057166;1,412431598;0,085365906;0,687050462
9,5974276;1,820477486;0,367730051;0,977966487
9,61428426;2,04160428;0,586413384;1,449540496
9,63114025;2,118571043;0,963916957;2,059166193
9,64799536;2,262731075;1,722589254;2,762862206
9,66485129;2,588923454;2,265021563;3,604609728
9,68170796;2,629239321;0,845412612;3,556963682
9,69856395;2,111240864;-0,97628665;1,560714722
9,71541905;1,276823521;-1,618897915;0,089641832
9,73227499;1,093569279;-0,514486074;0,071316421
9,74913166;1,405101418;0,180658072;-0,153475374
9,76598765;2,0208354;0,637724519;-0,483332902
9,78284275;3,185110331;0,015729317;-0,609167457
9,79969869;2,524173498;-1,234064221;-0,225555345
9,81655541;1,637223363;0,112243183;-0,157140464
9,83341135;0,80280602;1,896069884;-0,049631339
9,85026645;0,168746561;2,714605331;0,057877779
9,86712239;-0,213796541;2,301672459;0,150726557
9,88397911;-0,10017895;1,022558331;0,098193698
9,9008351;0,297024488;-0,370326161;-0,129041478
9,91769015;0,602448106;-1,264606595;-0,375823766
9,93454609;0,534033239;-1,458855987;-0,491884768
9,9514028;0,22738789;-0,6965186;-0,594507098
9,96825879;-0,210131452;0,231969252;-0,793643296
9,9851139;-0,61939913;0,802653313;-0,804638565
10,00196978;-0,97369051;1,265675545;-0,622606039
10,0188265;-1,035996914;1,750688195;-0,507766783
10,03568249;-0,908940733;2,093984365;-0,410031229
10,0525376;-0,811205149;2,093984365;-0,114381149
10,06939353;-0,703696013;1,684716702;0,136066228
10,08625025;-0,260220945;1,077534556;0,244797036
10,10310619;0,450957984;0,390942246;0,226471618
10,11996129;1,028819442;-0,372769535;0,188599095
10,13681723;1,241394401;-1,132663488;0,039552361
10,15367395;1,359898686;-1,732515574;0,083533362
10,17052994;1,35501194;-1,874232054;0,164165199
10,18738504;0,568240643;-1,434422135;0,607640326
10,20424098;-0,258999229;0,641389608;0,77623415
10,2210977;-0,421484619;1,466033459;0,410947502
10,23795364;-0,528993726;1,726254344;0,282669574
10,25480874;-0,687813997;1,347529054;0,630852521
10,27166468;-0,704917729;-0,168746561;0,865570545
10,2885214;-0,074523367;-1,7019732;0,550220668
10,30537739;0,989725292;-1,677539229;-0,195012987
10,32223249;1,096012712;0,299315155;-0,786313117
10,33908843;-0,27610296;2,428728819;-0,847397864
10,35594515;-1,152057886;2,390856266;-0,902374089
10,37280114;-1,055544019;1,558882236;-1,191915751
10,38965624;-0,483791024;0,411711067;-1,250557065
10,40651218;0,341005474;-1,100899458;-1,307976723
10,4233689;0,860225678;-2,375126839;-1,452136636
10,44022489;0,018325418;-1,800930381;-1,672041655
10,45707999;-1,672499776;-1,534600973;-1,631725788
10,47393593;-3,297353506;-2,42765975;-1,394716978
10,49079265;-4,249053478;-2,592588425;-1,295759797
10,50764864;-2,87098217;-3,304836273;-1,279877663
10,52450369;-1,612636805;-1,340351582;-0,830294132
10,54135963;-1,258345366;-0,206619084;-0,747218907
10,55821635;-1,31332159;-0,06734591;-0,720341623
10,57507234;-1,444042921;0,108578101;-0,728893518
10,59192744;-1,481915474;0,046271678;-0,766766012
10,60878338;-1,418387294;0,027946262;-0,865723252
10,6256401;-1,324316859;0,075592346;-0,986671031
10,64249609;-1,271783948;-0,018478129;-1,053864241
10,65935119;-1,237576604;-0,265260428;-0,985449314
10,67620713;-1,185043693;-0,653759301;-0,666587055
10,69306385;-0,950478315;-1,119224906;-0,195012987
10,70991984;-0,707361102;-1,468629479;0,368188173
10,72677494;-0,660936713;-1,328134656;0,678498566
10,74363088;-0,763559103;-0,945744276;0,701710761
10,7604876;-0,786771298;-0,959182918;0,759130418
10,77734359;-0,59496522;-0,94085747;1,028055906
10,79419869;0,087962002;-0,475391865;1,152668834
10,81105463;0,87732935;-0,19928892;1,080588818
10,8279114;1,694643021;0,046271678;0,973079681
10,84476739;2,28594327;0,507003248;1,116017938
10,86162249;2,563267708;0,935818017;1,428771734
10,87847843;2,729418278;1,715259075;1,895459056
10,89533515;3,120360613;2,438502312;2,650466204
10,91219114;3,490534067;2,580218792;3,44090271
10,92904624;3,155789614;0,794101417;2,734763145
10,94590218;2,160108566;-1,260941505;0,53189528
10,9627589;1,488176584;-1,59935081;-0,103385896
10,97961489;1,486954927;-0,810136199;-0,124154702
10,99646999;1,80826056;-0,404533595;-0,416139692
11,01332593;2,717201233;-0,041690327;-1,108840466
11,03018265;3,907131672;0,692700803;-1,200467587
11,04703869;3,179001808;1,232689738;-0,507766783
11,06389379;1,771609783;2,791571856;-0,069178455
11,08074973;0,687966704;3,250929117;0,078646585
11,09760645;-0,020768806;2,73293066;0,237466872
11,11446244;-0,196692824;1,514901161;0,344975978
11,13131754;0,356887519;0,069483876;0,167830288
11,14817353;1,169314384;-1,227955699;-0,152253673
11,16503025;1,726407051;-1,874232054;-0,43446511
11,18188624;1,296370625;-1,7019732;-0,554191172
11,19874135;0,547471881;-0,080784552;-0,595728815
11,21559728;-0,294428378;1,243685007;-0,516318619
11,232454;-0,724464834;1,930277348;-0,257319421
11,24931004;-0,537545562;2,167286158;-0,006872032
11,26616515;-0,216239929;2,068328857;0,222806543
11,28302109;-0,079410143;1,632183909;0,25945738
11,2998778;0,080631837;0,592521846;0,221584842
11,31673379;0,689188421;-0,750273168;0,115297422
11,33358895;1,11067307;-0,862669051;-0,306187183
11,35044489;1,088682532;-0,411863774;-0,583511829
11,36730161;0,439962745;0,007177455;-0,671473861
11,3841576;-0,492342889;0,444696814;-0,502879977
11,4010127;-0,767224133;1,819103122;-0,056961507
11,41786869;-0,702474356;2,713383436;0,498909503
11,43472541;-0,757450581;2,230814219;0,473253906
11,4515814;-0,802653313;1,078756213;0,2081462
11,4684365;-0,748898745;-0,173633337;0,264344156
11,48529249;-0,284654826;-1,830251098;0,283891261
11,50214921;1,099677801;-3,168006659;-0,530978978
11,5190052;1,494285107;-1,471072912;-1,293316364
11,53586036;-0,230900258;1,819103122;-1,112505555
11,55271629;-1,385401607;2,167286158;-0,868166685
11,56957301;-1,197260618;0,797766507;-0,875496805
11,586429;-0,333522618;-1,08257401;-1,222458124
11,60328416;0,212727562;-1,895000935;-1,327523828
11,6201401;-0,098957255;-1,771609783;-1,288429618
11,63699682;-1,259567022;-1,180309653;-1,244448543
11,65385286;-2,586327314;-1,616454601;-1,158929944
11,67070796;-3,701734304;-2,582814932;-1,02210021
11,6875639;-3,993719339;-2,761182308;-0,909704268
11,70442067;-2,664515734;-2,978643894;-0,840067685
11,72127666;-1,450151443;-1,686091185;-0,568851531
11,73813176;-1,070204377;-1,001942158;-0,522427142
11,75498775;-1,139840961;-0,920088708;-0,523648799
11,77184447;-1,342642307;-0,643985748;-0,484554589
11,78870046;-1,378071427;-0,471726805;-0,527313888
11,80555562;-1,325538516;-0,356887519;-0,673917234
11,82241155;-1,294996142;-0,31412819;-0,831515849
11,83926827;-1,304769754;-0,422859013;-0,907260895
11,85612432;-1,303548098;-0,6256603;-0,802195191
11,87297942;-1,134954214;-0,691631794;-0,555412889
11,88983536;-0,817313612;-0,618330121;-0,311073959
11,90669213;-0,52044189;-0,389873266;-0,050853033
11,92354812;-0,366508365;-0,188293666;0,215476364
11,94040327;-0,348182946;-0,248156697;0,342532605
11,95725921;-0,333522618;-0,601226389;0,348641068
11,97411593;-0,065971501;-0,636655569;0,360858023
11,99097197;0,436297655;-0,508377612;0,371853262
12,00782708;0,955517829;-0,399646819;0,346197695
12,02468301;1,39410615;0,031611346;0,420721054
12,04153978;1,716633558;0,559536099;0,678498566
12,05839577;1,786270142;1,165496588;1,342031479
12,07525093;1,73740232;1,706707239;1,919892907
12,09210687;1,783826709;2,140408754;2,457438469
12,10896364;2,140561581;2,378639221;3,114710093
12,12581963;2,372683525;1,397618532;3,565515518
12,14267473;1,749619246;-1,175422788;2,542957067
12,15953072;1,060583591;-3,000634432;0,718814492
12,17638744;1,050809979;-2,199202776;0,473253906
12,19324348;1,292705536;-1,070357084;0,25945738
12,21009859;1,676317573;-0,330010235;-0,214560106
12,22695458;2,271282911;0,703696013;-0,589620292
12,24381129;3,023846626;1,418387294;-0,574959993
12,26066734;2,321372271;0,456913739;0,007788302
12,27752244;1,045923233;0,702474356;0,591758311
12,29437843;-0,01343864;1,0763129;0,612527072
12,31123515;-0,431258172;1,04821384;0,589314878
12,32809119;-0,083075225;0,244186193;0,574654579
12,34494629;0,510821044;-1,120446563;0,280226171
12,36180223;0,730726063;-1,824142575;-0,064291671
12,378659;0,595117927;-1,118003249;-0,281753302
12,39551504;0,212727562;-0,125987247;-0,436908513
12,41237015;-0,201579601;0,486234427;-0,599393845
12,42922609;-0,547319174;0,869846523;-0,615275919
12,44608286;-0,857629538;1,219251156;-0,417361379
12,46293885;-0,857629538;1,555217147;-0,213338405
12,479794;-0,695144177;1,644400835;-0,045966256
12,49664994;-0,730573297;1,678608298;0,011453386
12,51350671;-0,830752254;1,469698548;0,068873025
12,53036275;-0,399494112;0,769667566;0,11163234
12,54721786;0,6684196;-0,146756053;-0,137593344
12,56407385;1,363563776;-0,557245433;-0,430800021
12,58093056;1,312252641;-0,775928736;-0,664143682
12,59778661;0,062306419;-1,260941505;-0,639709771
12,61464171;-1,220472813;0,115908265;-0,756992459
12,6314977;-1,60041976;1,761683464;-0,57984674
12,64835442;-0,985907495;3,093330622;0,454928488
12,66521046;-0,406824261;2,907633066;1,834374309
12,68206556;-0,444696814;0,656049967;0,865570545
12,69892155;-0,41415444;-0,910315156;-0,295191944
12,71577827;-0,012216945;-2,081920147;-0,560299635
12,73263432;1,034927964;-2,711092949;-0,637266398
12,74948947;1,581025362;-1,187639832;-0,725228429
12,76634541;0,333675325;1,274227381;-0,584733546
12,78320218;-1,293774486;1,969371557;-0,5089885
12,80005817;-1,582094431;1,575985909;-0,231663823
12,81691332;-1,169161677;0,514333367;-0,789978206
12,83376932;-0,908940733;0,015729317;-1,526659966
12,85062603;-0,748898745;-0,592674553;-1,749008417
12,86748208;-0,737903476;-1,688534498;-1,718466043
12,88433718;-1,122737288;-2,146669865;-1,722131133
12,90119317;-1,8691926;-2,372683525;-1,752673507
12,91804989;-2,658407211;-2,773399353;-1,557202339
12,93490593;-2,608317852;-3,419675589;-1,296981454
12,95176109;-1,849645495;-2,833262205;-1,001331329
12,96861702;-1,440377831;-1,42587018;-0,721563339
12,98547385;-1,435491085;-0,746608079;-0,530978978
13,00232978;-1,495354056;-0,107661828;-0,356276661
13,01918494;-1,411057115;0,197761804;-0,240215689
13,03604093;-1,17893517;0,290763289;-0,251210928
13,05289765;-1,00911963;0,27976805;-0,381932259
13,06975369;-0,984685779;-0,086893022;-0,500436604
13,08660885;-1,023779988;-0,727060974;-0,482111186
13,10346478;-0,900388837;-1,345238328;-0,350168198
13,12032155;-0,538767278;-1,486954927;-0,008093726
13,13717754;-0,144159958;-0,929862261;0,384070218
13,1540327;-0,257777542;-0,697740257;0,5392254
13,17088869;-0,420262903;-0,894433081;0,724922955
13,18774541;-0,302980244;-1,080130696;1,069593549
13,20460145;0,193180442;-0,844343603;1,339588046
13,22145661;0,894433081;-0,505934238;1,48008287
13,23831254;1,621341348;-0,079562858;1,613247633
13,25516932;2,164995432;0,421484619;1,891793966
13,27202536;2,421551228;1,200925708;2,347486019
13,28888046;2,588923454;1,863084197;3,608274698
13,30573645;2,67566371;1,381736517;4,799427032
13,32259317;2,323815584;-0,676971495;3,245431423
13,33944921;1,300035715;-3,092261553;0,138509616
13,35630437;0,951852739;-2,339697599;-0,320847511
13,37316036;1,223068953;-1,063026905;-0,489441365
13,39001708;2,194316149;-0,639098942;-0,972010672
13,40687312;3,91812706;-0,868777514;-1,166260123
13,42372827;3,324383497;-1,438087106;-0,417361379
13,44058421;2,160108566;0,873511553;-0,016645588
13,45744098;1,186418056;3,347442865;0,112854034
13,47429702;0,289694309;3,845894337;-0,058183201
13,49115213;-0,442253411;2,708496809;0,013896775
13,50800812;-0,427593082;1,057987452;0,062764555
13,52486489;0,328788549;-0,400868505;-0,114381149
13,54172088;0,970178187;-1,484511495;-0,262206197
13,55857603;0,891989708;-1,264606595;-0,389262408
13,57543202;0,338562101;0,030389652;-0,644596577
13,59228874;-0,411711067;1,067761064;-0,85228461
13,60914478;-0,850299358;1,254680276;-0,937803268
13,62599994;-0,87106818;1,070204377;-0,849841237
13,64285588;-0,718356371;1,161831498;-0,705681324
13,65971265;-0,388498843;1,578429341;-0,655591846
13,67656869;-0,105065726;1,97548008;-0,312295675
13,69342385;-0,245560601;2,180724621;-0,086282179
13,71027978;-0,4459185;1,437934399;0,1653869
13,72713655;-0,427593082;0,885728538;0,324207187
13,7439926;-0,258999229;0,420262903;0,414612591
13,7608477;0,147977755;-0,242048234;0,409725785
13,77770369;0,691631794;-1,209630251;0,524565101
13,79456046;1,158319116;-1,736180663;0,619857252
13,8114165;1,356233597;-1,851019859;0,591758311
13,82827161;0,962848008;-1,449082375;0,329093963
13,8451276;0,012216945;0,174549609;0,233801782
13,86198437;-0,731795013;1,761683464;0,415834278
13,87884036;-1,193595529;1,318208337;0,573432863
13,89569551;-1,24979353;0,075592346;0,723701298
13,9125515;-0,784327865;-0,724617541;0,660173178
13,92940827;0,140647575;-0,578014195;0,138509616
13,94626432;0,950631023;0,228304163;-0,424691558
13,96311942;0,662311137;1,265675545;-0,767987728
13,97997541;-0,5167768;1,431825995;-1,019656777
13,99683218;-0,967582047;0,984685779;-1,013548255
14,01368817;-0,609625578;0,301758558;-1,13571775
14,03054333;0,094070479;-0,934749007;-1,386165142
14,04739932;0,461953253;-1,484511495;-1,454580069
14,06425609;-0,178367406;-0,983616769;-1,410598993
14,08111208;-1,450151443;-0,920088708;-1,373948216
14,09796723;-2,877090693;-2,197981119;-1,342184186
14,11482322;-4,03892231;-3,297506332;-1,417929173
14,13167999;-4,129327297;-3,639580727;-1,426481009
14,14853603;-2,536237717;-3,463656664;-1,224901438
14,16539114;-1,4513731;-0,658646047;-0,963458836
14,18224713;-1,164274931;-0,156529605;-0,88771379
14,1991039;-1,292552829;-0,158972994;-0,824185669
14,21595994;-1,332868695;0,18310146;-0,810747027
14,23281504;-1,334090471;0,41781953;-0,802195191
14,24967103;-1,262010455;0,603517115;-0,78142637
14,2665278;-1,126402378;0,663380146;-0,78509146
14,28338385;-1,027445078;0,458135456;-0,772874475
14,300239;-0,940704763;0,145228937;-0,587176919
14,31709494;-0,834417343;-0,206619084;-0,188904509
14,33395171;-0,790436328;-0,578014195;0,315655321
14,35080775;-0,724464834;-0,642764032;0,713927746
14,36766291;-0,645054698;-0,551136911;0,880230904
14,3845189;-0,561979473;-0,729504347;0,902221382
14,40137562;-0,360399872;-0,707513809;0,922990203
14,41823166;0,108730815;-0,447292894;1,02316916
14,43508682;0,756381631;-0,288472623;1,175881028
14,4519428;1,45763433;-0,086893022;1,388455868
14,46879958;1,91088295;0,282211423;1,844147921
14,48565556;2,121014357;0,720799744;2,254637241
14,50251072;2,259065866;1,203369141;2,397575378
14,51936671;2,463088751;1,500240922;2,5881598
14,53622348;2,628017664;1,079977989;3,552076817
14,55307952;2,233410358;-0,000152712;3,170908213
14,56993468;1,268271565;-2,097802162;0,458593577
14,58679067;1,052031636;-1,864458561;-0,275644839
14,60364739;1,424648523;-1,683647752;-0,317182452
14,62050343;2,521730185;-2,423994541;-0,760657549
14,63735859;3,643245697;-2,657338381;-0,978119195
14,65421458;3,389133215;-0,896876514;-0,662921965
14,67107135;2,630460978;1,661504507;-0,447903752
14,68792739;1,714190125;3,732276678;-0,263427883
14,70478254;0,574349165;4,035256863;-0,243880764
14,72163848;-0,561979473;2,911298037;0,041995749
14,73849525;-0,863738;1,139840961;0,094528615
14,75535129;-0,015882028;-0,299467862;-0,061848287
14,77220645;0,859003961;-1,407544851;-0,221890271
14,78906244;0,973843217;-1,337908268;-0,451568842
14,80591921;0,514486074;-0,036803547;-0,775317907
14,82277525;0,040315919;1,137397647;-1,051420808
14,83963041;-0,1575986;1,106855273;-1,130831003
14,8564864;-0,108730815;0,913827479;-1,070967913
14,87334317;-0,14171657;1,004232883;-1,013548255
14,89019916;-0,168593839;1,294996142;-0,694686055
14,90705432;-0,196692824;1,94371593;-0,290305167
14,9239103;-0,221126705;2,461714506;-0,108272679
14,94076708;-0,018325418;1,865527511;0,194707558
14,95762312;0,108730815;0,464243919;0,435381383
14,97447827;0,012216945;-1,373337388;0,210589588
14,99133426;0,123391144;-2,075811625;0,155613333
15,00819103;0,48760882;-1,199856758;0,321763784
15,02504708;0,750273168;-0,301911265;0,46470204
15,04190223;0,470505089;0,5167768;0,39750886
15,05875822;0,234718055;0,950478315;0,264344156
15,07561499;-0,028098974;1,10807693;0,238688573
15,09247098;-0,299315155;1,156944752;0,46836713
15,10932614;-0,500894725;0,373838514;0,536782026
15,12618213;-0,232121959;-0,052685577;0,300994992
15,1430389;0,579235911;-0,382543087;-0,432021737
15,15989494;1,076465607;0,3151972;-1,058750987
15,1767501;0,337340385;1,959598064;-1,070967913
15,19360609;-0,494786292;1,864305854;-1,331188917
15,21046286;-0,822200418;0,967582047;-1,68425858
15,2273189;-0,517998457;-0,216392636;-1,685480356
15,24417405;-0,287098199;-2,163773775;-1,575527787
15,26103004;-0,961473584;-2,069703341;-1,61340034
15,27788682;-1,937607527;-1,880340576;-1,712357521
15,29474286;-3,039576054;-2,557159424;-1,533990145
15,31159801;-3,636984587;-3,116695404;-1,415485859
15,328454;-2,494700193;-3,236421585;-1,169925213
15,34531077;-1,643179178;-1,511388779;-0,766766012
15,36216682;-1,439156175;-0,689188421;-0,568851531
15,37902197;-1,645622492;-0,257930249;-0,428356648
15,39587796;-1,753131628;0,118351653;-0,366050214
15,41273473;-1,705485582;0,0645971;-0,374602079
15,42959077;-1,55766046;-0,146756053;-0,50532341
15,44644593;-1,375627995;-0,342227191;-0,706902981
15,46330192;-1,263232112;-0,538919985;-0,840067685
15,48015869;-1,163053155;-0,934749007;-0,699572802
15,49701473;-1,050657272;-1,485733271;-0,262206197
15,51386989;-0,874733269;-1,742289066;0,257013977
15,53072588;-0,845412612;-1,572473526;0,4964661
15,5475827;-0,916270912;-1,215738773;0,619857252
15,56443869;-0,812426865;-1,269493341;0,831363142
15,5812939;-0,689035714;-1,257276416;0,959641039
15,59814984;-0,210131452;-0,911536813;1,030499339
15,61500666;0,714843988;-0,352000743;1,186876178
15,6318627;1,545596242;-0,094223186;1,360356808
15,64871786;2,008618593;0,224639073;1,721978426
15,66557385;2,219971657;0,946813226;2,244863749
15,68243062;2,800276518;1,80199945;2,831277132
15,69928666;3,301171303;1,845980406;4,023651123
15,71614182;2,858917952;-0,157751307;3,514204264
15,7329978;1,706859946;-2,145448208;0,568546057
15,74985458;1,119224906;-1,897444248;-0,109494373
15,76671062;1,251167893;-1,331799746;-0,143701822
15,78356577;1,706859946;-1,210852027;-0,488219678
15,80042176;3,264520407;-1,235285878;-1,299424887
15,81727853;3,722656012;-0,494938999;-0,81685549
15,83413458;2,436211586;0,389720559;-0,286640078
15,85098973;1,584690452;2,519134045;-0,14614521
15,86784572;1,102121115;3,744493723;-0,182796046
15,88470254;0,475391865;3,287580013;-0,221890271
15,90155859;-0,009773556;1,881409526;-0,005650337
15,91841374;0,235939756;0,456913739;-0,032527618
15,93526973;0,916423619;-0,678193152;-0,262206197
15,9521265;1,271936655;-1,337908268;-0,445460349
15,96898254;0,993390381;-1,171757698;-0,614054203
15,9858377;0,454623073;-0,036803547;-0,75332737
16,00269369;-0,145381644;0,794101417;-0,910925984
16,01955046;-0,574196398;0,983464062;-0,964680553
16,0364065;-0,812426865;1,139840961;-0,864501596
16,05326171;-0,872289896;1,444042921;-0,799751759
16,0701177;-0,676818788;1,897291541;-0,797308385
16,08697447;-0,5167768;1,855754018;-0,519983709
16,10383051;-0,460578829;1,114185452;-0,342838019
16,12068567;-0,238230437;0,018172706;0,128736064
16,13754166;0,182185188;-0,28602922;0,319320411
16,15439848;0,603669822;-0,00503949;0,214254677
16,17125452;0,76737684;0,108578101;0,028557109
16,18810968;0,843121946;-0,480278671;-0,060626589
16,20496567;0,938414097;-1,139993668;0,087198444
16,22182244;0,69285351;-0,848008692;0,547777295
16,23867848;-0,002443389;0,198983491;0,271674305
16,25553364;-0,421484619;0,905275643;-0,221890271
16,27238968;-0,466687292;1,054322362;-0,187682822
16,28924645;-0,392163932;1,043327093;0,040774055
16,30610249;-0,145381644;0,541210651;0,076203197
16,32295765;0,085518613;0,390942246;-0,160805538
16,33981364;0,008551862;0,681705535;-0,744775534
16,35667046;-0,476460874;0,824643791;-1,068524599
16,3735265;-0,62672931;0,102469631;-1,30919838
16,39038166;-0,52044189;-0,265260428;-1,459466815
16,40723765;-0,425149679;-0,305576354;-1,61340034
16,42409442;-0,522885263;-1,044701576;-1,421594262
16,44095051;-1,016449809;-2,334810972;-1,243226886
16,45780567;-1,880187869;-2,45575881;-1,101510286
16,47466166;-2,872203827;-2,646342993;-1,006218195
16,49151843;-3,743272066;-3,143572807;-0,951241911
16,50837447;-3,194731236;-4,155135632;-0,926808
16,52522968;-2,068328857;-2,64756465;-0,623827756
16,54208567;-1,413500547;-1,131441832;-0,385597318
16,55894244;-1,211920977;-0,879772782;-0,333064467
16,57579848;-1,141062737;-0,752716541;-0,357498348
16,59265369;-1,099525094;-0,581679285;-0,386819035
16,60950968;-1,093416572;-0,404533595;-0,403922737
16,62636645;-1,029888511;-0,156529605;-0,447903752
16,64322254;-0,956586778;-0,039246935;-0,538309157
16,6600777;-0,97002542;-0,293359399;-0,632379651
16,67693369;-1,054322362;-0,758825004;-0,666587055
16,69379046;-1,089751482;-1,092347622;-0,57984674
16,7106465;-0,822200418;-0,906650066;-0,306187183
16,72750171;-0,507003248;-0,630547106;0,043217443
16,7443577;-0,434923261;-0,697740257;0,247240424
16,76121447;-0,519220173;-1,17786622;0,286334664
16,77807056;-0,500894725;-1,400214672;0,409725785
16,79492572;-0,184475869;-1,143658757;0,651621342
16,81178171;0,432632566;-0,796697557;0,841136694
16,82863848;1,154654026;-0,569462359;0,968192935
16,84549458;1,90721786;-0,147977755;1,081810474
16,86234973;2,422772884;0,493564576;1,349361539
16,87920572;2,433768272;0,647498071;1,829487562
16,89606254;2,415442705;1,263232112;2,50997138
16,91291859;2,671998739;1,716480851;3,392034769
16,92977374;2,671998739;1,327981949;3,691349983
16,94662978;2,042825937;-0,124765553;2,456216812
16,96348655;1,059361815;-1,601794243;0,671168447
16,9803426;0,752716541;-1,334243178;0,153169945
16,9971978;0,990946949;-0,676971495;-0,137593344
17,01405379;1,664100647;0,023059484;-0,328177691
17,03091057;3,06538415;-0,047798797;-0,645818293
17,04776666;3,126468897;-0,654980958;-0,238993987
17,06462182;2,212641478;0,321305662;-0,05207473
17,0814778;1,368450522;2,190498352;0,010231691
17,09833463;0,669641316;3,045684338;0,156835035
17,11519067;0,185850278;2,433615446;0,377961755
17,13204583;0,131943002;0,802653313;0,351084471
17,14890187;0,597561359;-0,93719238;0,109188944
17,16575864;0,939635813;-1,90721786;-0,080173701
17,18261473;0,988503575;-1,237729311;-0,229220435
17,19946989;0,705070436;0,05482354;-0,468672574
17,21632588;0,178520113;0,825865507;-0,601837277
17,2331827;-0,16981554;0,838082433;-0,599393845
17,25003874;-0,390942246;0,786771298;-0,446682066
17,2668939;-0,437366635;0,857629538;-0,270758033
17,28374994;-0,333522618;1,132510781;-0,111937761
17,30060671;-0,327414125;1,461146593;0,01267508
17,3174628;-0,331079215;1,193595529;-0,026419144
17,33431796;0,084296919;0,432479858;-0,143701822
17,35117395;0,631768763;0,151337415;-0,400257677
17,36803077;0,766155183;0,217308909;-0,595728815
17,38488682;0,578014195;0,5167768;-0,595728815
17,40174202;0,229831278;0,719578087;-0,29641363
17,41859801;-0,068414897;0,723243177;0,195929259
17,43545478;-0,31153211;0,423927993;0,395065457
17,45231088;-0,432479858;0,671931982;0,214254677
17,46916603;-0,404380888;1,728697777;0,244797036
17,48602208;-0,80387497;0,69758755;0,249683812
17,50287885;-1,029888511;-0,480278671;0,483027458
17,51973494;-0,762337387;-1,182752967;0,534338653
17,5365901;-0,002443389;-1,478403091;0,344975978
17,55344609;0,690410137;-1,009272337;-0,16202724
17,57030291;0,450957984;0,766002476;-0,577403367
17,58715895;-0,586413384;1,909508586;-1,074633002
17,60401416;-1,046992183;1,547886968;-1,316528559
17,62087015;-0,816091955;0,703696013;-1,13205266
17,63772697;-0,151490122;0,137898773;-1,189472318
17,65458301;0,325123459;-0,65742439;-1,259108901
17,67143822;0,546250165;-1,413653255;-1,255443811
17,68829421;-0,023212196;-2,439876556;-1,16381669
17,70515098;-1,34875071;-2,204089642;-0,975675762
17,72200708;-2,790350199;-1,818034172;-0,897487342
17,73886223;-3,919196129;-1,653105378;-0,940246642
17,75571827;-4,104893684;-2,278613091;-1,058750987
17,77257504;-2,374974251;-3,16434145;-0,931694806
17,78943114;-1,11174202;-0,876107693;-0,649483323
17,80628629;-0,433701545;-0,240826532;-0,549304426
17,82314234;-0,570531368;-0,304354638;-0,517540336
17,83999911;-0,896723747;-0,245713309;-0,545639336
17,8568552;-1,0335536;-0,260373652;-0,600615561
17,87371036;-1,016449809;-0,251821786;-0,677582324
17,8905664;-0,917492569;-0,305576354;-0,765544355
17,90742317;-0,872289896;-0,553580344;-0,876718521
17,92427926;-0,962695301;-0,992168665;-0,970789015
17,94113442;-0,926044464;-1,300035715;-0,847397864
17,95799046;-0,586413384;-1,087460876;-0,502879977
17,97484723;-0,388498843;-0,86633414;-0,119267926
17,99170332;-0,502116442;-1,163205862;0,233801782
18,00855848;-0,566866279;-1,743510842;0,534338653
18,02541452;-0,441031724;-1,732515574;0,789672792
18,04227129;-0,113617592;-1,4612993;1,158777237
18,05912739;0,450957984;-0,898098171;1,511847019
18,07598254;0,997055411;-0,524259687;1,88324213
18,09283859;1,49306345;-0,187071979;2,114142418
18,10969536;1,895000935;0,634059429;2,533183575
18,12655145;2,282278061;1,850867152;3,521534443
18,14340661;2,651229858;1,892404795;5,151275158
18,16026265;2,1197927;-0,920088708;3,79152894
18,17711942;1,115559816;-3,104478598;0,591758311
18,19397551;0,673306406;-2,204089642;0,203259423
18,21083067;0,805249393;-0,931083918;0,093306921
18,22768671;1,168092728;-0,177298412;-0,313517362
18,24454348;2,166217089;0,227082461;-0,649483323
18,26139958;3,369586229;1,183822036;-0,355054975
18,27825473;2,642678022;-0,662311137;0,309546858
18,29511077;1,317139387;-0,537698329;0,415834278
18,3119676;0,240826532;0,632837772;0,627187431
