Time(s);X(m/s^2);Y(m/s^2);Z(m/s^2)
9,46137661;2,478066921;4,410271168;-0,624526739
9,47823296;1,929811478;8,293522835;-3,557229996
9,49508848;1,37198472;10,48893833;-6,253043652
9,511944;1,716850281;9,538389206;-6,154938221
9,5288003;2,695813894;8,319844246;-4,158127785
9,54565661;3,727718592;8,238488197;-2,925225735
9,56251218;5,317450047;7,649554729;-1,582253933
9,57936765;6,19382143;6,007181168;-0,962213814
9,596224;5,417948723;4,383950233;-0,806381226
9,6130803;4,443471432;2,830111027;-0,636490822
9,62993588;3,935894251;2,595614433;-0,107377917
9,64679135;3,318246841;6,945466995;0,476769924
9,6636477;3,071786165;14,92762375;-0,018843478
9,680504;6,344569206;21,38914299;-6,640980244
9,69735958;13,21077347;27,11576462;-10,04058266
9,71421504;7,194320202;16,84277916;-6,126224041
9,7310714;4,998905659;10,15125084;-1,5224334
9,7479277;6,344569206;8,317451477;-0,404387027
9,76478327;7,500900745;7,280761242;1,640279889
9,78163874;6,521637917;4,79073;2,473281384
9,7984951;6,533602238;4,070191383;0,505483806
9,81535145;6,311069489;5,396712303;1,022632599
9,83220697;4,936692238;5,808278084;-0,119342029
9,84906249;3,99601388;5,765207291;-2,683550596
9,86591879;3,591327667;6,267998695;-5,436792374
9,88277515;3,500400543;7,024429798;-7,012166977
9,89963067;2,980858803;7,55593586;-6,758228302
9,91648619;1,788634896;6,76361227;-4,98903513
9,93334249;0,72323066;6,172286034;-2,575873613
9,95019885;1,151844978;6,967002392;-1,022034407
9,96705437;2,284248352;6,754041195;-1,876571178
9,98390989;2,892324448;5,528317451;-2,803191662
10,00076619;4,15633297;4,350450516;-3,241377354
10,01762254;5,563910961;3,055036306;-4,048057556
10,03447812;7,651648521;3,232404232;-5,329114914
10,05133364;10,64656544;4,994419098;-6,296114445
10,06818994;13,24666595;7,079763889;-6,923333168
10,08504629;13,84756374;6,713363171;-6,581159592
10,10190182;11,79601765;5,099703312;-6,499803543
10,11875734;9,286844254;3,215654612;-6,099903107
10,13561364;6,571887493;2,624328136;-4,747061253
10,15246999;5,743671417;4,561018944;-3,227020502
10,16932556;6,931109905;9,10977459;-2,568695068
10,18618103;6,246463299;14,88664722;-1,890928149
10,20303739;5,949454308;14,73829174;-0,710668325
10,21989374;6,277570248;9,89282608;-2,097009897
10,23674926;4,86730051;4,759623528;-2,391327143
10,25360478;4,71176672;4,690231323;-4,060021877
10,27046109;4,96779871;7,591827869;-3,413660526
10,28731744;5,379663467;11,8773737;-2,006082773
10,30417301;4,946263313;14,664114;0,32362926
10,32102853;4,098905087;14,24267864;0,357128769
10,33788484;4,252045631;11,57348537;-2,791227579
10,35474119;5,37487793;9,016454697;-3,995415688
10,37159671;5,655137062;7,874480247;-4,672883511
10,38845223;5,726922035;7,493722439;-6,044867992
10,40530859;4,316651821;7,821837902;-7,44048214
10,42216494;2,4158535;9,128917694;-8,115556717
10,43902046;0,20129621;10,76650524;-8,984749794
10,45587598;0,055334024;9,449854851;-11,58485126
10,47273234;2,762812853;6,81386137;-11,47448158
10,48958869;6,263213158;4,838885784;-5,805286884
10,50644421;9,210273743;3,069393158;8,176275253
10,52329973;4,649553299;3,342474222;9,131310463
10,54015603;2,578565598;6,682256222;0,433699101
10,55701239;3,002394199;8,504091263;-2,810370207
10,57386796;4,0127635;8,822636604;-2,944368362
10,59072348;4,505984306;8,664410591;-2,903690338
10,60757978;3,627219915;8,382058144;-3,066402197
10,62443614;2,339283228;8,164310455;-3,356232882
10,64129171;1,802991867;8,370093346;-4,186841488
10,65814723;1,482054472;8,193024635;-4,869394302
10,67500353;1,135095239;6,737291336;-4,352245331
10,69185989;1,036690354;4,917848587;-3,947559118
10,70871546;1,755135417;4,656732082;-3,250948668
10,72557098;3,074178934;6,923931599;-3,143271685
10,74242728;1,73360002;10,63490009;-5,192425251
10,75928364;1,482054472;10,52722359;-7,196413994
10,77613921;2,406282187;7,225726128;-4,56042099
10,79299473;4,58255434;7,433901787;-2,470290184
10,80985103;6,571887493;8,554341316;-2,104188442
10,82670744;7,613363266;6,95743084;-0,323031068
10,84356296;7,431509018;4,905884743;0,48394838
10,86041848;6,260820389;3,016751051;-0,057128642
10,87727484;4,651946545;3,423830032;0,69212395
10,89413119;2,992822886;7,321439266;-0,2222334
10,91098671;3,897608995;15,4540453;-1,936391711
10,92784223;10,7114706;26,11257362;-9,104391098
10,94469859;10,67288589;25,82782936;-11,74756241
10,96155494;4,175475597;14,3506546;-4,280460835
10,97841051;3,943371773;10,08664513;-0,852143943
10,99526603;5,465805054;8,20498848;0,043369912
11,01212234;7,294818878;7,249654293;4,965705395
11,02897869;4,568197727;2,784647465;3,665505171
11,04583426;6,227321148;0,651445985;0,342771858
11,06268978;7,891230106;2,942573547;0,232402906
11,07954614;6,92153883;5,523531914;-5,10149765
11,09640249;5,410770416;6,358926296;-7,608278751
11,11325807;4,26879549;7,204190731;-8,206783295
11,13011359;2,909074068;8,417949677;-6,315257072
11,14696994;1,37198472;8,413164139;-4,967499733
11,16382629;0,557826757;6,897610188;-3,198306561
11,18068182;0,790229678;6,361319065;-1,39561379
11,19753739;3,083750248;6,160321712;-1,275673628
11,21439369;3,196212769;4,544269085;-2,59740901
11,23125004;4,359723091;2,978466034;-3,914059639
11,24810562;5,978168488;2,3201406;-5,834000587
11,26496114;8,884550095;3,007179976;-7,821239948
11,28181749;11,94676495;5,147559643;-8,788538933
11,29867385;13,11266804;7,182655334;-7,589136124
11,31552942;10,61067295;8,441878319;-4,833501816
11,33238494;8,123333931;8,504091263;-3,873381615
11,34924129;5,698207855;6,296712875;-4,000201225
11,36609765;5,044369221;5,44696188;-4,304389
11,38295322;5,394020557;6,313462734;-3,241377354
11,39980874;6,016453266;7,304689407;-2,120938063
11,4166651;8,472985268;10,6612215;-3,827918053
11,43352145;9,794421196;11,11854935;-4,747061253
11,45037702;6,935895443;8,755637169;-3,31076932
11,46723254;4,714159489;8,209774017;-2,386541367
11,484089;4,476971149;9,907182693;-2,877369165
11,50094525;4,10608387;13,21585846;-0,662811875
11,51780082;1,568196177;12,33709431;2,030609131
11,53465635;0,917049289;8,906385422;-2,137687922
11,5515127;3,122035265;8,583054543;-4,414458752
11,56836905;4,287938118;8,451449394;-6,07836771
11,58522463;5,365306377;8,41077137;-7,591528893
11,60208015;4,165904045;7,1563344;-8,017451286
11,6189365;2,791526794;8,748458862;-8,388637543
11,63579286;0,88354975;10,07468033;-8,750253677
11,65264843;1,759921074;9,124132156;-9,473184586
11,66950395;3,749253988;6,591329098;-8,089236259
11,6863603;5,520840168;4,858027935;-2,987439156
11,70321671;7,050751209;4,893920422;6,141179085
11,72007223;3,821038723;5,899205208;5,391926765
11,7369278;2,583351135;7,522436142;-1,345065475
11,75378416;2,801098108;8,415556908;-4,184448719
11,77064051;3,177070379;8,556734085;-3,564408541
11,78749609;4,005585194;8,669196129;-2,669193745
11,80435161;4,714159489;8,370093346;-3,126521826
11,82120796;5,154737949;7,99651432;-3,868596077
11,83806432;5,149952412;7,577471256;-4,285246372
11,85491989;4,488935471;6,358926296;-4,007379532
11,87177546;3,380759239;5,360819817;-3,124129057
11,88863176;2,578565598;5,312664509;-1,821536183
11,90548817;2,183450699;5,54506731;-1,175175071
11,92234374;2,090130568;6,947859764;-2,731407166
11,93919926;2,159522533;9,490532875;-5,42961359
11,95605562;2,049452543;10,5918293;-6,107081413
11,97291197;2,552244425;10,06510925;-3,076272726
11,98976754;3,584149122;9,366106033;-1,270887971
12,00662312;4,85294342;8,829814911;-1,024427176
12,02347942;5,427519798;7,431509018;-1,761715651
12,04033582;4,718945503;5,956932068;-2,688336134
12,0571914;4,113262177;4,829314232;-1,890928149
12,07404692;4,053441525;4,754837513;-0,698704183
12,09090327;3,856930971;4,826921463;0,062512495
12,10775968;3,782753468;6,169893265;-1,100997567
12,1246152;5,628816128;10,16082191;-5,534897804
12,14147077;12,75105286;23,67309189;-11,56810093
12,15832713;8,752944946;22,69143677;-9,164211273
12,17518348;3,57218504;12,39212894;-2,321935177
12,19203905;4,414757729;9,861719131;-1,045962572
12,20889463;5,116453171;8,604590416;-0,085842513
12,22575098;5,571089268;6,90718174;2,906681299
12,24260734;4,66151762;4,211368084;2,169392824
12,25946291;5,966204166;2,566900492;-2,807977438
12,27631848;6,200999737;3,723232031;-2,946761131
12,29317484;5,918347836;6,035895348;-4,62502718
12,31003119;4,522733688;6,612864494;-5,072783947
12,32688676;3,85932374;7,252047062;-5,032105923
12,34374228;3,643969774;7,500900745;-4,98903513
12,36059864;2,592922449;7,007680416;-2,812762976
12,37745504;1,015154958;7,319046497;-1,565504193
12,39431062;0,122333057;6,952645302;-2,288435698
12,41116614;1,668694735;5,695815086;-3,01376009
12,42802249;2,707777977;4,000799656;-3,715455294
12,4448789;4,022335052;2,868396044;-4,53170681
12,46173447;5,698207855;2,312962294;-5,918048382
12,47858999;8,219046593;2,554936409;-7,885846138
12,49544635;11,04885864;4,364807606;-8,644669533
12,51230275;12,43280697;6,25842762;-8,113163948
12,52915833;13,40219975;7,335795879;-5,278566837
12,54601385;11,60668564;7,106084824;-2,829512835
12,56287025;8,867800713;5,363213062;-2,910868645
12,57972661;7,450651646;3,862015724;-4,155734539
12,59658218;7,069893837;4,312165737;-5,032105923
12,61343775;5,604588985;6,124429703;-1,084247708
12,63029411;4,793122768;7,079763889;0,007477571
12,64715046;5,102096081;10,37856865;-0,124127671
12,66400603;9,08823967;17,06291962;-3,961916208
12,68086161;13,49103355;17,12752533;-7,064808846
12,69771796;5,451447964;8,463413239;-4,852644444
12,71457432;0,390329182;6,028716564;-3,629313707
12,73142994;-1,599003673;7,146762848;-1,780858278
12,74828546;-1,041176915;8,78195858;0,20129621
12,76514182;1,707278967;9,459425926;-2,302792788
12,78199822;5,190630436;9,986145973;-5,008177757
12,79885379;7,038786888;10,58704376;-3,255734205
12,81570932;10,10309505;10,82154083;-4,131806374
12,83256572;7,500900745;8,327022552;-3,265305519
12,84942208;4,438685894;7,72612524;-5,376971722
12,86627765;1,913061738;9,279664993;-5,781358719
12,88313322;0,08644072;10,45065308;-6,190830231
12,89998958;0,031405795;10,94836044;-6,858726978
12,91684593;1,625623941;8,626125336;-7,024130821
12,9337015;4,783551693;6,653542519;-1,196710467
12,95055708;4,71176672;5,214558601;3,476472139
12,96741343;3,086143017;5,758028507;0,98913306
12,98426952;2,75084877;6,617650032;-1,503290772
13,00112541;2,988037348;7,000501633;-1,089033365
13,01798093;3,44297266;7,474579811;-1,450648785
13,03483734;3,344567776;7,567899704;-2,408077002
13,05169369;3,529114246;7,77637434;-4,251746655
13,06854926;3,358924866;7,59930563;-6,119045734
13,08540484;2,698206663;6,706184387;-6,150152206
13,10226119;2,442174673;4,532305241;-3,696312666
13,1191176;2,382354021;3,174976587;-0,323031068
13,13597317;3,615255833;3,895515203;-0,17437695
13,15282874;3,363710403;6,122036934;-4,526921272
13,1696851;1,259521961;8,329415321;-7,737491131
13,18654145;0,991226792;7,910372734;-6,832406044
13,20339702;1,544267893;6,52193737;-4,138985157
13,2202526;3,469293833;5,748457432;-2,14008069
13,23710895;5,836991787;5,001597404;-0,526421011
13,25396536;6,256034851;4,395914078;-0,387637258
13,27082093;5,102096081;3,598506212;0,06011967
13,2876765;3,0981071;6,50758028;-0,46420759
13,30453286;5,494519234;16,50030708;-2,985046148
13,32138921;17,62313843;33,37628555;-8,553742409
13,33824484;14,72154236;26,70659256;-10,57687473
13,35510036;6,602993965;13,9052906;-2,309971094
13,37195676;6,641279221;10,11775112;0,017048862
13,38881312;9,463912964;7,998907089;4,192225456
13,40566869;7,584649563;3,66789794;5,533103466
13,42252426;7,172784805;0,488734037;1,84606266
13,43938062;7,96780014;2,490031004;3,335295677
13,45623702;7,445865631;5,557031631;0,936490953
13,4730926;6,433103561;7,201797962;-5,261816978
13,48994817;4,998905659;7,051050186;-8,67816925
13,50680452;3,687040567;6,916752815;-7,648956776
13,52366093;1,982453585;7,364510059;-4,979464054
13,5405165;0,572183728;6,203392506;-2,676372051
13,55737202;1,089332461;6,483652115;-0,641276479
13,57422843;1,144666553;7,108478069;-1,158425212
13,59108478;1,38873446;6,950252533;-3,035295486
13,60794041;2,018345833;6,394818306;-3,760919094
13,62479593;3,433401346;5,62403059;-3,882952929
13,64165228;5,233701229;4,247559071;-3,981058598
13,65850869;7,548757076;2,504388094;-4,400101662
13,67536426;10,25653553;3,043072224;-5,161318302
13,69221984;13,31845093;5,23130846;-6,794120789
13,70907619;13,44527054;6,885646343;-7,402196884
13,7259326;12,39452267;5,822634697;-7,11984396
13,74278817;11,59711361;4,91067028;-7,244270325
13,75964374;8,444271088;4,714159489;-5,788537025
13,7765001;7,268497944;7,067800045;-4,184448719
13,7933565;7,893622875;10,026824;-3,291626692
13,81021208;6,313462734;11,95155048;-2,886940479
13,82706765;4,549055099;11,27886868;-2,446362019
13,843924;3,232105255;6,754041195;-1,100997567
13,86078041;3,524328709;5,659923077;-2,621337175
13,87763598;3,92392993;6,679863453;-3,581158161
13,89449155;4,345366001;7,747660637;-2,587837696
13,91134791;4,754837513;9,962218285;-0,772881687
13,92820432;5,274379253;12,73938751;0,38823548
13,94505989;5,628816128;13,11984634;-0,04755735
13,96191546;4,900799751;11,68116188;-2,965903759
13,97877182;5,382056236;9,26530838;-5,206781864
13,99562822;5,336592674;7,23529768;-4,438386917
14,01248379;4,879264355;7,857730389;-5,405685425
14,02933937;3,897608995;8,860920906;-6,016154289
14,04619572;2,513959408;8,633303642;-6,530910492
14,06305213;2,161915302;9,55753231;-8,400602341
14,0799077;3,011965513;9,789635658;-10,65822983
14,09676327;5,041976452;8,678768158;-12,07089329
14,11361963;6,555137634;7,108478069;-9,003892899
14,13047603;7,278069019;5,056632519;-1,249352574
14,14733161;5,432305813;3,366402388;9,986145973
14,16418718;2,949752092;4,180261135;5,547460079
14,18104353;3,220141172;6,234499454;-2,21904397
14,19789994;3,960121393;7,639983654;-2,729014158
14,21475551;4,084548473;7,927122116;-2,350649118
14,23161109;3,315854073;7,836194992;-2,271686077
14,24846744;2,846860647;8,132905006;-2,568695068
14,26532385;2,518744946;8,267202377;-3,277269602
14,28217942;2,061416626;8,140083313;-4,48145771
14,29903499;1,584945917;6,818647385;-4,788038254
14,31589135;1,541875124;5,564209938;-4,687240601
14,33274775;1,472483277;5,63838768;-4,342673779
14,34960333;1,663909078;6,430710793;-3,272484064
14,3664589;2,011167526;8,200202942;-4,165306091
14,3833153;2,08534503;9,789635658;-5,71435976
14,40017166;2,691028118;9,121739388;-4,244568348
14,41702728;3,677469254;7,582256794;-2,738585472
14,4338828;4,9319067;6,210571289;-1,771286964
14,45073921;6,052345753;3,88594389;-0,598205686
14,46759562;6,993323326;2,799004316;0,253938317
14,48445119;7,122535706;2,370389938;0,390628308
14,50130676;6,155237198;3,332902908;-0,030807592
14,51816312;4,474578381;6,732505798;-1,361815214
14,53501952;3,529114246;15,29611874;-3,660420418
14,5518751;13,41894913;28,89213753;-8,350353241
14,56873067;14,87228966;25,70340157;-10,09801102
14,58558708;6,914360046;13,80000687;-2,516052961
14,60244343;6,02363205;10,31157017;-0,128913313
14,61929905;9,361021042;9,449854851;5,142774105
14,63615458;7,594220638;5,001597404;5,925825119
14,65301098;6,547959328;4,058227062;5,774778366
14,66986739;6,002096653;3,833301783;3,737588882
14,68672296;6,12173748;4,613661289;0,603589535
14,70357853;5,973382473;5,724529266;-4,991427898
14,72043489;5,954239845;4,580161572;-10,06929684
14,73729129;5,114060402;5,454140186;-9,123533249
14,75414692;3,038286448;6,576972008;-5,254638672
14,77100244;1,431805253;5,73888588;-2,941975355
14,78785885;1,529910922;5,279164791;-1,902892232
14,80471525;1,764706731;5,695815086;-1,441077471
14,82157082;2,099701881;5,324628353;-3,573979616
14,8384264;3,215355396;4,450949192;-5,142175674
14,8552828;4,498506546;4,144368649;-4,752145767
14,87213921;6,124130249;4,048655987;-4,46710062
14,88899478;7,802396297;4,66151762;-4,292424679
14,90585036;13,37587833;5,650351524;-4,615455627
14,92270671;18,43699837;6,232106686;-5,913262844
14,93956312;16,79223061;2,854039192;-6,782156467
14,95641869;12,48544979;2,708076954;-8,541778564
14,97327426;7,431509018;4,103690624;-8,043772697
14,99013067;3,737289906;5,667101383;-3,703491211
15,00698708;4,553840637;9,26530838;-1,364207983
15,02384265;5,365306377;12,85185051;-1,450648785
15,04069822;5,204987526;14,19003677;-1,194317579
15,05755463;5,482554913;10,10100174;-1,843071699
15,07441103;6,196214199;5,506782055;-1,951047778
15,09126661;5,748457432;4,565804482;-2,372184515
15,10812218;4,59691143;7,2065835;-2,111366987
15,12497853;4,029513359;10,91246796;-1,364207983
15,14183494;3,675076485;15,85155296;-1,742573142
15,15869056;3,500400543;16,31845284;-0,820738196
15,17554614;3,825824261;12,53091335;-2,321935177
15,19240249;6,07148838;9,900004387;-4,591527462
15,2092589;6,56470871;8,030014038;-6,001797199
15,22611452;5,305486202;7,275975227;-7,21794939
15,2429701;3,191427231;8,563912392;-9,269794464
15,25982645;0,332901448;10,91725349;-7,450053215
15,27668286;-0,313459754;11,04197884;-9,090034485
15,29353848;1,139880896;7,817052364;-9,940084457
15,31039405;5,252843857;5,331807137;-4,680061817
15,32725041;5,906383514;3,687339783;5,511568069
15,34410682;3,502793312;4,343272209;4,831707001
15,36096244;3,019144058;6,169893265;-0,299102843
15,37781801;3,785146236;7,498507977;-1,828714728
15,39467437;4,525126934;7,771588802;-2,226222277
15,41153077;4,67587471;7,718946934;-2,805584431
15,4283864;4,113262177;8,15444088;-3,210270643
15,44524197;3,337389469;8,932705879;-3,923630953
15,46209832;2,470888376;8,729315758;-4,629812717
15,47895473;1,939382792;6,488437653;-5,556433201
15,49581036;2,19780755;3,632005692;-5,403292656
15,51266593;3,19382;2,66739893;-3,677170277
15,52952228;3,399901867;3,744767427;-3,164807081
15,54637874;2,248056889;7,572685242;-5,125426292
15,56323432;2,265105724;10,54875851;-7,560422421
15,58008989;2,506780863;8,523234367;-7,225128174
15,59694624;3,99601388;5,224130154;-2,211865425
15,6138027;5,382056236;4,728516579;-1,093819022
15,63065827;6,406782627;3,505186081;-0,224626228
15,64751385;7,089035988;2,894717216;0,871884763
15,66437025;6,789933205;3,454936743;1,683350682
15,68122666;6,004489422;6,670292377;1,304985642
15,69808223;5,820241928;14,31924915;-2,405683994
15,7149378;15,03739452;30,47468948;-8,204390526
15,73179421;14,38385487;26,19901466;-9,31525898
15,74865062;5,28155756;14,48465252;-2,736192703
15,76550624;3,955335855;9,959825516;-0,803988397
15,78236182;7,010073185;8,626125336;1,616351724
15,79921817;8,554341316;6,632007122;6,033502102
15,81607458;6,638886452;1,628315806;1,731207132
15,8329302;7,778468132;2,799004316;2,300997972
15,84978577;6,974180698;4,96091938;2,296212435
15,86664213;6,571887493;7,201797962;-1,347458243
15,88349859;5,458626747;7,23529768;-6,406184196
15,90035416;4,797908306;7,161119938;-8,094021797
15,91720973;3,895216227;6,931109905;-6,707979202
15,93406614;2,564208508;6,967002392;-5,015356064
15,95092254;1,671087503;6,409175396;-3,693919897
15,96777812;1,62801671;6,706184387;-1,814357758
15,98463374;1,537089467;7,567899704;-1,251745343
16,0014901;2,114058733;7,431509018;-2,69312191
16,0183465;2,858824968;6,468996048;-3,332304716
16,03520213;4,561018944;5,358427048;-3,696312666
16,0520577;6,550352097;4,120440483;-4,404887199
16,06891411;8,583054543;2,80857563;-5,391328335
16,08577051;10,71864891;3,256332397;-6,468697071
16,10262609;11,87258816;5,31027174;-7,043273449
16,11948171;11,69282722;6,519544601;-6,870691299
16,13633807;10,85982513;6,600900173;-6,41336298
16,15319452;9,392127991;5,592923641;-5,949155331
16,1700501;7,474579811;4,108476639;-5,910870075
16,18690567;5,920740604;4,965705395;-4,237389565
16,20376208;7,069893837;9,11695385;-2,824727058
16,22061848;6,741777897;14,20200062;-2,022832394
16,23747416;5,789135456;14,965909;-1,859821439
16,25432968;3,35413909;8,920742035;-0,9693923
16,27118609;2,518744946;5,324628353;-1,170389414
16,28804249;2,980858803;5,822634697;-1,503290772
16,30489806;3,004786968;9,330213547;-1,49132669
16,32175369;3,313461065;13,85743427;-0,677168787
16,33861004;4,237689018;16,27298927;-1,991725802
16,3554665;4,395615101;14,70000648;-3,334697485
16,37232208;4,175475597;10,43629551;-4,366602421
16,38917765;4,094119549;6,624828815;-3,892524242
16,40603405;4,558626175;6,126822472;-4,945964336
16,42289046;2,67188549;6,560222149;-8,259425163
16,43974609;0,984048307;8,164310455;-8,139784813
16,45660166;0,268295229;10,46022415;-8,577671051
16,47345806;0,900299549;10,51286602;-9,267401695
16,49031447;3,471686602;8,173882484;-8,228319168
16,5071701;7,357331276;5,681458473;2,423032045
16,52402567;5,315057278;3,862015724;5,968895912
16,54088208;3,576970816;4,745266438;0,775872767
16,55773848;3,299104214;7,182655334;-2,61415863
16,57459411;3,299104214;8,662017822;-2,676372051
16,59144968;3,588934898;8,848957062;-2,305185556
16,60830609;3,952943087;8,238488197;-2,372184515
16,62516249;4,086941242;7,994121552;-2,566302299
16,64201812;4,285545349;8,355736732;-3,485445261
16,65887369;3,976871252;8,669196129;-5,106283665
16,6757301;2,918645382;7,958229065;-5,515755177
16,6925865;1,415055513;5,350949764;-3,590729475
16,70944213;1,094118118;3,933800459;-1,313958764
16,7262977;2,296212435;5,564209938;-1,373779297
16,74315411;3,145963669;8,087441444;-3,681955814
16,76001051;2,286641121;9,677172661;-6,700800896
16,77686614;1,321735382;8,69551754;-5,903691769
16,79372171;1,297807217;6,452246189;-3,090629578
16,81057812;2,293819666;6,361319065;-2,20468688
16,82743452;4,192225456;6,315855503;-1,835893154
16,84429015;5,999703884;5,439783096;-0,705882669
16,86114577;6,457031727;4,860421181;-0,698704183
16,87800213;5,705386639;4,453341961;-1,840678811
16,89485859;4,500899315;6,00239563;0,479162723
16,91171416;3,643969774;10,8741827;0,479162723
16,92856978;5,463412285;16,5649128;-4,122235298
16,94542619;11,97308636;24,87488747;-9,777072906
16,9622826;9,844670296;21,69093704;-8,975178719
16,97913822;5,755635738;13,74945831;-3,42323184
16,99599379;5,23130846;9,758528709;-0,662811875
17,0128502;6,011667728;7,508079052;2,1287148
17,02970661;5,848955631;5,793920994;4,247559071
17,04656223;5,599802971;2,550150633;-0,071485579
17,0634178;7,237390995;4,84845686;1,743171334
17,08027421;6,624529362;6,210571289;-0,198305175
17,09713067;5,982954025;5,887240887;-4,414458752
17,11398629;5,334199905;5,906383514;-7,854739666
17,13084187;4,639982224;7,158727169;-8,182855606
17,14769827;3,165106058;7,560721397;-6,140581131
17,16455468;2,015953064;6,488437653;-2,542374134
17,1814103;1,848455548;7,240083218;0,172582328
17,19826588;1,939382792;7,307082176;-1,182353497
17,21512228;2,238485575;6,234499454;-3,787240028
17,23197874;3,148356438;4,72612381;-4,718347073
17,24883437;4,120440483;3,261118174;-5,082355499
17,26568994;5,21695137;2,595614433;-5,997011662
17,28254635;6,614958286;2,564507723;-7,23230648
17,29940275;9,176774025;4,07736969;-7,928916931
17,31625838;11,29083252;6,401997089;-7,47398138
17,33311395;12,32004547;7,812266827;-5,082355499
17,34997036;9,789635658;6,794719219;-4,29003191
17,36682682;8,0754776;5,097310543;-4,821537495
17,38368244;7,766504288;4,656732082;-5,254638672
17,40053801;8,058727264;6,473781586;-5,475077152
17,41739442;8,312366486;9,727422714;-5,070391178
17,43425082;7,663612843;10,76411247;-4,376173496
17,45110645;5,755635738;6,366104603;-2,319542408
17,46796208;5,207380295;4,714159489;-4,21106863
17,48481848;1,214058399;6,284748554;-5,939583778
17,50167489;1,348056436;7,570292473;-3,025724173
17,51853051;1,936989903;10,84786129;-1,134497046
17,53538609;4,161118507;14,36261845;0,026620151
17,55224249;6,595815659;14,6832571;0,239581361
17,56909895;8,511270523;12,61466217;-1,22542429
17,58595458;8,77448082;9,701101303;-4,067200184
17,60281015;5,341378212;7,264011383;-3,937987804
17,61966655;2,942573547;7,070192814;-2,829512835
17,63652301;2,152343988;8,614161491;-3,030509949
17,65337859;1,913061738;9,267701149;-3,825525284
17,67023421;2,777169704;9,325428009;-7,131807804
17,68709062;3,138785124;8,480163574;-10,33968544
17,70394702;3,581756353;8,020442009;-10,9624176
17,72080265;5,034798145;8,322237015;-10,41894817
17,73765827;5,662315845;8,228917122;-7,72552681
17,75451468;6,447460651;6,502794743;-0,38285163
17,77137109;4,869693279;3,579363585;9,330213547
17,78822671;1,745564103;3,809373617;5,032704353
17,80508234;1,716850281;6,320641041;-2,516052961
17,82193874;2,803490877;8,065905571;-5,546862125
17,83879515;3,734897137;8,291130066;-5,190032482
17,85565077;4,230510235;7,829016685;-3,909274101
17,8725064;4,443471432;7,144370079;-2,970689297
17,8893628;4,345366001;7,484150887;-2,827120066
17,90621921;4,335794449;8,523234367;-3,760919094
17,92307484;3,495614767;7,963014603;-4,677669048
17,93993041;2,159522533;5,511568069;-2,910868645
17,95678687;2,344068766;4,079762459;-1,278066397
17,97364327;2,662314177;4,510769844;-2,606980324
17,9904989;1,774278045;7,187440872;-6,499803543
18,00735447;1,455733418;8,700303078;-8,012665749
18,02421093;1,072582722;6,346961975;-6,176473618
18,04106734;1,786242127;4,381557465;-4,165306091
18,05792296;3,277568817;3,297010422;-3,200699329
18,07477853;4,189832687;3,191726208;-2,599801779
18,09163499;5,913562298;3,399901867;0,005084748
18,1084914;5,882455349;3,335295677;0,440877587
18,12534702;4,287938118;5,619245052;1,779063582
18,14220265;6,617351055;13,87896919;-2,604587555
18,15905905;20,31416702;33,37150192;-10,09801102
18,17591546;14,28574944;25,90439796;-8,714361191
18,19277109;5,319842815;13,61306667;-2,326720953
18,20962671;5,114060402;9,622138023;-0,550349236
18,22648312;6,390032768;8,101798058;-0,279960245
18,24333952;7,666005611;6,852146626;3,100499868
18,26019515;6,646064758;3,98165679;3,404687405
18,27705077;8,108976364;2,921038151;-4,483850479
18,29390718;6,614958286;5,781956673;-2,061117649
18,31076364;5,408377171;6,868896484;-2,400898457
18,32761921;4,541876316;7,275975227;-2,903690338
18,34447484;3,600898981;6,823432922;-3,760919094
18,36133124;3,059821844;6,677470684;-4,931607246
18,3781877;1,874776483;6,157928944;-4,811966419
18,39504332;0,763908625;5,89441967;-3,040081263
18,4118989;0,490827739;6,20817852;-2,104188442
18,4287553;1,886740685;6,234499454;-2,441576481
18,44561176;2,628814697;5,585745335;-3,617050648
18,46246739;3,431008577;4,656732082;-4,4958148
18,47932296;4,455435753;3,806980848;-5,008177757
18,49617942;6,014060497;3,011965513;-5,740680695
18,51303582;8,568697929;3,136691332;-6,116652966
18,52989145;11,96830082;5,501996517;-6,578766823
18,54674708;15,55932903;6,978966236;-5,597111225
18,56360348;16,7539463;6,059823513;-3,753740549
18,58045994;11,18285656;4,939383984;-4,512564182
18,59731551;7,433901787;5,008776188;-5,367400169
18,61417114;5,415555954;6,301498413;-4,558028221
18,63102754;6,516852379;9,643673897;-4,61067009
18,647884;7,261319637;12,55484104;-4,898108006
18,66473963;5,681458473;11,44875908;-3,727419376
18,6815952;3,313461065;7,067800045;-2,156830549
18,69845166;2,265105724;5,243272781;-1,692323804
18,71530806;2,68624258;6,459424496;-2,88454771
18,73216369;3,378067255;7,510472298;-2,53280282
18,74901932;3,895216227;9,349356651;-2,295614243
18,76587572;4,055834293;10,08664513;-1,508076429
18,78273218;6,44985342;9,598209381;-2,453540564
18,7995878;10,29242706;10,3091774;-4,220640182
18,81644338;11,582757;9,229415894;-4,660919189
18,83329978;6,806683064;8,673981667;-3,109772205
18,85015624;3,502793312;9,128917694;-2,812762976
18,86701187;1,79820621;10,35703373;-3,109772205
18,88386749;1,151844978;10,70189953;-2,886940479
18,9007239;1,716850281;9,643673897;-7,093522549
18,9175803;2,568994284;7,287939548;-10,2272234
