"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.321163817E1,-6.994953918E-1,9.697733459E0,-1.387614441E-1
7.322168817E1,-6.463558960E-1,9.687704315E0,-1.423539734E-1
7.323173917E1,-5.995033264E-1,9.703421631E0,-1.926493835E-1
7.324178917E1,-5.825885010E-1,9.710756378E0,-3.040177917E-1
7.325184017E1,-5.866300964E-1,9.705217896E0,-4.137396240E-1
7.326189017E1,-6.209088135E-1,9.711355133E0,-4.650828552E-1
7.327194117E1,-6.797364807E-1,9.709858246E0,-5.011578369E-1
7.328199117E1,-7.286846924E-1,9.715546417E0,-5.031037903E-1
7.329204217E1,-7.632627869E-1,9.736502838E0,-4.501139832E-1
7.330209217E1,-7.807763672E-1,9.772428131E0,-3.620970154E-1
7.331214317E1,-7.705975342E-1,9.807455292E0,-2.508782959E-1
7.332219317E1,-7.544311523E-1,9.808952179E0,-2.297721863E-1
7.333224417E1,-7.623646545E-1,9.788145447E0,-3.112028503E-1
7.334229417E1,-7.711962891E-1,9.723479919E0,-3.993695068E-1
7.335234517E1,-7.773335266E-1,9.607620850E0,-4.457730103E-1
7.336239517E1,-7.559280396E-1,9.529034271E0,-4.713697815E-1
7.337244617E1,-7.444020081E-1,9.537416840E0,-4.974156189E-1
7.338249617E1,-7.213499451E-1,9.608518982E0,-5.218148804E-1
7.339254717E1,-6.816824341E-1,9.704319763E0,-5.176235962E-1
7.340259717E1,-6.641688538E-1,9.818831635E0,-4.564009094E-1
7.341264817E1,-6.617738342E-1,9.886191559E0,-3.821553040E-1
7.342269817E1,-6.616241455E-1,9.887688446E0,-3.619473267E-1
7.343274917E1,-6.777905273E-1,9.834249573E0,-3.528163147E-1
7.344279917E1,-6.803352356E-1,9.719288635E0,-3.582051086E-1
7.345285017E1,-6.500981140E-1,9.590855713E0,-3.848497009E-1
7.346290117E1,-6.499484253E-1,9.579778748E0,-4.031117249E-1
7.347295117E1,-6.483018494E-1,9.664053497E0,-4.260140991E-1
7.348300217E1,-6.472540283E-1,9.734107819E0,-4.791535950E-1
7.349305217E1,-6.872209167E-1,9.767638092E0,-5.321434021E-1
7.350310317E1,-7.460485840E-1,9.781858521E0,-5.444178772E-1
7.351315317E1,-7.957452393E-1,9.762548676E0,-5.173242188E-1
7.352320417E1,-7.915539551E-1,9.721234589E0,-4.805007935E-1
7.353325417E1,-7.649093628E-1,9.705367584E0,-4.680766296E-1
7.354330200E1,-7.358697510E-1,9.722731476E0,-4.454736328E-1
7.355335200E1,-7.182064819E-1,9.733059998E0,-4.526586914E-1
7.356340300E1,-7.315287781E-1,9.714947662E0,-5.337899780E-1
7.357345300E1,-7.415579224E-1,9.690997467E0,-6.384223938E-1
7.358350400E1,-7.376660156E-1,9.674980774E0,-7.033872986E-1
7.359355400E1,-7.511380005E-1,9.663305054E0,-6.761439514E-1
7.360360500E1,-7.882608032E-1,9.674531708E0,-6.155200195E-1
7.361365500E1,-8.400531006E-1,9.698032837E0,-5.487588501E-1
7.362370600E1,-8.779243469E-1,9.742041321E0,-4.647834778E-1
7.363375600E1,-8.925938416E-1,9.760752411E0,-4.387376404E-1
7.364380700E1,-8.701405334E-1,9.748328247E0,-4.691244507E-1
7.365385700E1,-8.199948120E-1,9.743837585E0,-5.108876038E-1
7.366390800E1,-7.511380005E-1,9.719737701E0,-5.565426636E-1
7.367395900E1,-6.972500610E-1,9.702673187E0,-6.077362061E-1
7.368400900E1,-6.981481934E-1,9.670789490E0,-6.243516541E-1
7.369406000E1,-7.319778442E-1,9.672286377E0,-6.059399414E-1
7.370411000E1,-7.725434875E-1,9.698332214E0,-5.752537537E-1
7.371416100E1,-8.054750061E-1,9.740843811E0,-5.361849976E-1
7.372421100E1,-8.190966797E-1,9.763147430E0,-5.095404053E-1
7.373426200E1,-8.201445007E-1,9.781259766E0,-5.126838684E-1
7.374431200E1,-8.072712708E-1,9.771979065E0,-5.273533630E-1
7.375436300E1,-7.936495972E-1,9.750423889E0,-5.155279541E-1
7.376441300E1,-8.009843445E-1,9.712402954E0,-4.974156189E-1
7.377446400E1,-8.434959412E-1,9.705068207E0,-4.722679138E-1
7.378451400E1,-8.898994446E-1,9.718540192E0,-4.584965515E-1
7.379456500E1,-9.065148926E-1,9.748627625E0,-4.561015320E-1
7.380461500E1,-8.590635681E-1,9.724677429E0,-4.863386536E-1
7.381466600E1,-8.066725159E-1,9.693691864E0,-5.219645691E-1
7.382471600E1,-7.364685059E-1,9.709259491E0,-5.213658142E-1
7.383476700E1,-6.643185425E-1,9.712552643E0,-4.972659302E-1
7.384481700E1,-6.304888916E-1,9.705966339E0,-4.170327759E-1
7.385486800E1,-6.138734436E-1,9.677974548E0,-3.119512939E-1
7.386491800E1,-6.008505249E-1,9.637558594E0,-2.433938599E-1
7.387496900E1,-5.724096680E-1,9.622140656E0,-2.751278687E-1
7.388501900E1,-5.237608337E-1,9.623787231E0,-3.414399719E-1
7.389507000E1,-4.695735168E-1,9.647737427E0,-4.176315308E-1
7.390512000E1,-4.117936707E-1,9.680968323E0,-4.816983032E-1
7.391517100E1,-3.697311401E-1,9.715696106E0,-4.998106384E-1
7.392522100E1,-3.707789612E-1,9.727371826E0,-4.474195862E-1
7.393527200E1,-3.950285339E-1,9.717342682E0,-3.628454590E-1
7.394532200E1,-4.198768616E-1,9.704469452E0,-2.633024597E-1
7.395537300E1,-4.671784973E-1,9.730814667E0,-2.014810181E-1
7.396542400E1,-5.010081482E-1,9.814939728E0,-1.851649475E-1
7.397547400E1,-5.483097839E-1,9.891430664E0,-2.909948730E-1
7.398552500E1,-6.069877625E-1,9.891430664E0,-4.414320374E-1
7.399557500E1,-6.572831726E-1,9.777966614E0,-5.523513794E-1
7.400562600E1,-7.023394775E-1,9.620943146E0,-6.008505249E-1
7.401567600E1,-7.315287781E-1,9.487271118E0,-5.719606018E-1
7.402572700E1,-7.475454712E-1,9.473499756E0,-5.191204834E-1
7.403577700E1,-7.779322815E-1,9.585466919E0,-4.873864746E-1
7.404582800E1,-8.050259399E-1,9.745035095E0,-4.971162415E-1
7.405587800E1,-7.970924377E-1,9.820927277E0,-5.168751526E-1
7.406592900E1,-7.584727478E-1,9.828711090E0,-5.295986938E-1
7.407597900E1,-7.117698669E-1,9.765243073E0,-5.174739075E-1
7.408603000E1,-6.806346130E-1,9.696535950E0,-4.519102478E-1
7.409608000E1,-6.340814209E-1,9.681417389E0,-3.951782227E-1
7.410613100E1,-5.977070618E-1,9.713301086E0,-3.576063538E-1
7.411618100E1,-5.810916138E-1,9.716594238E0,-3.730242920E-1
7.412623200E1,-5.653742981E-1,9.699230347E0,-4.339476013E-1
7.413628200E1,-5.993536377E-1,9.697134705E0,-5.379812622E-1
7.414633300E1,-6.593788147E-1,9.756710815E0,-6.400689697E-1
7.415638300E1,-7.108717346E-1,9.814340973E0,-7.030879211E-1
7.416643400E1,-7.363188171E-1,9.802216187E0,-7.372169495E-1
7.417648400E1,-7.899073792E-1,9.737550659E0,-7.183561707E-1
7.418653500E1,-8.318202209E-1,9.709708557E0,-6.283932495E-1
7.419658600E1,-8.297245789E-1,9.747579803E0,-4.942721558E-1
7.420663600E1,-7.857160950E-1,9.762848053E0,-3.863465881E-1
7.421668700E1,-7.436535645E-1,9.758207703E0,-3.432362366E-1
7.422673700E1,-7.101232910E-1,9.735604706E0,-4.067042542E-1
7.423678800E1,-7.090754700E-1,9.703721008E0,-5.595364380E-1
7.424683800E1,-7.629634094E-1,9.682914276E0,-7.223977661E-1
7.425688900E1,-8.042774963E-1,9.649384003E0,-8.541238403E-1
7.426693900E1,-8.285270691E-1,9.576186218E0,-9.349557495E-1
7.427699000E1,-8.798703003E-1,9.595795441E0,-9.014254761E-1
7.428704000E1,-9.198371887E-1,9.698781281E0,-7.580236816E-1
7.429709100E1,-9.357041931E-1,9.844278717E0,-6.200106812E-1
7.430714100E1,-9.728269958E-1,9.970915375E0,-5.343887329E-1
7.431719200E1,-1.024768982E0,9.967472534E0,-5.480104065E-1
7.432724200E1,-1.060544586E0,9.832153931E0,-6.509962463E-1
7.433729300E1,-1.057401123E0,9.717642059E0,-7.637118530E-1
7.434734300E1,-9.800120544E-1,9.679022369E0,-8.854087830E-1
7.435739400E1,-8.961863708E-1,9.665251007E0,-9.946815491E-1
7.436744400E1,-8.625064087E-1,9.646090851E0,-1.061592407E0
7.437749500E1,-8.843609619E-1,9.621541901E0,-1.035546570E0
7.438754500E1,-9.081614685E-1,9.573342133E0,-9.008267212E-1
7.439759600E1,-9.204359436E-1,9.547595673E0,-7.053332520E-1
7.440764600E1,-9.690847778E-1,9.650431824E0,-4.848417664E-1
7.441769700E1,-9.744735718E-1,9.734107819E0,-3.613485718E-1
7.442774800E1,-8.720864868E-1,9.776020660E0,-3.526666260E-1
7.443779800E1,-6.442602539E-1,9.814490662E0,-4.918771362E-1
7.444784900E1,-4.318519592E-1,9.846074982E0,-7.035369873E-1
7.445789900E1,-3.153941345E-1,9.908944244E0,-8.177494812E-1
7.446795000E1,-3.915856934E-1,9.853858795E0,-7.454498291E-1
7.447800000E1,-5.545967102E-1,9.745334473E0,-6.111790466E-1
7.448805100E1,-7.077282715E-1,9.592502289E0,-5.037025452E-1
7.449810100E1,-6.794371033E-1,9.521100769E0,-4.743635559E-1
7.450815200E1,-5.959107971E-1,9.584718475E0,-2.820135498E-1
7.451820200E1,-5.074447632E-1,9.680070190E0,-6.137237549E-3
7.452825300E1,-2.987786865E-1,9.764794006E0,-9.654922485E-2
7.453830612E1,-2.163002014E-1,9.922865295E0,-2.899470520E-1
7.454835713E1,-1.869612122E-1,9.916728058E0,-4.085005188E-1
7.455840713E1,-2.935395813E-1,9.886041870E0,-5.463638306E-1
7.456845812E1,-5.050497437E-1,9.783954163E0,-6.611750793E-1
7.457850813E1,-7.313790894E-1,9.661658478E0,-6.879693604E-1
7.458855912E1,-9.267228699E-1,9.566157074E0,-6.215075684E-1
7.459860913E1,-1.082698517E0,9.501790924E0,-5.043013000E-1
7.460866013E1,-1.165775757E0,9.510323181E0,-4.261637878E-1
7.461871012E1,-1.225800934E0,9.553283844E0,-4.296066284E-1
7.462876113E1,-1.222657471E0,9.600286102E0,-4.634362793E-1
7.463881213E1,-1.150507507E0,9.678423615E0,-5.408253479E-1
7.464886213E1,-1.046473846E0,9.691895599E0,-6.246510315E-1
7.465891313E1,-8.913963318E-1,9.591903534E0,-6.764433289E-1
7.466896312E1,-7.662565613E-1,9.579928436E0,-6.572831726E-1
7.467901413E1,-6.891668701E-1,9.543105011E0,-6.096821594E-1
7.468906413E1,-5.746549988E-1,9.455537109E0,-6.192622375E-1
7.469911512E1,-5.176235962E-1,9.394015045E0,-7.080276489E-1
7.470916513E1,-4.129911804E-1,9.379644928E0,-8.833131409E-1
7.471921612E1,-3.760180664E-1,9.610764313E0,-1.007854156E0
7.472926613E1,-4.204756165E-1,9.909542999E0,-1.042881317E0
7.473931713E1,-5.545967102E-1,1.019080811E1,-9.078620911E-1
7.474936712E1,-6.583309937E-1,1.033840118E1,-6.216572571E-1
7.475941813E1,-6.688092041E-1,1.034932846E1,-2.616558838E-1
7.476946813E1,-6.283932495E-1,1.032777328E1,7.035369873E-2
7.477951913E1,-6.018983459E-1,1.028211823E1,3.520678711E-1
7.478956913E1,-6.204597473E-1,1.023616379E1,5.763015747E-1
7.479962012E1,-6.367758179E-1,1.014664993E1,6.849755859E-1
7.480967013E1,-7.116201782E-1,1.004980133E1,7.261399841E-1
7.481972113E1,-7.634124756E-1,1.005563919E1,7.168592834E-1
7.482977112E1,-7.899073792E-1,1.014799713E1,6.626719666E-1
7.483982213E1,-7.756869507E-1,1.026370651E1,5.842350769E-1
7.484987213E1,-8.253836060E-1,1.041953247E1,4.911286926E-1
7.485992313E1,-1.043629761E0,1.065169968E1,4.671784973E-1
7.486997313E1,-1.332978058E0,1.080782501E1,5.260061646E-1
7.488002412E1,-1.517095184E0,1.083581680E1,5.294490051E-1
7.489007513E1,-1.361418915E0,1.061891785E1,6.177653503E-1
7.490012513E1,-9.779164124E-1,1.026565247E1,7.078779602E-1
7.491017613E1,-5.905220032E-1,9.984686737E0,7.592211914E-1
7.492022613E1,-3.746708679E-1,1.002779709E1,1.114582214E0
7.493027712E1,-2.749781799E-1,1.024155258E1,1.584904175E0
7.494032713E1,2.859054565E-2,1.047776138E1,1.991159363E0
7.495037813E1,2.824626160E-1,1.070244415E1,2.118095398E0
7.496042812E1,3.983216858E-1,1.055425232E1,1.608405304E0
7.497047913E1,-6.616241455E-2,1.034947815E1,1.745220795E0
7.498052912E1,-1.086291046E0,9.860445099E0,1.926344147E0
7.499058013E1,-2.071841583E0,8.660989380E0,6.502478027E-1
7.500063013E1,-2.249222717E0,7.384743347E0,-4.902305603E-1
7.501068112E1,-1.933828583E0,6.785539398E0,3.921844482E-1
7.502073113E1,-1.474583588E0,7.140002289E0,3.074306946E0
7.503078213E1,-1.125509491E0,8.033045197E0,5.809718628E0
7.504083212E1,-1.087488556E0,9.091943207E0,6.970554657E0
7.505088313E1,-1.157393188E0,9.795629883E0,5.940845947E0
7.506093312E1,-9.503736877E-1,9.610165558E0,3.843856659E0
7.507098413E1,-6.721023560E-1,8.923842773E0,2.075284424E0
7.508103413E1,-5.276527405E-1,8.423283691E0,1.688488770E0
7.509108512E1,-5.662724304E-1,8.149503021E0,2.295476532E0
7.510113513E1,-7.056326294E-1,7.973768463E0,2.924318848E0
7.511118612E1,-1.015637970E0,7.848029938E0,3.165317688E0
7.512123713E1,-1.300645294E0,7.720046082E0,3.230432281E0
7.513128713E1,-1.448238373E0,7.594157867E0,3.506009216E0
7.514133812E1,-1.672771454E0,7.601043549E0,3.940555573E0
7.515138813E1,-1.816322937E0,7.709418182E0,4.299060059E0
7.516143913E1,-1.619182892E0,8.072263641E0,4.624483337E0
7.517148913E1,-1.291813660E0,8.612639923E0,4.800068207E0
7.518154013E1,-1.020428009E0,9.018296356E0,4.919819183E0
7.519159012E1,-7.840695190E-1,9.174122314E0,4.946763153E0
7.520164113E1,-5.013075256E-1,9.063502350E0,4.653373260E0
7.521169113E1,-2.630030823E-1,8.731642456E0,4.093537445E0
7.522174212E1,-1.767823792E-1,8.196804657E0,3.783382416E0
7.523179213E1,-2.070195007E-1,7.670499115E0,4.003275146E0
7.524184312E1,-3.074606323E-1,7.505991211E0,4.290527802E0
7.525189313E1,-1.844165039E-1,7.344177704E0,4.184548187E0
7.526194413E1,1.032852173E-2,7.424710236E0,4.005221100E0
7.527199412E1,1.035845947E-1,7.828271027E0,4.046385498E0
7.528204513E1,2.612068176E-1,8.142018585E0,3.990102539E0
7.529209513E1,3.129991150E-1,8.139024811E0,3.653302917E0
7.530214613E1,5.673202515E-2,8.081843719E0,3.359763336E0
7.531219613E1,-4.110452271E-1,8.146359558E0,3.376528473E0
7.532224712E1,-7.860154724E-1,8.341553650E0,3.647914124E0
7.533229813E1,-1.054856415E0,8.695866852E0,3.929777985E0
7.534234813E1,-1.314416656E0,9.126521301E0,4.140539703E0
7.535239912E1,-1.636097717E0,9.453591156E0,4.176614685E0
7.536244913E1,-2.070344696E0,9.612111511E0,4.062102814E0
7.537250012E1,-2.460882568E0,9.605225830E0,3.820056152E0
7.538255013E1,-2.699935455E0,9.518556061E0,3.615731049E0
7.539260113E1,-2.815046082E0,9.372010803E0,3.541186066E0
7.540265112E1,-2.664608917E0,9.208251343E0,3.662134552E0
7.541270213E1,-2.426304474E0,9.114995270E0,3.961811371E0
7.542275213E1,-2.314786377E0,9.175918579E0,4.377047882E0
7.543280313E1,-2.174378357E0,9.386380920E0,4.727319489E0
7.544285313E1,-2.014810181E0,9.624835052E0,4.782704315E0
7.545290412E1,-1.935175781E0,9.729317780E0,4.425397339E0
7.546295413E1,-1.905986481E0,9.734856262E0,4.023932190E0
7.547300513E1,-1.989512787E0,9.589358826E0,3.930975494E0
7.548305512E1,-2.193388824E0,9.225465546E0,4.016298065E0
7.549310613E1,-2.362686768E0,8.823102264E0,4.005819855E0
7.550315613E1,-2.365081787E0,8.648565216E0,3.958069153E0
7.551320713E1,-2.331102448E0,8.704997864E0,3.938759308E0
7.552325713E1,-2.372715912E0,8.838071136E0,3.963607635E0
7.553330812E1,-2.413281555E0,8.883726196E0,4.037853241E0
7.554335450E1,-2.513872375E0,8.870553589E0,4.209695892E0
7.555340550E1,-2.742447052E0,9.003028107E0,4.354444885E0
7.556345650E1,-2.935545502E0,9.606423340E0,4.241729279E0
7.557350650E1,-3.289709015E0,1.097128510E1,3.972289581E0
7.558355750E1,-3.729793854E0,1.254705826E1,3.395089874E0
7.559360750E1,-3.709585876E0,1.371328308E1,2.605930939E0
7.560365850E1,-3.211721191E0,1.380773666E1,1.688638458E0
7.561370850E1,-2.341131592E0,1.208452011E1,7.496411133E-1
7.562375950E1,-1.321751404E0,9.056317291E0,6.167175293E-2
7.563380950E1,-9.337582397E-1,6.363117828E0,-1.778302002E-1
7.564386050E1,-1.062640228E0,4.762047272E0,-2.203417969E-1
7.565391050E1,-1.176703033E0,4.228107605E0,-6.566844177E-1
7.566396150E1,-8.924441528E-1,4.488565979E0,-1.455423431E0
7.567401150E1,-2.746788025E-1,5.509143677E0,-2.046693878E0
7.568406250E1,4.626878357E-1,7.240742798E0,-1.946851501E0
7.569411250E1,1.449884949E0,9.863139496E0,-1.805695038E0
7.570416350E1,2.546055450E0,1.254675888E1,-1.891167297E0
7.571421350E1,3.569177856E0,1.418031189E1,-1.869462433E0
7.572426450E1,4.139192505E0,1.418854477E1,-1.062340851E0
7.573431450E1,3.661086731E0,1.284179535E1,-3.987707520E-1
7.574436550E1,2.142644348E0,1.118578903E1,-2.817141724E-1
7.575441550E1,3.725752258E-1,9.622739410E0,-2.794688416E-1
7.576446650E1,-1.607656860E0,8.405171356E0,-8.253836060E-1
7.577451750E1,-3.385958862E0,7.889793091E0,-1.063089294E0
7.578456750E1,-3.992946625E0,7.861501923E0,-1.247805176E0
7.579461850E1,-3.353326721E0,8.351133728E0,-1.270857239E0
7.580466850E1,-2.307601318E0,9.207802277E0,-1.727407837E-1
7.581471950E1,-1.166374512E0,1.014290771E1,1.132844238E0
7.582476950E1,-1.814227295E-1,1.059706329E1,1.323547668E0
7.583482050E1,4.520599365E-1,1.064526306E1,1.809736633E-1
7.584487050E1,6.198609924E-1,1.040396484E1,-1.137783966E0
7.585492150E1,3.836521912E-1,1.020068756E1,-2.289638672E0
7.586497150E1,4.595443726E-2,1.020293289E1,-3.037483521E0
7.587502250E1,-1.098715210E-1,1.003079086E1,-3.162772980E0
7.588507250E1,-1.011895752E-1,9.720486145E0,-2.962788849E0
7.589512350E1,-6.391708374E-2,9.443412323E0,-2.603086853E0
7.590517350E1,1.425036621E-1,9.084907837E0,-2.117646332E0
7.591522450E1,2.806663513E-1,8.748108215E0,-1.715133362E0
7.592527450E1,3.121009827E-1,8.576714630E0,-1.591939545E0
7.593532550E1,2.781216431E-1,8.565188599E0,-1.677561493E0
7.594537550E1,1.050814819E-1,8.652008057E0,-1.735790405E0
7.595542650E1,-2.418969727E-1,8.866811371E0,-1.737287292E0
7.596547650E1,-6.051914978E-1,9.018446045E0,-1.566342773E0
7.597552750E1,-8.557704163E-1,8.860524445E0,-1.332079926E0
7.598557850E1,-9.431886292E-1,8.564440155E0,-1.207688599E0
7.599562850E1,-1.024768982E0,8.572373657E0,-1.229393463E0
7.600567950E1,-1.176253967E0,8.681347046E0,-1.366658020E0
7.601572950E1,-1.291065216E0,8.752149811E0,-1.445543976E0
7.602578050E1,-1.467847595E0,8.892707520E0,-1.342109070E0
7.603583050E1,-1.577868805E0,9.108858032E0,-1.019679565E0
7.604588150E1,-1.465452576E0,9.409283295E0,-6.491999817E-1
7.605593150E1,-1.144969025E0,9.787397003E0,-4.505630493E-1
7.606598250E1,-6.873706055E-1,1.010847931E1,-3.522175598E-1
7.607603250E1,-2.137554932E-1,1.038660095E1,-1.561253357E-1
7.608608350E1,2.389031982E-1,1.048749115E1,1.468446350E-1
7.609613350E1,5.721102905E-1,1.034034714E1,4.182302856E-1
7.610618450E1,6.450086975E-1,1.023571472E1,5.459147644E-1
7.611623450E1,4.047583008E-1,1.026819717E1,6.336323547E-1
7.612628550E1,8.457412720E-2,1.025876678E1,7.273374939E-1
7.613633550E1,5.807922363E-2,1.016057098E1,8.246351624E-1
7.614638650E1,4.897814941E-1,1.009006760E1,7.665559387E-1
7.615643650E1,1.203796692E0,9.943672028E0,5.828878784E-1
7.616648750E1,1.848056946E0,9.884994049E0,5.516029358E-1
7.617653850E1,2.340981903E0,1.025682083E1,7.131170654E-1
7.618658850E1,2.981949005E0,1.099134338E1,8.881031799E-1
7.619663950E1,3.496129761E0,1.206610840E1,9.662406921E-1
7.620668950E1,3.648812256E0,1.284733383E1,7.852670288E-1
7.621674050E1,3.772754517E0,1.279808624E1,3.293151855E-3
7.622679050E1,4.197122040E0,1.237371872E1,-1.594783630E0
7.623684150E1,4.229005737E0,1.198003738E1,-3.226839752E0
7.624689150E1,3.664828949E0,1.131122818E1,-3.838318176E0
7.625694250E1,2.660567322E0,1.073627380E1,-3.648063812E0
7.626699250E1,9.193881226E-1,1.090003326E1,-3.133883057E0
7.627704350E1,-1.160536652E0,1.196940948E1,-2.630928955E0
7.628709350E1,-2.791395264E0,1.377675110E1,-2.054328003E0
7.629714450E1,-3.582649841E0,1.485076767E1,-1.567390594E0
7.630719450E1,-3.718118134E0,1.490630219E1,-1.251547394E0
7.631724550E1,-3.448528748E0,1.480960327E1,-1.264570312E0
7.632729550E1,-3.342249756E0,1.435604645E1,-1.448388062E0
7.633734650E1,-3.104095001E0,1.327259949E1,-1.127305756E0
7.634739650E1,-2.751877441E0,1.202464462E1,-2.459385681E-1
7.635744750E1,-2.218536530E0,1.090826614E1,8.122109985E-1
7.636749750E1,-1.529818726E0,9.949360199E0,1.457219696E0
7.637754850E1,-7.129673767E-1,9.287736053E0,1.671424255E0
7.638759850E1,-2.975811768E-1,9.819131012E0,1.689985657E-1
7.639764950E1,-3.791615295E-1,1.058478882E1,-2.942580872E0
7.640770050E1,-5.580395508E-1,1.113519424E1,-5.341342621E0
7.641775050E1,4.251159668E-2,1.091320587E1,-4.695735168E0
7.642780150E1,9.993218994E-1,9.527537384E0,-3.115621033E0
7.643785150E1,1.869312744E0,8.007448425E0,-6.209088135E-1
7.644790250E1,1.870360565E0,7.674391022E0,2.179318085E0
7.645795250E1,1.107995911E0,7.775131531E0,3.966302032E0
7.646800350E1,-6.855743408E-2,8.180189209E0,4.233047333E0
7.647805350E1,-9.415420532E-1,8.569828949E0,2.959196320E0
7.648810450E1,-1.147364044E0,8.603359222E0,1.669178925E0
7.649815450E1,-9.163943481E-1,8.327482910E0,8.249345398E-1
7.650820550E1,-6.358776855E-1,7.873477020E0,4.291575623E-1
7.651825550E1,-6.355783081E-1,7.338489532E0,5.183720398E-1
7.652830650E1,-8.659492493E-1,6.909331970E0,9.011260986E-1
7.653835588E1,-1.284628601E0,6.707701263E0,1.300495605E0
7.654840687E1,-1.832189941E0,6.591243439E0,1.833237762E0
7.655845688E1,-2.293081512E0,6.486012268E0,2.387984161E0
7.656850787E1,-2.550845490E0,6.232888641E0,2.890788574E0
7.657855788E1,-2.655627594E0,5.955665131E0,3.221151581E0
7.658860888E1,-2.589016113E0,5.721252594E0,3.302582245E0
7.659865987E1,-2.524350586E0,5.523962860E0,3.159479828E0
7.660870988E1,-2.326761475E0,5.335205383E0,3.068319397E0
7.661876088E1,-1.932331696E0,5.251080322E0,3.078498230E0
7.662881088E1,-1.499880981E0,5.258415070E0,3.004102936E0
7.663886188E1,-1.045426025E0,5.392536163E0,3.324287109E0
7.664891187E1,-6.640191650E-1,5.555247803E0,4.176464996E0
7.665896288E1,-5.044509888E-1,5.842799835E0,4.860991516E0
7.666901288E1,-4.478686523E-1,6.246660004E0,5.151986389E0
7.667906387E1,-6.170169067E-1,6.848258972E0,5.205125885E0
7.668911388E1,-7.351213074E-1,7.642058258E0,5.302124176E0
7.669916487E1,-5.900729370E-1,8.544980621E0,5.561534729E0
7.670921488E1,-3.129991150E-1,9.458381195E0,6.004014587E0
7.671926588E1,-1.209484863E-1,1.027044250E1,6.583459625E0
7.672931587E1,2.649490356E-2,1.095586716E1,6.998247070E0
7.673936688E1,1.820214844E-1,1.147214355E1,7.040908356E0
7.674941688E1,1.935475159E-1,1.171074738E1,6.785838776E0
7.675946788E1,-5.867797852E-2,1.156809402E1,6.495742035E0
7.676951788E1,-4.158352661E-1,1.098954712E1,6.208938446E0
7.677956887E1,-7.373666382E-1,1.027927414E1,6.117029572E0
7.678961988E1,-9.894424438E-1,9.737251282E0,6.281238098E0
7.679966988E1,-1.100212097E0,9.544601898E0,6.472989349E0
7.680972087E1,-1.122665405E0,9.754914551E0,6.374943237E0
7.681977088E1,-1.147663422E0,1.009650421E1,5.835914154E0
7.682982187E1,-1.331630859E0,1.041294617E1,5.040019226E0
7.683987188E1,-2.145937500E0,1.109178452E1,4.652475128E0
7.684992288E1,-3.869004364E0,1.323981766E1,5.089715881E0
7.685997287E1,-4.979544983E0,1.800126617E1,5.144052887E0
7.687002388E1,-4.994513855E0,2.403072784E1,4.192631378E0
7.688007388E1,-4.684358826E0,2.573643082E1,1.087787933E0
7.689012488E1,-1.804946594E0,1.755818756E1,-2.445764008E0
7.690017488E1,1.114582214E0,8.089926910E0,-2.515668640E0
7.691022587E1,1.997895355E0,2.543061676E0,-4.013154602E-1
7.692027588E1,1.984722748E0,-2.435136108E0,1.417252808E0
7.693032688E1,7.217990112E-1,-5.657335510E0,8.511300659E-1
7.694037687E1,-1.911225586E0,-5.581293640E0,-3.063229980E0
7.695042788E1,-3.080743561E0,-3.203039246E0,-6.211483154E0
7.696047788E1,-2.288291473E0,9.116043091E-1,-7.209757233E0
7.697052888E1,-9.425898743E-1,5.622008972E0,-7.032525787E0
7.698057988E1,8.424481201E-1,1.068687653E1,-5.561085663E0
7.699062987E1,2.125729523E0,1.645573013E1,-3.420387268E0
7.700067988E1,2.649640045E0,2.034075119E1,-9.141490173E-1
7.701073088E1,3.877686310E0,1.993614258E1,8.030799866E-1
7.702078188E1,4.463418274E0,1.634211639E1,2.323767700E0
7.703083188E1,1.804347839E0,1.162243103E1,2.815345459E0
7.704088287E1,-1.410067749E0,7.642657013E0,2.501897278E0
7.705093288E1,-3.324586487E0,4.745880890E0,-2.168989563E-1
7.706098388E1,-4.493805084E0,4.856650543E0,-5.148543549E0
7.707103387E1,-4.521796875E0,7.680228882E0,-7.719597015E0
7.708108488E1,-3.307521973E0,1.073956696E1,-6.290818176E0
7.709113487E1,-1.603764954E0,1.211939758E1,-2.673290863E0
7.710118588E1,9.565109253E-2,1.235186417E1,1.472937012E0
7.711123588E1,1.580263824E0,1.218091965E1,4.517904968E0
7.712128687E1,2.303260345E0,1.154040161E1,5.014871521E0
7.713133688E1,1.513652344E0,1.066382446E1,2.719844055E0
7.714138788E1,3.562591553E-1,9.927805023E0,-3.426374817E-1
7.715143787E1,-9.310638428E-2,9.229207764E0,-2.760858765E0
7.716148888E1,8.981323242E-2,8.673862610E0,-4.208947449E0
7.717153887E1,7.120692444E-1,8.634793854E0,-4.504283295E0
7.718158988E1,1.687890015E0,8.887618103E0,-3.839515686E0
7.719163988E1,2.433788910E0,9.063053284E0,-2.649190979E0
7.720169087E1,2.472109222E0,9.051527252E0,-1.329235840E0
7.721174188E1,1.799707489E0,8.897796936E0,-3.647914124E-1
7.722179187E1,7.942483521E-1,8.816366272E0,-4.849914551E-2
7.723184288E1,-1.299298096E-1,8.693322144E0,-1.631607056E-1
7.724189288E1,-8.277786255E-1,8.467741241E0,-3.824546814E-1
7.725194387E1,-1.353186035E0,8.196505280E0,-5.777984619E-1
