"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.377355308E1,7.155120850E-2,-7.776628418E0,-3.504212952E0
3.378360408E1,5.361849976E-1,-8.418343964E0,-3.743415527E0
3.379365492E1,1.020727386E0,-8.811127167E0,-4.356091461E0
3.380370492E1,1.587598572E0,-8.940308533E0,-5.198988647E0
3.381375592E1,2.032772827E0,-8.852590942E0,-5.077291718E0
3.382380692E1,2.188748474E0,-8.634943542E0,-4.285737762E0
3.383385792E1,1.841320953E0,-8.404273224E0,-3.640729065E0
3.384390892E1,1.470392303E0,-8.513246613E0,-3.737877045E0
3.385395992E1,1.468146973E0,-8.894803162E0,-4.190535736E0
3.386401092E1,1.628613281E0,-9.100325775E0,-4.608167267E0
3.387406092E1,1.982776794E0,-8.914113007E0,-4.522096252E0
3.388411192E1,2.033072205E0,-8.443641357E0,-3.682492218E0
3.389416292E1,1.302890625E0,-7.939340057E0,-2.182162170E0
3.390421392E1,2.583627319E-1,-7.540718994E0,-8.589138794E-1
3.391426492E1,-2.212399292E-1,-7.494465179E0,-4.111949158E-1
3.392431592E1,2.273771667E-1,-7.886050873E0,-4.793032837E-1
3.393436692E1,9.012757874E-1,-8.563542023E0,-3.014730835E-1
3.394441692E1,1.453627167E0,-9.368567963E0,2.065704346E-1
3.395446792E1,1.831890564E0,-9.989327087E0,7.008425903E-1
3.396451892E1,2.005828857E0,-1.047342041E1,1.209634552E0
3.397456992E1,2.102677460E0,-1.061981598E1,1.542242889E0
3.398462092E1,2.218237152E0,-1.049033524E1,1.280287628E0
3.399467192E1,2.398013306E0,-1.051293823E1,9.422904968E-1
3.400472292E1,2.395468597E0,-1.062909668E1,5.375321960E-1
3.401477392E1,2.034269714E0,-1.066487228E1,1.980381775E-1
3.402482392E1,1.436712341E0,-1.063238983E1,1.103205872E-1
3.403487492E1,9.331594849E-1,-1.038675064E1,8.027806091E-1
3.404492592E1,3.601510620E-1,-1.020652542E1,1.276994476E0
3.405497692E1,1.502874756E-1,-1.020353165E1,1.423988800E0
3.406502792E1,5.161267090E-1,-1.006372238E1,1.891316986E0
3.407507892E1,8.107141113E-1,-9.982591095E0,2.037712555E0
3.408512992E1,1.298399963E0,-9.854607239E0,2.438129883E0
3.409518092E1,1.616039429E0,-1.004291565E1,3.032843170E0
3.410523092E1,1.825154572E0,-1.036489609E1,3.176244965E0
3.411528192E1,1.909728699E0,-1.028107040E1,2.748284912E0
3.412533292E1,2.141895905E0,-9.921967163E0,2.623893585E0
3.413538392E1,2.340083771E0,-9.588460693E0,2.112107849E0
3.414543492E1,2.368674316E0,-9.423653412E0,1.423988800E0
3.415548592E1,2.292782135E0,-9.377399597E0,8.696914673E-1
3.416553692E1,2.008223877E0,-9.407636719E0,1.667532349E-1
3.417558692E1,1.482068024E0,-9.477241974E0,-2.924917603E-1
3.418563792E1,1.065484314E0,-9.407037964E0,-2.342628479E-1
3.419568892E1,8.675958252E-1,-9.126221924E0,-5.001100159E-1
3.420573992E1,7.954458618E-1,-8.805139618E0,-9.716294861E-1
3.421579092E1,6.578819275E-1,-8.868907013E0,-8.638536072E-1
3.422584192E1,5.295986938E-1,-8.963959351E0,-6.782395935E-1
3.423589292E1,5.921685791E-1,-8.972641296E0,-7.415579224E-1
3.424594392E1,7.815248108E-1,-9.075028381E0,-7.036866760E-1
3.425599392E1,1.097368011E0,-9.294472046E0,-4.827461243E-1
3.426604492E1,1.432670746E0,-9.443861389E0,-3.155438232E-1
3.427609592E1,1.599723358E0,-9.549841003E0,-1.902543640E-1
3.428614692E1,1.551224213E0,-9.724527740E0,-9.235794067E-2
3.429619792E1,1.615141296E0,-1.017673737E1,-3.532653809E-1
3.430624892E1,1.814826050E0,-1.022403900E1,-6.650669861E-1
3.431629992E1,2.204465790E0,-9.881551208E0,-9.280700684E-1
3.432634992E1,3.041375427E0,-1.001312759E1,-1.262025604E0
3.433640092E1,3.970343628E0,-1.062625259E1,-1.413809967E0
3.434645192E1,4.339326324E0,-1.068732559E1,-1.145567780E0
3.435650292E1,5.035528564E0,-1.000235001E1,-1.172511749E0
3.436655392E1,6.480174408E0,-9.353449402E0,-9.421408081E-1
3.437660492E1,6.770869904E0,-9.542955322E0,-3.966751099E-2
3.438665592E1,5.553451538E0,-1.102816681E1,1.035845947E-1
3.439670592E1,4.087400208E0,-1.252849686E1,-1.095272369E0
3.440675692E1,3.536695404E0,-1.328457458E1,-2.570005646E0
3.441680792E1,3.444786530E0,-1.354278763E1,-2.589465179E0
3.442685892E1,2.669099579E0,-1.380279694E1,-1.771865387E0
3.443690992E1,2.025138702E0,-1.439062454E1,-1.057550812E0
3.444696092E1,2.543361053E0,-1.450064575E1,-1.134640503E0
3.445701192E1,2.668201447E0,-1.351030518E1,-1.316811676E0
3.446706292E1,1.858385468E0,-1.257475067E1,-1.884580994E-1
3.447711292E1,7.527845764E-1,-1.192016190E1,1.379082184E0
3.448716392E1,-4.984634399E-2,-1.179442337E1,1.861528931E0
3.449721492E1,-1.600172424E0,-1.143217667E1,7.876620483E-1
3.450726592E1,-3.108435974E0,-1.155671768E1,-1.279239807E0
3.451731692E1,-3.710783386E0,-1.209424988E1,-9.442364502E-1
3.452736792E1,-3.761827240E0,-1.228076202E1,1.900298309E0
3.453741892E1,-3.326532440E0,-1.281485138E1,2.967578888E0
3.454746892E1,-2.033072205E0,-1.371747437E1,1.602118378E0
3.455751992E1,-5.454656982E-1,-1.458492050E1,-6.224057007E-1
3.456757092E1,7.207511902E-1,-1.524624527E1,-2.370620270E0
3.457762192E1,1.838925934E0,-1.518741760E1,-2.233804779E0
3.458767292E1,2.387385406E0,-1.433479065E1,-2.754272461E-1
3.459772392E1,2.324067078E0,-1.388003632E1,1.492246857E0
3.460777492E1,1.186133423E0,-1.238763977E1,-6.372248840E-1
3.461782592E1,3.695814514E-1,-1.116094070E1,-1.923350372E0
3.462787592E1,-2.070195007E-1,-1.023496628E1,-5.357359314E-1
3.463792692E1,-3.299139404E-1,-9.391919403E0,4.637356567E-1
3.464797792E1,-4.956193542E-1,-8.484656067E0,5.445675659E-1
3.465802892E1,-6.210585022E-1,-7.914042664E0,3.480262756E-1
3.466807992E1,-5.168751526E-1,-7.788154449E0,-5.165757751E-1
3.467813092E1,-2.692900085E-1,-7.833809509E0,-1.579515381E0
3.468818192E1,1.059796143E-1,-7.994126129E0,-2.102976837E0
3.469823192E1,4.240681458E-1,-8.012238464E0,-2.067799988E0
3.470828292E1,2.694396973E-1,-7.767647095E0,-1.647773438E0
3.471833392E1,-6.242019653E-2,-7.138505402E0,-1.039288788E0
3.472838492E1,-6.203100586E-1,-6.258335724E0,-7.828720093E-1
3.473843592E1,-1.157842255E0,-5.279970245E0,-6.165678406E-1
3.474848692E1,-9.958790588E-1,-4.814737701E0,4.834945679E-2
3.475853792E1,-9.539662170E-1,-4.622088318E0,-5.059478760E-2
3.476858892E1,-8.560697937E-1,-4.320465546E0,-6.113287354E-1
3.477863892E1,-5.556445312E-1,-4.204307098E0,-1.190624084E0
3.478868996E1,-3.083587646E-1,-4.218377838E0,-1.917811890E0
3.479874096E1,2.272274780E-1,-4.401746521E0,-2.860252075E0
3.480879196E1,8.060737610E-1,-4.442461853E0,-4.119433594E0
3.481884296E1,1.572330322E0,-4.640500031E0,-5.268743591E0
3.482889396E1,2.464624786E0,-5.245541840E0,-5.988746338E0
3.483894496E1,3.139421539E0,-6.064488831E0,-5.962700500E0
3.484899496E1,3.303630066E0,-6.907685394E0,-5.497318268E0
3.485904596E1,3.201841736E0,-7.767796783E0,-4.674479370E0
3.486909696E1,2.809806976E0,-8.643775177E0,-3.984414368E0
3.487914796E1,2.461930389E0,-9.770781555E0,-3.999832306E0
3.488919896E1,2.434387665E0,-1.099538498E1,-4.583019562E0
3.489924996E1,2.332599335E0,-1.178723831E1,-5.335953827E0
3.490930096E1,2.115401001E0,-1.202808746E1,-6.052962799E0
3.491935196E1,1.769320679E0,-1.176179123E1,-6.776857452E0
3.492940196E1,1.264720001E0,-1.113818802E1,-7.246281281E0
3.493945296E1,6.818321228E-1,-1.044018951E1,-7.254963226E0
3.494950396E1,1.721420288E-2,-9.752968597E0,-6.867419128E0
3.495955496E1,-6.840774536E-1,-9.085955658E0,-6.337670746E0
3.496960596E1,-1.139430542E0,-8.643475800E0,-5.596262512E0
3.497965696E1,-1.020877075E0,-8.642128601E0,-4.889881439E0
3.498970796E1,-7.538323975E-1,-9.106463013E0,-4.400399323E0
3.499975796E1,-3.978726196E-1,-9.975705414E0,-4.289180603E0
3.500980896E1,3.499722290E-1,-1.062894699E1,-4.075724487E0
3.501985996E1,1.446891174E0,-1.051683014E1,-4.110003204E0
3.502991096E1,1.608554993E0,-1.051518356E1,-4.669240265E0
3.503996196E1,1.459914093E0,-1.081830322E1,-4.532724152E0
3.505001296E1,1.261127472E0,-1.075528427E1,-3.618126068E0
3.506006396E1,1.280587006E0,-1.017539017E1,-3.268303528E0
3.507011396E1,1.633852386E0,-9.987830200E0,-3.684887238E0
3.508016496E1,1.157542877E0,-9.980944519E0,-4.030817871E0
3.509021596E1,2.207908630E-1,-9.645492096E0,-4.520898743E0
3.510026696E1,-1.359173584E-1,-8.759334869E0,-4.972659302E0
3.511031796E1,-5.867797852E-1,-7.484286346E0,-4.230053558E0
3.512036896E1,-1.528621216E0,-6.536457367E0,-2.767594757E0
3.513041996E1,-2.086361389E0,-6.365961914E0,-1.897753601E0
3.514047096E1,-1.340911560E0,-6.968009949E0,-1.722318420E0
3.515052096E1,4.037104797E-1,-8.136180725E0,-1.856289825E0
3.516057196E1,2.252366180E0,-9.510323181E0,-1.803599396E0
3.517062296E1,3.382366333E0,-1.042611877E1,-1.015338593E0
3.518067396E1,3.731590118E0,-1.067415298E1,3.832031250E-2
3.519072496E1,3.709436188E0,-1.043944107E1,1.019080811E0
3.520077596E1,3.322939911E0,-9.717342682E0,1.607956238E0
3.521082696E1,2.584076385E0,-8.673413544E0,1.644480286E0
3.522087696E1,1.815424805E0,-7.693850555E0,1.253643036E0
3.523092796E1,1.328038330E0,-7.012317810E0,7.788304138E-1
3.524097896E1,1.186582489E0,-7.046297150E0,5.691165161E-1
3.525102996E1,1.294358368E0,-7.976163483E0,7.340734863E-1
3.526108096E1,1.562450867E0,-9.317973175E0,1.154100037E0
3.527113196E1,1.664987640E0,-1.051473450E1,1.121168518E0
3.528118296E1,1.846859436E0,-1.095960938E1,1.411414948E0
3.529123396E1,2.018552399E0,-1.071816147E1,1.760039978E0
3.530128396E1,2.026336212E0,-1.019050873E1,1.995200958E0
3.531133496E1,1.931732941E0,-9.771080933E0,2.060914307E0
3.532138596E1,1.958676910E0,-9.714648285E0,2.146685944E0
3.533143696E1,2.191143494E0,-9.893675995E0,2.035167847E0
3.534148796E1,2.349065094E0,-9.795629883E0,1.468895416E0
3.535153896E1,2.733316040E0,-9.889185333E0,1.751657410E0
3.536158996E1,2.719245300E0,-1.010174332E1,1.492695923E0
3.537163996E1,2.363734589E0,-1.019784348E1,1.399140472E0
3.538169096E1,1.870510254E0,-1.000399658E1,1.051263885E0
3.539174196E1,1.360820160E0,-9.554481354E0,5.881269836E-1
3.540179296E1,1.073866882E0,-9.330397339E0,8.301736450E-1
3.541184396E1,8.801696777E-1,-9.044042816E0,7.545808411E-1
3.542189496E1,1.119521942E0,-8.834478607E0,9.072633362E-1
3.543194596E1,1.584754486E0,-8.968599701E0,1.248403931E0
3.544199596E1,1.776954803E0,-9.001830597E0,1.136885834E0
3.545204696E1,1.326691132E0,-9.116791534E0,6.556365967E-2
3.546209796E1,6.926097107E-1,-9.331295471E0,-2.073188782E-1
3.547214896E1,5.734574890E-1,-9.685758362E0,-4.221221924E-2
3.548219996E1,7.078779602E-1,-1.007345215E1,-1.797761536E-1
3.549225096E1,8.153544617E-1,-1.032373169E1,-3.188369751E-1
3.550230196E1,7.824229431E-1,-1.017224670E1,-2.586621094E-1
3.551235296E1,4.052073669E-1,-1.010189301E1,-2.320175171E-2
3.552240296E1,1.130149841E-1,-1.020323227E1,1.228944397E-1
3.553245396E1,4.330494690E-1,-1.036085449E1,-2.525248718E-1
3.554250496E1,1.203048248E0,-1.062894699E1,-7.045848083E-1
3.555255596E1,1.752256165E0,-1.097397949E1,-1.032702484E0
3.556260696E1,2.021546173E0,-1.108864105E1,-1.267564087E0
3.557265796E1,2.386936340E0,-1.081486038E1,-1.229393463E0
3.558270896E1,3.078348541E0,-1.086874832E1,-9.556127930E-1
3.559275896E1,3.737877045E0,-1.120719452E1,-7.123686218E-1
3.560280996E1,3.911066895E0,-1.102562210E1,-7.999365234E-1
3.561286096E1,4.157903595E0,-1.044737457E1,-1.061742096E0
3.562291196E1,4.901108093E0,-1.028361511E1,-5.502557373E-1
3.563296296E1,5.360802155E0,-1.052685928E1,4.180805969E-1
3.564301396E1,5.183870087E0,-1.128742767E1,6.448590088E-1
3.565306496E1,4.937482452E0,-1.252640121E1,-2.448907471E-1
3.566311496E1,4.162843323E0,-1.359907059E1,-1.093625793E0
3.567316596E1,3.335064697E0,-1.401939651E1,-1.319955139E0
3.568321696E1,3.352278900E0,-1.438748108E1,-6.342311096E-1
3.569326796E1,2.968477020E0,-1.473460922E1,7.017407227E-1
3.570331896E1,2.202968903E0,-1.410876068E1,1.000669098E0
3.571336996E1,1.872605896E0,-1.312785049E1,3.772155762E-1
3.572342096E1,1.070573730E0,-1.242835510E1,-1.382974091E0
3.573347196E1,-1.814227295E-1,-1.212568451E1,-2.566413116E0
3.574352196E1,-1.454674988E0,-1.196791260E1,-9.473799133E-1
3.575357296E1,-2.316133575E0,-1.183109711E1,1.239572296E0
3.576362396E1,-2.366428986E0,-1.122845032E1,1.772314453E0
3.577367496E1,-1.136436768E0,-1.068463120E1,9.919871521E-1
3.578372596E1,7.695497131E-1,-1.121677460E1,3.501219177E-1
3.579377654E1,1.940863953E0,-1.241712845E1,-2.661465454E-1
3.580382754E1,2.419568481E0,-1.386581589E1,-1.009201355E0
3.581387754E1,2.877316589E0,-1.528980469E1,1.664538574E-1
3.582392854E1,3.136876831E0,-1.593915436E1,9.939331055E-2
3.583397954E1,2.066153412E0,-1.450229233E1,-2.301464081E0
3.584403054E1,5.405259705E-1,-1.265184036E1,-1.803000641E0
3.585408154E1,-6.718029785E-1,-1.077683945E1,-2.933898926E-1
3.586413254E1,-1.076261902E0,-9.228908386E0,1.544787598E-1
3.587418354E1,-1.130598907E0,-8.082741852E0,-5.044509888E-2
3.588423354E1,-8.587641907E-1,-7.095095673E0,-2.881507874E-1
3.589428454E1,-3.281176758E-1,-6.903793488E0,-6.477030945E-1
3.590433554E1,2.044747925E-1,-7.150779877E0,-1.766476593E0
3.591438654E1,8.334667969E-1,-7.642956390E0,-2.611170044E0
3.592443754E1,1.197809143E0,-7.917036438E0,-2.758912811E0
3.593448854E1,1.312919769E0,-7.798033905E0,-2.298919373E0
3.594453954E1,1.150058441E0,-7.537425842E0,-1.655407562E0
3.595459054E1,6.134243774E-1,-6.915469208E0,-1.109193420E0
3.596464054E1,8.158035278E-2,-6.173462219E0,-2.844085693E-1
3.597469154E1,-3.100053406E-1,-5.660029907E0,5.382806396E-1
3.598474254E1,-8.795709229E-1,-5.306914215E0,6.908134460E-1
3.599479354E1,-1.275946655E0,-4.841981049E0,3.415896606E-1
3.600484454E1,-1.197060699E0,-4.308191071E0,-2.318678284E-1
3.601489554E1,-7.138655090E-1,-3.877386932E0,-9.008267212E-1
3.602494654E1,-1.585203552E-1,-3.673361206E0,-1.843117218E0
3.603499654E1,5.472619629E-1,-3.786376190E0,-2.692750397E0
3.604504754E1,1.035097504E0,-3.977828064E0,-3.787573700E0
3.605509854E1,1.492695923E0,-4.347110138E0,-4.918471985E0
3.606514954E1,1.873953094E0,-4.934638367E0,-5.464985504E0
3.607520054E1,2.305954742E0,-5.863157501E0,-5.450465698E0
3.608525154E1,2.204465790E0,-6.908433838E0,-5.361101532E0
3.609530254E1,2.062560883E0,-8.105943604E0,-5.092260590E0
3.610535254E1,2.023641815E0,-9.411079559E0,-5.078339539E0
3.611540354E1,2.223925323E0,-1.091485245E1,-5.523962860E0
3.612545454E1,2.728975067E0,-1.235800140E1,-6.335275726E0
3.613550554E1,3.005001068E0,-1.332079926E1,-7.260950775E0
3.614555654E1,2.962788849E0,-1.353365662E1,-8.153843994E0
3.615560754E1,2.467169495E0,-1.294388306E1,-8.644373932E0
3.616565854E1,1.655257874E0,-1.162302979E1,-8.526718597E0
3.617570954E1,8.102650452E-1,-1.002989273E1,-8.201744385E0
3.618575954E1,2.350112915E-2,-8.749305725E0,-7.615114288E0
3.619581054E1,-4.155358887E-1,-7.996970215E0,-6.598578186E0
3.620586154E1,-5.812413025E-1,-7.628735962E0,-5.358407135E0
3.621591254E1,-6.840774536E-1,-7.673492889E0,-4.300856323E0
3.622596354E1,-6.893165588E-1,-8.002658386E0,-3.650608521E0
3.623601454E1,-9.842033386E-1,-8.736432495E0,-3.506458282E0
3.624606554E1,-1.269809418E0,-9.975406036E0,-3.962110748E0
3.625611554E1,-9.475296021E-1,-1.177735886E1,-4.727319489E0
3.626616654E1,-6.032455444E-2,-1.353006409E1,-5.851032715E0
3.627621754E1,1.221160583E0,-1.466724930E1,-7.411986694E0
3.628626854E1,2.398612061E0,-1.511841110E1,-8.544531555E0
3.629631954E1,3.137325897E0,-1.325942688E1,-6.955136719E0
3.630637054E1,2.687660980E0,-8.450377350E0,-4.451592865E0
3.631642154E1,4.936734009E-1,-4.287234650E0,-3.804189148E0
3.632647154E1,-9.937834167E-1,-3.247496796E0,-2.803370361E0
3.633652254E1,-9.684860229E-1,-3.426674194E0,-7.020401001E-1
3.634657354E1,-1.192420349E0,-3.663481750E0,7.447013855E-1
3.635662454E1,-1.514101410E0,-4.438869324E0,8.201445007E-1
3.636667554E1,-8.990304565E-1,-6.415808258E0,-4.412823486E-1
3.637672654E1,9.113049316E-1,-9.238338776E0,-1.475332031E0
3.638677754E1,2.937042389E0,-1.168664749E1,-1.255888367E0
3.639682754E1,4.186045074E0,-1.272443939E1,-3.435356140E-1
3.640687854E1,4.323609009E0,-1.218496124E1,1.108145599E0
3.641692954E1,3.450474701E0,-1.080078964E1,2.693648529E0
3.642698054E1,1.759441223E0,-9.223968658E0,3.143313446E0
3.643703154E1,2.409988403E-1,-8.180937653E0,2.433339844E0
3.644708254E1,1.028361511E-1,-8.168812866E0,1.063538361E0
3.645713354E1,8.168513489E-1,-8.843160553E0,-3.974235535E-1
3.646718454E1,1.419647827E0,-9.644743652E0,-9.165440369E-1
3.647723454E1,1.654060364E0,-1.009440857E1,-3.882925415E-1
3.648728554E1,1.550475769E0,-1.017913239E1,7.553292847E-1
3.649733654E1,1.086740112E0,-1.020832169E1,1.276844788E0
3.650738754E1,7.408094788E-1,-1.007240433E1,1.417103119E0
3.651743854E1,9.786648560E-1,-9.912237396E0,1.556163940E0
3.652748954E1,1.682800598E0,-9.878557434E0,1.484013977E0
3.653754054E1,2.603984985E0,-1.008108627E1,1.621727600E0
3.654759054E1,3.193459167E0,-1.022074585E1,1.486408997E0
3.655764154E1,3.292104034E0,-1.039243881E1,1.664987640E0
3.656769254E1,3.128194885E0,-1.038285873E1,1.903142395E0
3.657774354E1,2.565065918E0,-9.757758636E0,1.329086151E0
3.658779454E1,2.240989838E0,-9.182055817E0,9.469308472E-1
3.659784554E1,1.868115234E0,-8.923393707E0,5.538482666E-1
3.660789654E1,1.640887756E0,-9.107510834E0,3.126997375E-1
3.661794654E1,1.599573669E0,-9.289382629E0,1.213975525E-1
3.662799754E1,1.576671295E0,-9.473200378E0,2.962339783E-1
3.663804854E1,1.469194794E0,-9.666598206E0,1.498384094E-1
3.664809954E1,1.469494171E0,-9.491163025E0,5.864804077E-1
3.665815054E1,1.111139374E0,-9.195078735E0,-3.212319946E-1
3.666820154E1,7.173083496E-1,-9.393416290E0,-8.442443848E-1
3.667825254E1,2.749781799E-1,-9.435179443E0,-6.619235229E-1
3.668830354E1,6.870712280E-2,-9.325607300E0,-8.550219727E-1
3.669835354E1,3.583547974E-1,-9.418863373E0,-9.678872681E-1
3.670840454E1,7.634124756E-1,-9.594747620E0,-8.541238403E-1
3.671845554E1,9.202862549E-1,-9.732311554E0,-5.282514954E-1
3.672850654E1,9.627978516E-1,-9.712253265E0,-3.620970154E-1
3.673855754E1,1.170865173E0,-1.017733612E1,-5.315446472E-1
3.674860854E1,1.530866547E0,-1.067789520E1,-7.204518127E-1
3.675865954E1,1.841021576E0,-1.046668442E1,-1.133143616E0
3.676870954E1,2.236499176E0,-1.024020538E1,-1.358275452E0
3.677876054E1,3.311713257E0,-1.048075516E1,-1.223405914E0
3.678881208E1,4.320465546E0,-1.106064926E1,-7.939489746E-1
3.679886308E1,4.019591217E0,-1.079031143E1,1.073268127E-1
3.680891408E1,4.219275970E0,-9.916578369E0,-1.507365417E-1
3.681896508E1,5.100343781E0,-9.346414032E0,9.011260986E-2
3.682901608E1,4.963079224E0,-9.908495178E0,6.403683472E-1
3.683906608E1,4.115092621E0,-1.139220978E1,-2.068698120E-1
3.684911708E1,3.309767303E0,-1.243613892E1,-1.602567444E0
3.685916808E1,3.174149323E0,-1.283505936E1,-2.564616852E0
3.686921908E1,3.176843719E0,-1.357332413E1,-2.505040741E0
3.687927008E1,2.557132416E0,-1.412911835E1,-2.502496033E0
3.688932108E1,2.684367828E0,-1.472697510E1,-2.034269714E0
3.689937208E1,3.218756561E0,-1.460527817E1,-6.192622375E-1
3.690942208E1,3.025059357E0,-1.317679871E1,-3.486250305E-1
3.691947308E1,2.614163818E0,-1.199605408E1,-8.587641907E-1
3.692952408E1,1.816173248E0,-1.094838272E1,-3.863465881E-1
3.693957508E1,7.161108398E-1,-1.067355423E1,4.260140991E-1
3.694962608E1,-1.227447510E-1,-1.118414246E1,6.198609924E-1
3.695967708E1,-5.128335571E-1,-1.196357162E1,-4.834945679E-2
3.696972808E1,-8.199948120E-1,-1.289792862E1,-6.409671021E-1
3.697977808E1,-9.898915100E-1,-1.353320755E1,-3.225791931E-1
3.698982908E1,-6.307882690E-1,-1.439915680E1,-4.580474854E-2
3.699988008E1,5.568420410E-1,-1.516466492E1,2.026785278E-1
3.700993108E1,2.148482208E0,-1.534563858E1,2.769241333E-1
3.701998208E1,3.305126953E0,-1.485226456E1,5.108876038E-1
3.703003308E1,4.112697601E0,-1.422506882E1,1.510059814E0
3.704008408E1,3.729793854E0,-1.326272003E1,1.414109344E0
3.705013508E1,2.637964325E0,-1.184920944E1,4.029620361E-1
3.706018508E1,1.545536041E0,-1.090287735E1,-6.870712280E-2
3.707023608E1,3.911366272E-1,-1.001193008E1,1.646575928E-3
3.708028708E1,-1.613644409E-1,-9.016949158E0,-4.037104797E-1
3.709033808E1,-7.708969116E-2,-8.344846802E0,-4.778063965E-1
3.710038908E1,-1.007405090E-1,-8.007598114E0,-3.775149536E-1
3.711044008E1,-1.770817566E-1,-7.613767090E0,-7.762857056E-1
3.712049108E1,-2.215393066E-1,-7.395520935E0,-1.273252258E0
3.713054108E1,7.334747314E-3,-7.351662140E0,-1.855541382E0
3.714059208E1,2.296224976E-1,-7.338339844E0,-2.323318634E0
3.715064308E1,1.225950623E-1,-6.910529480E0,-2.463576965E0
3.716069408E1,-7.454498291E-2,-6.222560120E0,-2.177821198E0
3.717074508E1,-3.608995056E-1,-5.560786285E0,-1.598525848E0
3.718079608E1,-7.484436035E-1,-5.050946503E0,-9.470805359E-1
3.719084708E1,-1.126557312E0,-4.633614349E0,-4.972659302E-1
3.720089708E1,-1.202150116E0,-4.448449402E0,-1.185534668E-1
3.721094808E1,-9.765692139E-1,-4.599036255E0,-1.529818726E-1
3.722099908E1,-6.692582703E-1,-4.986879730E0,-6.276448059E-1
3.723105008E1,-4.448748779E-1,-5.138065338E0,-1.322948914E0
3.724110108E1,-3.715274048E-1,-5.103936310E0,-2.196083221E0
3.725115208E1,-2.683918762E-1,-5.124293976E0,-3.129542084E0
3.726120308E1,2.664459229E-2,-5.114713898E0,-4.151466980E0
3.727125308E1,6.315367126E-1,-5.523064728E0,-4.961582336E0
3.728130408E1,1.469793549E0,-6.473139038E0,-5.155429230E0
3.729135508E1,2.251468048E0,-7.385042725E0,-4.733307037E0
3.730140608E1,2.559527435E0,-8.126600647E0,-4.183799744E0
3.731145708E1,2.474204865E0,-8.738977203E0,-3.772006073E0
3.732150808E1,2.346819763E0,-9.242829437E0,-3.702400818E0
3.733155908E1,2.448009338E0,-9.785001984E0,-4.197271729E0
3.734160908E1,2.680326233E0,-1.028181885E1,-5.049150238E0
3.735166008E1,2.977458344E0,-1.070708450E1,-5.918991394E0
3.736171108E1,3.423979797E0,-1.126018433E1,-6.564000092E0
3.737176208E1,3.734434204E0,-1.189276886E1,-7.009922791E0
3.738181308E1,3.631298676E0,-1.233944000E1,-7.282655640E0
3.739186408E1,2.836002502E0,-1.214798813E1,-7.417375488E0
3.740191508E1,1.720821533E0,-1.136900803E1,-7.134014740E0
3.741196608E1,7.333250427E-1,-1.046848068E1,-6.721322937E0
3.742201608E1,1.731898499E-1,-9.641899567E0,-6.316714325E0
3.743206708E1,1.092727661E-1,-8.974886627E0,-5.960006104E0
3.744211808E1,2.418969727E-1,-8.568182373E0,-5.638175354E0
3.745216908E1,4.784051514E-1,-8.770711212E0,-5.024750977E0
3.746222008E1,8.184979248E-1,-9.860445099E0,-4.645589447E0
3.747227108E1,1.325792999E0,-1.175954590E1,-4.790188751E0
3.748232208E1,2.646646271E0,-1.327439575E1,-5.026996307E0
3.749237208E1,3.357068939E0,-1.388452698E1,-5.318290558E0
3.750242308E1,3.349883881E0,-1.319146820E1,-4.845124512E0
3.751247408E1,2.877915344E0,-1.003318588E1,-2.979404297E0
3.752252508E1,8.167016602E-1,-6.155948639E0,-2.115401001E0
3.753257608E1,-1.342707825E0,-4.669539642E0,-2.083816681E0
3.754262708E1,-1.725910950E0,-4.701273651E0,-1.179098053E0
3.755267808E1,-1.659598846E0,-4.764442291E0,-1.399589539E-1
3.756272808E1,-2.304158478E0,-4.997507629E0,6.258485413E-1
3.757277908E1,-2.439477081E0,-6.222111053E0,1.457968140E-1
3.758283008E1,-8.547225952E-1,-8.177045746E0,-5.243595886E-1
3.759288108E1,1.495240631E0,-9.926158447E0,-3.311114502E-1
3.760293208E1,2.808160400E0,-1.112321915E1,-7.798782349E-2
3.761298308E1,2.972817993E0,-1.187495590E1,3.616479492E-1
3.762303408E1,2.920277252E0,-1.222552689E1,1.008752289E0
3.763308408E1,2.988086243E0,-1.183199524E1,1.218316498E0
3.764313508E1,2.651735687E0,-1.088835754E1,9.342073059E-1
3.765318608E1,2.098785553E0,-1.001851639E1,3.529660034E-1
3.766323708E1,1.658700714E0,-9.524244232E0,-3.183879089E-1
3.767328808E1,1.224304047E0,-9.311237183E0,-4.905299377E-1
3.768333908E1,8.387059021E-1,-9.362730103E0,-1.811233521E-1
3.769339008E1,5.613327026E-1,-9.505233765E0,1.088237000E-1
3.770344008E1,4.405339050E-1,-9.574988708E0,2.815644836E-1
3.771349108E1,4.546046448E-1,-9.817634125E0,2.872526550E-1
3.772354208E1,7.641609192E-1,-1.040486298E1,4.463717651E-1
3.773359308E1,1.155896301E0,-1.127650040E1,7.036866760E-1
3.774364408E1,1.610500946E0,-1.161300064E1,1.297801208E0
3.775369508E1,1.995051270E0,-1.126093277E1,1.527872772E0
3.776374608E1,2.269580383E0,-1.054392380E1,1.641037445E0
3.777379708E1,2.384092255E0,-9.968670044E0,1.434317322E0
3.778384708E1,2.454595642E0,-9.643845520E0,1.408570862E0
3.779389779E1,2.499801636E0,-9.508227539E0,1.292861481E0
3.780394879E1,2.249222717E0,-9.267827454E0,8.414002991E-1
3.781399979E1,2.068099365E0,-9.265282745E0,6.819818115E-1
