"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.677723625E1,-7.911048889E-1,7.351362762E0,5.733078003E-1
4.678728725E1,-2.999312897E0,8.898844757E0,1.262175293E0
4.679733725E1,-4.853956146E0,1.079629898E1,1.766177216E0
4.680738825E1,-5.841602325E0,1.232402206E1,2.143542480E0
4.681743825E1,-5.698350220E0,1.288251068E1,2.159559174E0
4.682748925E1,-4.233945465E0,1.219933136E1,1.464105377E0
4.683753925E1,-2.426603851E0,1.081007034E1,2.218386841E-1
4.684759025E1,-7.918533325E-1,9.764943695E0,-7.848179626E-1
4.685764025E1,2.942880249E-1,8.897647247E0,-1.551972656E0
4.686769125E1,4.472698975E-1,8.539741516E0,-1.630858612E0
4.687774125E1,1.285826111E-1,8.763526154E0,-1.071322174E0
4.688779225E1,-1.899549866E-1,9.230554962E0,-5.492079163E-1
4.689784225E1,-4.287084961E-1,9.750124512E0,-3.787124634E-2
4.690789325E1,-4.647834778E-1,1.027029282E1,3.665876770E-1
4.691794325E1,-2.579136658E-1,1.052775742E1,4.668791199E-1
4.692799425E1,-6.676116943E-2,1.054751633E1,3.171903992E-1
4.693804425E1,-8.008346558E-2,1.055080948E1,4.745132446E-2
4.694809525E1,-5.224136353E-1,1.034513718E1,-1.543290710E-1
4.695814525E1,-1.263821869E0,9.810898132E0,-1.519340515E-1
4.696819625E1,-2.039658508E0,9.309740295E0,4.760101318E-2
4.697824625E1,-2.558479614E0,9.023385773E0,2.742297363E-1
4.698829725E1,-2.630629578E0,9.040001221E0,2.136058044E-1
4.699834725E1,-2.314936066E0,9.255403290E0,-1.579216003E-1
4.700839825E1,-1.954485626E0,9.497000885E0,-6.426136780E-1
4.701844825E1,-1.886826324E0,9.619296570E0,-1.037043457E0
4.702849925E1,-2.062411194E0,9.519454193E0,-1.169967041E0
4.703854925E1,-2.089953918E0,9.277257843E0,-1.157991943E0
4.704860025E1,-1.877994690E0,9.079219666E0,-1.183588715E0
4.705865025E1,-1.653012543E0,9.064999237E0,-1.298399963E0
4.706870125E1,-1.419348450E0,9.199120331E0,-1.470242615E0
4.707875225E1,-1.195114746E0,9.441915436E0,-1.683249664E0
4.708880225E1,-9.761201477E-1,9.562863922E0,-2.068997498E0
4.709885325E1,-7.488926697E-1,9.442963257E0,-2.591111755E0
4.710890325E1,-6.659651184E-1,9.121431885E0,-3.065325623E0
4.711895425E1,-7.643106079E-1,8.756640472E0,-3.527115326E0
4.712900425E1,-8.846603394E-1,8.456514587E0,-3.844305725E0
4.713905525E1,-8.993298340E-1,8.412057037E0,-4.124972076E0
4.714910525E1,-1.031355286E0,8.727151794E0,-4.509821777E0
4.715915625E1,-1.444196777E0,9.197024689E0,-4.509522400E0
4.716920625E1,-2.075733490E0,9.490564270E0,-3.801345062E0
4.717925725E1,-2.797682190E0,9.188043365E0,-2.601440277E0
4.718930725E1,-3.595523071E0,8.225245514E0,-1.020877075E0
4.719935825E1,-4.342769165E0,7.431595917E0,7.497908020E-1
4.720940825E1,-4.560416565E0,8.455616455E0,2.621199188E0
4.721945925E1,-3.338806915E0,1.152004395E1,4.003125458E0
4.722950925E1,-7.345225525E-1,1.518547165E1,3.497327271E0
4.723956025E1,1.253044281E0,1.704161179E1,1.612446899E0
4.724961025E1,2.114053802E0,1.543545181E1,-2.535726929E-1
4.725966125E1,1.131796417E0,1.241712845E1,-1.278491364E0
4.726971125E1,-2.640509033E-1,1.144969025E1,-1.582658844E0
4.727976225E1,-5.078938293E-1,1.226534409E1,-1.537752228E0
4.728981225E1,-2.918930054E-1,1.264091309E1,-1.194216614E0
4.729986325E1,-5.239105225E-2,1.271021896E1,-6.051914978E-1
4.730991325E1,2.704875183E-1,1.243045074E1,-1.196012878E-1
4.731996425E1,7.939489746E-1,1.139490417E1,1.302291870E-2
4.733001525E1,8.979826355E-1,1.002615051E1,-2.074685669E-1
4.734006525E1,3.165916443E-1,8.890911255E0,-5.153782654E-1
4.735011625E1,-3.820056152E-1,8.628806305E0,-6.857240295E-1
4.736016625E1,-5.533992004E-1,8.912915497E0,-8.659492493E-1
4.737021625E1,-4.450245667E-1,9.426497498E0,-9.574090576E-1
4.738026725E1,-2.399510193E-1,9.903256073E0,-7.152127075E-1
4.739031825E1,-8.921447754E-2,9.808652802E0,-3.152444458E-1
4.740036825E1,2.568658447E-1,9.387728119E0,-1.417552185E-1
4.741041925E1,5.800437927E-1,8.914711761E0,-3.372486877E-1
4.742046925E1,6.674620056E-1,8.431965637E0,-6.584806824E-1
4.743052025E1,5.044509888E-1,8.144862671E0,-8.601113892E-1
4.744057025E1,1.990859985E-1,8.132887573E0,-8.283773804E-1
4.745062125E1,-3.906875610E-2,8.341703339E0,-7.553292847E-1
4.746067125E1,-6.481521606E-2,8.710686035E0,-6.712042236E-1
4.747072221E1,2.320175171E-2,9.125473480E0,-5.737568665E-1
4.748077221E1,9.145980835E-2,9.479786682E0,-5.632786560E-1
4.749082321E1,1.219963074E-1,9.711804199E0,-6.484515381E-1
4.750087321E1,1.038839722E-1,9.928553467E0,-7.054829407E-1
4.751092421E1,3.772155762E-2,1.009979736E1,-6.963519287E-1
4.752097421E1,-8.038284302E-2,1.025996429E1,-7.435038757E-1
4.753102521E1,-2.133064270E-1,1.037941589E1,-9.036708069E-1
4.754107521E1,-3.263214111E-1,1.042806473E1,-1.098415833E0
4.755112621E1,-4.382885742E-1,1.042102936E1,-1.346300354E0
4.756117621E1,-5.207670593E-1,1.030966095E1,-1.569635925E0
4.757122721E1,-4.878355408E-1,1.018077896E1,-1.776056671E0
4.758127721E1,-2.398013306E-1,9.921069031E0,-1.918111267E0
4.759132821E1,-4.370910645E-2,9.604028320E0,-2.062710571E0
4.760137821E1,1.945953369E-2,9.439670105E0,-2.055226135E0
4.761142921E1,1.064286804E-1,9.299711151E0,-2.069296875E0
4.762147921E1,2.317181396E-1,9.180858307E0,-2.290536804E0
4.763153021E1,3.802093506E-1,9.132508850E0,-2.623594208E0
4.764158021E1,5.638774109E-1,9.100924530E0,-3.053949280E0
4.765163121E1,6.261479187E-1,9.133257294E0,-3.296295319E0
4.766168221E1,6.042933655E-1,9.032516785E0,-3.335663452E0
4.767173221E1,5.769003296E-1,8.771609344E0,-3.231480103E0
4.768178321E1,4.980143738E-1,8.534502411E0,-3.172951813E0
4.769183321E1,3.582051086E-1,8.297545166E0,-3.122506714E0
4.770188421E1,2.293231201E-1,8.102650452E0,-3.172053680E0
4.771193421E1,1.347198486E-3,7.897576904E0,-3.361709290E0
4.772198521E1,-2.034269714E-1,7.696245575E0,-3.577710114E0
4.773203521E1,-5.017565918E-1,7.663763123E0,-3.902534637E0
4.774208621E1,-8.045768738E-1,7.663314056E0,-4.170028381E0
4.775213621E1,-9.671388245E-1,7.704328766E0,-4.348307648E0
4.776218721E1,-1.064586182E0,7.782466278E0,-4.531676331E0
4.777223721E1,-8.448431396E-1,7.754474487E0,-4.617897034E0
4.778228821E1,-6.388714600E-1,7.767796783E0,-4.647535400E0
4.779233821E1,-4.156855774E-1,7.791597290E0,-4.565655670E0
4.780238921E1,-6.047424316E-2,7.789950714E0,-4.523742828E0
4.781243921E1,2.381547546E-1,7.730075226E0,-4.576582947E0
4.782249021E1,4.641847229E-1,7.682773590E0,-4.722529449E0
4.783254021E1,7.159611511E-1,7.758665771E0,-4.797373810E0
4.784259121E1,8.416996765E-1,7.940088501E0,-4.941524048E0
4.785264121E1,8.728349304E-1,8.156089325E0,-5.121749268E0
4.786269221E1,8.487350464E-1,8.327482910E0,-5.216801605E0
4.787274221E1,7.945477295E-1,8.483458557E0,-5.147795105E0
4.788279321E1,7.225474548E-1,8.666677551E0,-4.909340973E0
4.789284321E1,3.680845642E-1,8.965156860E0,-4.778363342E0
4.790289421E1,2.288740540E-1,9.058263245E0,-4.636458435E0
4.791294521E1,3.261717224E-1,8.879684601E0,-4.355043640E0
4.792299521E1,5.429209900E-1,8.922495575E0,-4.117188263E0
4.793304621E1,9.256750488E-1,9.210945740E0,-3.694766693E0
4.794309621E1,1.249002686E0,9.507179718E0,-2.461181946E0
4.795314721E1,1.258433075E0,9.453740845E0,-1.441203003E0
4.796319721E1,1.112336884E0,9.367520142E0,-1.084644470E0
4.797324821E1,7.110214233E-1,9.695937195E0,-1.190025330E0
4.798329821E1,2.647993469E-1,1.074166260E1,-1.581760712E0
4.799334921E1,-1.426533508E-1,1.222313187E1,-1.876497803E0
4.800339921E1,-4.784051514E-1,1.304716827E1,-2.075134735E0
4.801345021E1,-4.863386536E-1,1.243808487E1,-2.043400726E0
4.802350021E1,-2.230361938E-1,1.093281509E1,-1.312620392E0
4.803355121E1,1.329235840E-1,9.423952789E0,-3.397933960E-1
4.804360121E1,3.823049927E-1,8.272247772E0,2.999761963E-1
4.805365221E1,3.426374817E-1,7.644004211E0,4.137396240E-1
4.806370221E1,-3.044668579E-1,7.606881409E0,3.026705933E-1
4.807375321E1,-1.551074524E0,7.969876556E0,2.392025757E-1
4.808380321E1,-2.888992310E0,8.518785095E0,4.098477173E-1
4.809385421E1,-3.895499268E0,9.084159393E0,6.758445740E-1
4.810390421E1,-4.280648346E0,9.541308746E0,6.650669861E-1
4.811395521E1,-4.038152618E0,9.879305878E0,2.308200073E-1
4.812400521E1,-3.471730499E0,1.013452515E1,-5.194198608E-2
4.813405621E1,-2.730771332E0,1.003049149E1,-3.091072083E-1
4.814410621E1,-1.795965271E0,9.877808990E0,-7.177574158E-1
4.815415721E1,-9.343569946E-1,9.909093933E0,-1.095422058E0
4.816420721E1,-3.191363525E-1,1.002151016E1,-1.347497864E0
4.817425821E1,-1.104702759E-1,1.014156052E1,-1.554217987E0
4.818430821E1,-3.257226562E-1,1.027702881E1,-1.602417755E0
4.819435921E1,-8.349636841E-1,1.023436752E1,-1.414259033E0
4.820440921E1,-1.453477478E0,9.912686462E0,-8.009843445E-1
4.821446021E1,-2.035467224E0,9.692194977E0,1.856140137E-1
4.822451121E1,-2.504441986E0,9.350156250E0,1.000070343E0
4.823456121E1,-2.537972260E0,8.869356079E0,1.218316498E0
4.824461221E1,-2.096989288E0,8.631051636E0,9.800120544E-1
4.825466221E1,-1.583856354E0,8.406518555E0,3.489244080E-1
4.826471321E1,-1.224453735E0,8.189619598E0,-2.424957275E-1
4.827476321E1,-8.993298340E-1,8.248746643E0,-6.709048462E-1
4.828481421E1,-8.015830994E-1,8.503516846E0,-1.168619843E0
4.829486421E1,-8.993298340E-1,8.753646698E0,-1.633852386E0
4.830491521E1,-1.049168243E0,8.930129700E0,-1.986968079E0
4.831496521E1,-1.204844513E0,9.052275696E0,-2.262095947E0
4.832501621E1,-1.338666229E0,9.205556946E0,-2.450104980E0
4.833506621E1,-1.476978607E0,9.298663330E0,-2.602787476E0
4.834511721E1,-1.611548767E0,9.184301147E0,-2.857557678E0
4.835516721E1,-1.662143555E0,8.888665924E0,-3.195554810E0
4.836521821E1,-1.592089233E0,8.626710663E0,-3.677851868E0
4.837526821E1,-1.435814209E0,8.667425995E0,-4.224814453E0
4.838531921E1,-1.387464752E0,9.104367371E0,-4.459077301E0
4.839536921E1,-1.537153473E0,9.810748444E0,-4.124223633E0
4.840542021E1,-1.856289825E0,1.043225601E1,-3.061134338E0
4.841547021E1,-2.260299683E0,1.052012329E1,-1.354383545E0
4.842552121E1,-2.014810181E0,1.028990204E1,4.745132446E-2
4.843557121E1,-1.390308838E0,9.963131561E0,4.029620361E-1
4.844562221E1,-1.811383209E0,1.034768188E1,4.233197021E-1
4.845567221E1,-3.222049713E0,1.276919632E1,1.259929962E0
4.846572321E1,-3.725901947E0,1.640169250E1,2.641257477E0
4.847577533E1,-9.843530273E-1,1.913635574E1,2.306104431E0
4.848582533E1,1.980381775E0,2.053549622E1,3.526666260E-1
4.849587633E1,2.520608368E0,1.662682434E1,-5.722599792E-1
4.850592633E1,8.931925964E-1,1.131781448E1,-3.053649902E-2
4.851597733E1,-8.526269531E-1,9.986483002E0,1.338217163E0
4.852602733E1,-1.810185699E0,1.051757858E1,2.056723022E0
4.853607833E1,-2.089504852E0,1.118623810E1,2.425406342E0
4.854612833E1,-1.901346130E0,1.222986786E1,2.998115387E0
4.855617933E1,-1.462309113E0,1.250724106E1,3.285218353E0
4.856622933E1,-8.544232178E-1,1.148516647E1,2.840193787E0
4.857628033E1,-6.138734436E-1,9.986782379E0,1.778002625E0
4.858633033E1,-7.523355103E-1,9.072633362E0,5.870791626E-1
4.859638133E1,-4.483177185E-1,9.063502350E0,3.159928894E-1
4.860643133E1,1.899549866E-1,9.214687958E0,1.130748596E0
4.861648233E1,1.061442719E0,9.172924805E0,1.817670135E0
4.862653233E1,2.046993256E0,9.147627411E0,2.230212250E0
4.863658333E1,2.640359344E0,9.104816437E0,2.436632996E0
4.864663333E1,2.878813477E0,8.874445496E0,2.146685944E0
4.865668433E1,2.735561371E0,8.504115601E0,1.223256226E0
4.866673433E1,2.289339294E0,8.156987457E0,1.154100037E-1
4.867678533E1,1.515448608E0,8.048612823E0,-7.839198303E-1
4.868683533E1,5.953120422E-1,8.235424347E0,-1.370250549E0
4.869688633E1,-2.221380615E-1,8.687184906E0,-1.582658844E0
4.870693633E1,-8.894503784E-1,9.172924805E0,-1.706002350E0
4.871698733E1,-1.250050507E0,9.621242523E0,-1.628613281E0
4.872703833E1,-1.230141907E0,9.788295135E0,-1.414408722E0
4.873708833E1,-1.027762756E0,9.745035095E0,-1.226100311E0
4.874713933E1,-7.936495972E-1,9.590556335E0,-1.160686340E0
4.875718933E1,-5.957611084E-1,9.384434967E0,-1.239422607E0
4.876724033E1,-4.472698975E-1,9.122928772E0,-1.311722260E0
4.877729033E1,-3.113525391E-1,8.889863434E0,-1.515149231E0
4.878734133E1,-1.061293030E-1,8.644673309E0,-1.815125427E0
4.879739133E1,9.565109253E-2,8.408464508E0,-2.270179138E0
4.880744233E1,3.061134338E-1,8.377029877E0,-2.677033081E0
4.881749233E1,4.960684204E-1,8.419840851E0,-3.190914459E0
4.882754333E1,5.915698242E-1,8.555309143E0,-3.513793030E0
4.883759333E1,7.695497131E-1,8.641829224E0,-3.657643890E0
4.884764433E1,9.178912354E-1,8.635542297E0,-3.945944366E0
4.885769433E1,9.229806519E-1,8.568481750E0,-4.245321808E0
4.886774533E1,8.068222046E-1,8.521479492E0,-4.555776215E0
4.887779533E1,6.795867920E-1,8.444988556E0,-4.796775055E0
4.888784633E1,4.947212219E-1,8.256979523E0,-4.933590546E0
4.889789633E1,3.510200500E-1,8.009394379E0,-4.930447083E0
4.890794733E1,1.977388000E-1,7.780520325E0,-4.916076965E0
4.891799733E1,4.311035156E-2,7.529342651E0,-4.964426422E0
4.892804833E1,-5.134323120E-2,7.258855133E0,-5.071902924E0
4.893809833E1,-3.981719971E-2,7.013964386E0,-5.271288300E0
4.894814933E1,1.213975525E-1,6.829248505E0,-5.508095856E0
4.895819933E1,4.460723877E-1,6.849157104E0,-5.662275238E0
4.896825033E1,6.355783081E-1,7.020251312E0,-5.681136017E0
4.897830133E1,7.476951599E-1,7.143445129E0,-5.383704529E0
4.898835133E1,9.608518982E-1,7.307653656E0,-5.031936035E0
4.899840233E1,1.241368561E0,7.418423309E0,-4.787344666E0
4.900845233E1,1.229243774E0,7.228767700E0,-4.520749054E0
4.901850333E1,9.406439209E-1,6.729106750E0,-4.171225891E0
4.902855333E1,8.018824768E-1,6.080655212E0,-3.677702179E0
4.903860433E1,8.771759033E-1,5.592669983E0,-3.065026245E0
4.904865433E1,9.996212769E-1,5.623056793E0,-2.432890778E0
4.905870533E1,1.022523651E0,6.499334564E0,-1.610201569E0
4.906875533E1,1.352287903E0,8.456364899E0,-1.019230499E0
4.907880633E1,1.430275726E0,1.225980560E1,-1.235979767E0
4.908885633E1,5.704637146E-1,1.765039581E1,-2.403252411E0
4.909890733E1,1.646575928E-3,2.191996719E1,-2.885998535E0
4.910895733E1,8.053253174E-2,2.120670044E1,-2.409988403E0
4.911900833E1,-2.317181396E-1,1.490420654E1,-1.623224487E0
4.912905833E1,1.986369324E-1,9.489067383E0,-7.303312683E-1
4.913910933E1,9.598040771E-1,6.432274017E0,5.240602112E-1
4.914915933E1,1.062191162E0,4.612358551E0,1.270408173E0
4.915921033E1,8.544232178E-1,4.223467255E0,1.152303772E0
4.916926033E1,-6.676116943E-2,4.976700897E0,5.113366699E-1
4.917931133E1,-1.879940643E0,6.790479126E0,-5.014572144E-2
4.918936133E1,-3.697311401E0,9.517208862E0,-1.312770081E-1
4.919941233E1,-4.731061707E0,1.231728607E1,1.547781372E-1
4.920946333E1,-4.604874115E0,1.401026550E1,3.462300110E-1
4.921951333E1,-3.319497070E0,1.386237305E1,6.840774536E-2
4.922956433E1,-1.902094574E0,1.202988373E1,-3.805087280E-1
4.923961433E1,-9.687854004E-1,1.007869125E1,-6.885681152E-1
4.924966533E1,-1.070274353E-1,8.996591492E0,-1.123563538E0
4.925971533E1,4.468208313E-1,8.504115601E0,-1.419647827E0
4.926976633E1,4.210743713E-1,8.487799530E0,-1.155746613E0
4.927981633E1,1.059796143E-1,8.760382690E0,-6.334826660E-1
4.928986733E1,-2.008822632E-1,9.160201263E0,-4.101470947E-1
4.929991733E1,-6.138734436E-1,9.601483612E0,-4.752616882E-1
4.930996833E1,-1.145717468E0,1.000519409E1,-5.571414185E-1
4.932001833E1,-1.678160248E0,1.019095779E1,-5.249583435E-1
4.933006933E1,-2.097887421E0,1.018392242E1,-5.795947266E-1
4.934011933E1,-2.360890503E0,1.009141479E1,-5.914201355E-1
4.935017033E1,-2.391726379E0,9.970765686E0,-5.141807556E-1
4.936022033E1,-2.132465515E0,9.688003693E0,-3.963757324E-1
4.937027133E1,-1.898352356E0,9.258546753E0,-3.261717224E-1
4.938032133E1,-1.829645233E0,8.828790436E0,-3.008743286E-1
4.939037233E1,-1.852697296E0,8.582402802E0,-4.321513367E-1
4.940042233E1,-1.931882629E0,8.599167938E0,-6.165678406E-1
4.941047333E1,-2.025438080E0,8.846004639E0,-6.667135620E-1
4.942052333E1,-2.046394501E0,9.162296906E0,-5.855822754E-1
4.943057433E1,-1.984722748E0,9.458530884E0,-4.930746460E-1
4.944062533E1,-1.849404144E0,9.641151123E0,-4.760101318E-1
4.945067533E1,-1.656754761E0,9.709858246E0,-5.607339478E-1
4.946072633E1,-1.349593506E0,9.729617157E0,-7.306306458E-1
4.947077600E1,-1.086590424E0,9.684111786E0,-7.888595581E-1
4.948082700E1,-9.865983582E-1,9.588909760E0,-6.568341064E-1
4.949087700E1,-1.011147308E0,9.516909485E0,-3.396437073E-1
4.950092800E1,-1.072369995E0,9.356143799E0,-1.297801208E-1
4.951097800E1,-1.107397156E0,9.141490173E0,-1.540296936E-1
4.952102900E1,-1.147663422E0,9.159452820E0,-4.126918030E-1
4.953107900E1,-1.184486847E0,9.142388306E0,-6.613247681E-1
4.954113000E1,-1.269510040E0,9.194779358E0,-8.202941895E-1
4.955118000E1,-1.359472961E0,9.376950531E0,-9.295669556E-1
4.956123100E1,-1.491348724E0,9.613907776E0,-9.946815491E-1
4.957128100E1,-1.677112427E0,9.777218170E0,-1.059197388E0
4.958133200E1,-1.904339905E0,9.760752411E0,-1.096619568E0
4.959138200E1,-2.183209991E0,9.590706024E0,-1.109043732E0
4.960143300E1,-2.465672607E0,9.428144073E0,-1.078806610E0
4.961148300E1,-2.539768524E0,9.471703491E0,-9.738748169E-1
4.962153400E1,-2.447560272E0,9.530082092E0,-8.646020508E-1
4.963158400E1,-2.160157928E0,9.374405823E0,-7.855664063E-1
4.964163500E1,-1.693877563E0,9.252259827E0,-8.437953186E-1
4.965168500E1,-1.190474396E0,9.317524109E0,-9.722282410E-1
4.966173600E1,-8.000862122E-1,9.523196411E0,-1.111887817E0
4.967178600E1,-5.734574890E-1,9.776619415E0,-1.115630035E0
4.968183700E1,-4.891827393E-1,1.000175125E1,-1.094224548E0
4.969188700E1,-5.236111450E-1,1.008752289E1,-1.301543427E0
4.970193800E1,-7.490423584E-1,9.924960938E0,-1.643881531E0
4.971198900E1,-1.099463654E0,9.662107544E0,-1.757495270E0
4.972203900E1,-1.406026154E0,9.584269409E0,-1.470242615E0
4.973209000E1,-1.463207245E0,9.629625092E0,-1.146615601E0
4.974214000E1,-1.271306305E0,9.981243896E0,-1.345701599E0
4.975219100E1,-1.000968475E0,1.058179504E1,-2.070045319E0
4.976224100E1,-8.514294434E-1,1.127425507E1,-2.377356262E0
4.977229200E1,-8.259823608E-1,1.168604874E1,-1.365310822E0
4.978234200E1,-1.114731903E0,1.187645279E1,2.848576355E-1
4.979239300E1,-1.532213745E0,1.300645294E1,1.976190491E0
4.980244300E1,-1.929487610E0,1.533695663E1,3.340752869E0
4.981249400E1,-2.452949066E0,1.707604019E1,3.120411072E0
4.982254400E1,-2.559677124E0,1.654973465E1,2.022743683E0
4.983259500E1,-2.572550354E0,1.390862686E1,9.523196411E-1
4.984264500E1,-3.255130920E0,1.080378342E1,3.794609070E-1
4.985269600E1,-3.900438995E0,8.277187500E0,7.705975342E-1
4.986274600E1,-3.479963379E0,6.824608154E0,1.247505798E0
4.987279700E1,-2.095642090E0,6.095923462E0,1.019978943E0
4.988284700E1,-8.625064087E-1,6.031108246E0,1.359323273E0
4.989289800E1,-1.460961914E-1,6.486461334E0,2.105671234E0
4.990294800E1,2.766247559E-1,7.140750732E0,2.122586060E0
4.991299900E1,3.387455750E-1,7.779921570E0,1.708996124E0
4.992305000E1,2.634521484E-2,8.370144196E0,8.015830994E-1
4.993310000E1,-4.571493530E-1,9.038055267E0,-4.962181091E-1
4.994315100E1,-9.500743103E-1,9.820029144E0,-1.440604248E0
4.995320100E1,-1.170565796E0,1.046892975E1,-1.408421173E0
4.996325200E1,-8.467890930E-1,1.079764618E1,-6.286926270E-1
4.997330200E1,3.951782227E-2,1.066187851E1,1.719923401E-1
4.998335300E1,1.352287903E0,1.044932053E1,3.225791931E-1
4.999340300E1,2.598745880E0,1.041908340E1,-1.639091492E-1
5.000345400E1,3.076701965E0,1.061801971E1,-7.101232910E-1
5.001350400E1,2.642155609E0,1.080542999E1,-1.081501007E0
5.002355500E1,1.780098267E0,1.084584595E1,-1.797611847E0
5.003360500E1,8.716374207E-1,1.090676926E1,-2.710862732E0
5.004365600E1,1.529818726E-1,1.082129700E1,-3.361559601E0
5.005370600E1,-3.239263916E-1,1.033136581E1,-3.692072296E0
5.006375700E1,-5.049000549E-1,9.633666687E0,-3.570225677E0
5.007380700E1,-3.617976379E-1,9.105265503E0,-3.201991425E0
5.008385800E1,-2.309696960E-1,9.234297180E0,-3.221600647E0
5.009390800E1,-2.980302429E-1,9.816586304E0,-3.466790771E0
5.010395900E1,-2.921923828E-1,1.051817734E1,-3.656596069E0
5.011400900E1,-2.591111755E-1,1.106439148E1,-3.758833466E0
5.012406000E1,-2.119592285E-1,1.107457031E1,-3.755091248E0
5.013411000E1,2.305206299E-2,1.051129166E1,-3.627556458E0
5.014416100E1,4.299060059E-1,9.739646301E0,-3.465892639E0
5.015421200E1,8.000862122E-1,9.005572815E0,-3.304977264E0
5.016426200E1,9.801617432E-1,8.483009491E0,-3.177592163E0
5.017431300E1,9.708810425E-1,8.171058197E0,-3.137176208E0
5.018436300E1,9.208850098E-1,7.934849396E0,-3.209326172E0
5.019441400E1,8.057743835E-1,7.762557678E0,-3.246448975E0
5.020446400E1,7.845185852E-1,7.627987518E0,-3.165766754E0
5.021451500E1,9.157955933E-1,7.379055176E0,-3.225492554E0
5.022456500E1,9.722282410E-1,7.144343262E0,-3.396137695E0
5.023461600E1,1.028361511E0,6.996600494E0,-3.523522797E0
5.024466600E1,9.565109253E-1,6.805148621E0,-3.714076538E0
5.025471700E1,5.813909912E-1,6.614295502E0,-3.899989929E0
5.026476700E1,1.094224548E-1,6.386768646E0,-4.173022156E0
5.027481800E1,-3.288661194E-1,6.129004669E0,-4.336033173E0
5.028486800E1,-5.722599792E-1,5.890550537E0,-4.162993011E0
5.029491900E1,-6.337820435E-1,5.767656097E0,-3.900588684E0
5.030496900E1,-5.150788879E-1,5.786666565E0,-3.856131134E0
5.031502000E1,-3.481759644E-1,5.938151550E0,-4.161645813E0
5.032507000E1,-5.912704468E-2,6.191424866E0,-4.825664978E0
5.033512100E1,3.418890381E-1,6.537505188E0,-5.643564148E0
5.034517100E1,7.018904114E-1,6.953340454E0,-6.322552185E0
5.035522200E1,8.270301819E-1,7.390281830E0,-6.608906708E0
5.036527200E1,6.759942627E-1,7.740553436E0,-6.561605072E0
5.037532300E1,4.543052673E-1,7.936346283E0,-6.341712341E0
5.038537400E1,1.501377869E-1,7.981851654E0,-6.160588989E0
5.039542400E1,-2.097138977E-1,7.760312347E0,-6.206543427E0
5.040547500E1,-4.480183411E-1,7.292385406E0,-6.337521057E0
5.041552500E1,-5.659730530E-1,6.767127686E0,-6.429429932E0
5.042557600E1,-4.896318054E-1,6.340065765E0,-6.318061523E0
5.043562600E1,8.053253174E-2,6.377038879E0,-5.939349060E0
5.044567700E1,8.195457458E-1,7.262896729E0,-4.921914825E0
5.045572700E1,1.239123230E0,9.210496674E0,-3.619323578E0
5.046577800E1,1.244362335E0,1.302022430E1,-2.409838715E0
5.047582733E1,2.730322266E-1,1.842683121E1,-1.376238098E0
5.048587833E1,-7.692503357E-1,2.259266830E1,-6.399192810E-1
5.049592833E1,-1.484013977E0,2.125804367E1,-5.640270996E-1
5.050597933E1,-1.848056946E0,1.555550217E1,-1.120120697E0
5.051602933E1,-4.487667847E-1,1.018467087E1,-8.238867188E-1
5.052608033E1,8.324189758E-1,6.878645782E0,-1.666035461E-1
5.053613033E1,1.661993866E0,5.477709045E0,-9.789642334E-2
5.054618133E1,2.394271088E0,5.264252930E0,9.038204956E-1
5.055623133E1,2.538271637E0,4.957091675E0,2.017953644E0
5.056628233E1,1.961670685E0,5.084177399E0,2.359243927E0
5.057633233E1,5.001100159E-1,6.655759277E0,1.818568268E0
5.058638333E1,-1.764530640E0,9.664951630E0,9.886940002E-1
5.059643433E1,-3.865262146E0,1.248179398E1,6.920109558E-1
5.060648433E1,-4.663552094E0,1.386072647E1,2.579136658E-1
5.061653533E1,-3.570674744E0,1.361553635E1,-1.194216614E0
5.062658533E1,-1.634750519E0,1.240395584E1,-3.152893524E0
5.063663633E1,-2.634521484E-1,1.067385361E1,-4.421505432E0
5.064668633E1,9.205856323E-2,9.225016479E0,-3.870052185E0
5.065673733E1,-9.984237671E-2,8.094417572E0,-2.458038483E0
5.066678733E1,2.993774414E-2,7.572752380E0,-1.234333191E0
5.067683833E1,1.079255676E-1,7.391629028E0,-7.490423584E-1
5.068688833E1,-1.817221069E-1,7.599696350E0,-6.789880371E-1
5.069693933E1,-8.259823608E-1,8.463999023E0,-8.571176147E-1
5.070698933E1,-1.606908417E0,9.449250183E0,-9.139993286E-1
5.071704033E1,-2.081571350E0,1.019874161E1,-7.481442261E-1
5.072709033E1,-2.345472565E0,1.044557831E1,-6.460565186E-1
5.073714133E1,-2.564317474E0,1.004171814E1,-6.804849243E-1
5.074719133E1,-2.759212189E0,9.328301697E0,-6.999444580E-1
5.075724233E1,-2.835852814E0,8.796906738E0,-6.578819275E-1
5.076729233E1,-2.717299347E0,8.564889221E0,-6.756948853E-1
5.077734333E1,-2.273621979E0,8.664731598E0,-7.909552002E-1
5.078739333E1,-1.603315887E0,8.909472656E0,-1.090931396E0
5.079744433E1,-8.152047729E-1,9.278455353E0,-1.639091492E0
5.080749533E1,-2.586621094E-1,9.813442841E0,-2.316133575E0
5.081754533E1,-1.417552185E-1,1.029858398E1,-2.555785217E0
5.082759633E1,-2.960842896E-1,1.046264282E1,-2.226320343E0
5.083764633E1,-4.852908325E-1,1.038719971E1,-1.721270599E0
5.084769733E1,-6.580316162E-1,1.025322830E1,-1.403631134E0
