"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.184225450E1,8.779419586E-3,1.162781031E-3,-6.681221537E-3
7.185230550E1,7.618801203E-3,5.818738602E-3,-1.312552765E-2
7.186235550E1,5.142860580E-3,1.788978279E-2,-9.272998199E-3
7.187240650E1,1.418703236E-3,2.153012902E-2,-7.595013827E-3
7.188245750E1,-1.673759427E-3,2.030267566E-2,-5.251964554E-3
7.189250750E1,-4.771232605E-3,1.334792562E-2,-5.308969412E-4
7.190255850E1,-5.604535807E-3,-2.360197715E-3,1.968479715E-3
7.191260850E1,-1.125117857E-2,-1.656381227E-2,4.045013338E-3
7.192265950E1,-1.480889600E-2,-2.350614034E-2,8.805946447E-3
7.193270950E1,-1.780168712E-2,-2.674026415E-2,1.037874818E-2
7.194276050E1,-1.550737396E-2,-2.289439179E-2,1.487682667E-2
7.195281050E1,-1.081525162E-2,-1.773240045E-2,1.250205655E-2
7.196286150E1,-5.047643557E-3,-6.642466411E-3,9.937965311E-3
7.197291150E1,-8.214832284E-3,4.901890643E-3,7.231087424E-3
7.198296250E1,-1.053657569E-2,1.592178456E-2,6.128538866E-3
7.199301250E1,-1.093295030E-2,1.346258353E-2,6.265986711E-3
7.200306350E1,-8.536105976E-3,7.387113757E-3,1.082878001E-2
7.201311350E1,-5.004125182E-3,3.073630622E-3,7.464646827E-3
7.202316450E1,-5.388027057E-4,-6.156463642E-4,8.737637661E-3
7.203321450E1,8.621644229E-4,-1.147055812E-2,6.385320798E-3
7.204326550E1,-4.025711678E-4,-1.623282209E-2,4.319240339E-3
7.205331550E1,5.679594819E-3,-1.289707236E-2,-4.774162080E-4
7.206336650E1,7.311313879E-3,-1.352451369E-2,-1.501401421E-3
7.207341650E1,1.002514549E-2,-3.461813787E-3,-5.392282270E-3
7.208346750E1,1.114873216E-2,5.811046809E-3,-5.693485960E-3
7.209351750E1,1.046933420E-2,1.025124174E-2,-4.824472591E-3
7.210356850E1,4.724363331E-3,2.785601886E-3,-2.523767063E-3
7.211361850E1,-4.561084323E-3,-8.126379922E-3,1.811595634E-3
7.212366950E1,-9.648254141E-3,-2.193513513E-2,6.941908970E-3
7.213371950E1,-8.789651096E-3,-2.954299003E-2,7.947252132E-3
7.214377050E1,-6.503593642E-3,-3.556306288E-2,5.627905484E-3
7.215382050E1,-3.943452146E-3,-3.730545193E-2,2.765028272E-3
7.216387150E1,-1.305324491E-3,-2.318936773E-2,-3.374623135E-3
7.217392250E1,-2.039773390E-3,5.589738488E-3,-1.009888761E-2
7.218397250E1,2.710614353E-5,2.989774197E-2,-5.468449555E-3
7.219402350E1,2.676995005E-3,4.818525165E-2,-6.134483963E-3
7.220407350E1,9.838957340E-6,5.843443051E-2,-1.424949849E-3
7.221412450E1,1.907987986E-3,5.405518785E-2,3.027606988E-3
7.222417450E1,2.046471927E-3,4.667929560E-2,5.676120520E-3
7.223422550E1,3.201053478E-4,3.787506744E-2,3.503816901E-3
7.224427550E1,-1.004678197E-2,2.816704474E-2,2.494744956E-3
7.225432650E1,-1.655742340E-2,1.801432297E-2,-1.047908561E-3
7.226437650E1,-1.726103202E-2,1.270930655E-2,4.405979067E-3
7.227442750E1,-1.242039539E-2,9.439666755E-3,4.227606580E-3
7.228447750E1,-3.079624381E-3,9.667366743E-3,3.531988710E-3
7.229452850E1,-8.656242862E-4,1.031431090E-2,5.902794655E-4
7.230457850E1,-5.812179763E-3,2.040795796E-2,-2.684343373E-3
7.231462950E1,-9.299367666E-3,2.641912736E-2,-6.751810666E-3
7.232467950E1,-1.333485544E-2,3.196249530E-2,-6.527039688E-3
7.233473050E1,-1.498524286E-2,3.372488543E-2,-5.983198062E-3
7.234478050E1,-1.430400461E-2,3.313552588E-2,-3.269969951E-3
7.235483150E1,-1.593768224E-2,3.494190797E-2,-6.023919210E-3
7.236488150E1,-1.140471548E-2,2.165939100E-2,-5.612993613E-3
7.237493250E1,-8.121254854E-3,2.686955268E-3,-4.144839011E-3
7.238498250E1,-6.981688086E-3,-2.271986753E-2,-1.897397684E-3
7.239503350E1,-4.188139923E-3,-3.512575850E-2,-5.404788535E-4
7.240508350E1,-4.844342358E-3,-4.312403128E-2,-3.955716267E-3
7.241513450E1,-2.606734168E-3,-4.936423153E-2,-5.850372836E-3
7.242518450E1,-4.053363111E-3,-4.434923083E-2,-2.326478483E-3
7.243523550E1,-5.090279505E-3,-3.190717101E-2,-1.062197611E-3
7.244528650E1,-7.773147896E-3,-2.405936643E-2,4.594889004E-3
7.245533650E1,-1.504869387E-2,-1.861736178E-2,1.309648901E-2
7.246538750E1,-2.595806681E-2,-2.419402078E-2,1.680094749E-2
7.247543750E1,-3.218339011E-2,-4.016154632E-2,1.612395607E-2
7.248548850E1,-3.554350138E-2,-5.514369160E-2,1.483551785E-2
7.249553850E1,-3.817910329E-2,-7.265200466E-2,1.709734648E-2
7.250558950E1,-3.778548911E-2,-8.428016305E-2,1.408770960E-2
7.251563950E1,-3.553813696E-2,-9.083949775E-2,5.186848342E-3
7.252569050E1,-2.999636531E-2,-8.743917197E-2,5.362084135E-3
7.253574017E1,-2.861621603E-2,-7.328096777E-2,8.855464403E-4
7.254579117E1,-2.688542753E-2,-4.928828403E-2,3.768827301E-4
7.255584117E1,-2.499603853E-2,-2.744809911E-2,3.918410279E-3
7.256589217E1,-2.248947136E-2,-1.071039680E-2,3.071525134E-3
7.257594217E1,-2.212852985E-2,-8.050174452E-3,-3.309452441E-4
7.258599317E1,-2.200496010E-2,-1.790519990E-2,-7.559859660E-4
7.259604317E1,-2.666351385E-2,-2.816230431E-2,-3.924453631E-4
7.260609417E1,-3.631640598E-2,-3.357278183E-2,-4.942722619E-3
7.261614417E1,-3.897872567E-2,-2.854834497E-2,-3.833760973E-3
7.262619517E1,-3.640584648E-2,-2.430433221E-2,-6.324083544E-3
7.263624517E1,-3.045587987E-2,-2.671177313E-2,-9.842116386E-3
7.264629617E1,-2.960446849E-2,-2.873497829E-2,-8.740100078E-3
7.265634617E1,-2.371333353E-2,-2.871511877E-2,-4.139509983E-3
7.266639717E1,-1.640348881E-2,-3.764203563E-2,-1.873788424E-4
7.267644717E1,-1.258567628E-2,-4.268397391E-2,1.538109966E-3
7.268649817E1,-1.514497399E-2,-4.176704586E-2,4.629918840E-4
7.269654817E1,-2.028436027E-2,-2.937272005E-2,-4.476418719E-3
7.270659917E1,-2.060367353E-2,-2.870452963E-2,-2.361069899E-3
7.271664917E1,-1.607578248E-2,-3.789994121E-2,2.044077497E-3
7.272670017E1,-1.091031358E-2,-4.348938540E-2,8.483182173E-4
7.273675117E1,-9.565722197E-3,-3.759115562E-2,-3.198319115E-3
7.274680117E1,-1.176842209E-2,-2.288864180E-2,-7.215964142E-3
7.275685217E1,-1.318373159E-2,-1.294359192E-2,-9.695192799E-3
7.276690217E1,-1.500559971E-2,-1.453403197E-2,-1.014899556E-2
7.277695317E1,-1.430248283E-2,-2.741988562E-2,-7.363571785E-3
7.278700317E1,-1.508571766E-2,-3.268868476E-2,-2.929141978E-3
7.279705417E1,-1.443281025E-2,-3.392254189E-2,-1.605584519E-3
7.280710417E1,-1.738758758E-2,-3.279735520E-2,-2.332094824E-3
7.281715517E1,-2.353386767E-2,-2.802782878E-2,-5.077243783E-3
7.282720517E1,-2.560713887E-2,-1.681032777E-2,-7.597659715E-3
7.283725617E1,-2.441074513E-2,-4.407173023E-3,-6.742486730E-3
7.284730617E1,-2.556735650E-2,1.299125887E-2,-5.179210566E-3
7.285735717E1,-1.863989793E-2,3.085958771E-2,-4.598887172E-3
7.286740717E1,-1.908304729E-2,4.433598369E-2,-3.660921939E-3
7.287745817E1,-1.719226502E-2,5.338739231E-2,-9.094134439E-4
7.288750817E1,-1.701569743E-2,4.938199744E-2,1.759340055E-3
7.289755917E1,-1.448543556E-2,4.092692584E-2,8.020061068E-4
7.290760917E1,-1.451046951E-2,2.672881261E-2,2.627160866E-4
7.291766017E1,-2.149464190E-2,2.016085573E-2,-1.645472134E-3
7.292771017E1,-2.550536208E-2,1.987589709E-2,-8.745193481E-3
7.293776117E1,-2.550659329E-2,2.412392013E-2,-9.341444820E-3
7.294781117E1,-2.206126228E-2,3.737607598E-2,-1.115079597E-2
7.295786217E1,-1.396962628E-2,4.856714979E-2,-1.015425939E-2
7.296791217E1,-9.227069095E-3,4.528081045E-2,-1.544196531E-2
7.297796317E1,-4.545669071E-3,4.433516040E-2,-1.385315135E-2
7.298801317E1,2.587075345E-3,3.378717601E-2,-1.159692183E-2
7.299806417E1,-6.454382092E-4,1.494698133E-2,-1.055346150E-2
7.300811517E1,6.419336423E-4,-1.203403529E-2,-2.916580765E-3
7.301816517E1,1.067203283E-2,-3.859825432E-2,1.873676549E-3
7.302821617E1,1.332214475E-2,-6.275632232E-2,1.459555002E-3
7.303826617E1,6.439229008E-3,-7.361260056E-2,8.640601300E-5
7.304831717E1,-3.339631716E-3,-7.561210543E-2,-7.526505738E-3
7.305836717E1,-1.153468993E-2,-6.528806686E-2,-1.125781890E-2
7.306841817E1,-1.450224966E-2,-5.501013249E-2,-1.812770963E-2
7.307846817E1,-1.614546031E-2,-4.839888215E-2,-1.422653440E-2
7.308851917E1,-1.593240723E-2,-5.850211531E-2,-1.157109626E-2
7.309856917E1,-9.395482019E-3,-7.424667478E-2,-3.993067890E-3
7.310862017E1,-3.588458989E-3,-9.970276058E-2,5.212148651E-3
7.311867017E1,5.936018657E-3,-1.157157347E-1,7.846863940E-3
7.312872117E1,8.557900786E-3,-1.111066043E-1,8.689487353E-3
7.313877117E1,8.827367797E-3,-9.601937979E-2,6.301409565E-3
7.314882217E1,7.642528508E-3,-7.234733552E-2,8.496120572E-3
7.315887217E1,2.332914155E-3,-3.307604790E-2,4.761307035E-3
7.316892317E1,5.544554442E-4,-7.027935237E-3,-1.814836403E-3
7.317897317E1,-4.912342411E-3,6.611335091E-3,-6.228233222E-3
7.318902417E1,-6.684409920E-3,6.449414417E-3,-8.756903931E-3
7.319907417E1,-8.425977081E-3,-6.296436768E-4,-3.386913100E-3
7.320912517E1,-3.402190050E-3,-7.108049467E-3,1.204909058E-3
7.321917517E1,4.355331417E-3,-7.167438045E-3,5.145322531E-3
7.322922617E1,1.088886522E-2,4.227180034E-5,2.754602581E-3
7.323927617E1,8.098957129E-3,2.379209921E-2,3.758925712E-3
7.324932717E1,6.660744548E-4,4.768358171E-2,2.407105174E-3
7.325937817E1,-3.280343954E-3,7.304766774E-2,1.629943261E-3
7.326942817E1,4.993891343E-5,8.858747780E-2,1.754046534E-3
7.327947917E1,-5.235375836E-3,1.119947284E-1,2.549334662E-3
7.328952917E1,-9.462079033E-3,1.175127923E-1,1.529876608E-3
7.329958017E1,-8.268889040E-3,1.119244620E-1,3.136536339E-3
7.330963017E1,-4.664529115E-5,8.597142249E-2,7.311574183E-3
7.331968117E1,8.559944108E-3,5.651811138E-2,1.092543453E-2
7.332973117E1,5.542581435E-3,4.407316074E-2,1.427009888E-2
7.333978217E1,2.656681463E-3,4.377140850E-2,1.065881923E-2
7.334983217E1,1.559725031E-3,4.079452530E-2,1.094697323E-2
7.335988317E1,1.130423509E-3,4.751607776E-2,7.510696538E-3
7.336993317E1,8.859452792E-4,5.929896981E-2,6.288837641E-3
7.337998417E1,-2.683504950E-3,8.367139846E-2,4.016574938E-3
7.339003417E1,-3.196696052E-3,1.059942767E-1,2.852773760E-3
7.340008517E1,-3.698656335E-3,1.161924154E-1,3.157262923E-3
7.341013517E1,-3.374810331E-4,1.135742590E-1,7.527510636E-3
7.342018617E1,5.779042840E-4,1.078004241E-1,1.367755793E-2
7.343023617E1,8.258460090E-3,9.538769722E-2,1.349806041E-2
7.344028717E1,1.388284750E-2,8.316662163E-2,1.417611074E-2
7.345033717E1,1.480163820E-2,7.385168225E-2,1.070201676E-2
7.346038817E1,1.593454182E-2,7.654325664E-2,7.099891081E-3
7.347043817E1,1.515263971E-2,8.767154068E-2,6.678579375E-3
7.348048917E1,1.180246845E-2,1.052982807E-1,2.418771619E-3
7.349053917E1,5.283848848E-3,1.212487519E-1,6.319769658E-3
7.350059017E1,6.680847146E-4,1.339976490E-1,3.416631836E-3
7.351064017E1,-6.169847678E-3,1.447874457E-1,4.877109081E-3
7.352069117E1,-8.607394993E-3,1.347237527E-1,2.210242907E-3
7.353074217E1,-5.862741265E-3,1.218513623E-1,4.450227600E-3
7.354078900E1,-1.463592984E-3,1.053383276E-1,6.865175441E-3
7.355084000E1,5.138649605E-3,8.780034631E-2,1.091051754E-2
7.356089000E1,1.175422594E-2,7.743161917E-2,1.094598323E-2
7.357094100E1,1.174943335E-2,7.949157059E-2,8.802139200E-3
7.358099100E1,9.483247995E-3,8.593080938E-2,2.529831603E-3
7.359104200E1,7.301054429E-3,8.404263109E-2,-2.165321028E-3
7.360109200E1,1.542716753E-3,8.093506843E-2,-1.468637493E-4
7.361114300E1,-1.174979843E-4,8.234041929E-2,-3.190324409E-3
7.362119300E1,-7.186407689E-3,8.599215001E-2,1.604178804E-3
7.363124400E1,-1.182803139E-2,7.217647135E-2,6.454328075E-3
7.364129400E1,-1.315486431E-2,5.202474818E-2,1.211965084E-2
7.365134500E1,-6.416799966E-3,2.410549857E-2,1.572370715E-2
7.366139500E1,-4.068094306E-3,7.290268317E-3,1.581552438E-2
7.367144600E1,-5.175436381E-3,3.680619877E-3,1.097043511E-2
7.368149600E1,2.294359729E-4,1.037416235E-2,9.233267978E-3
7.369154700E1,-4.233047366E-4,1.615002565E-2,-2.009000164E-3
7.370159700E1,3.070629667E-3,3.133065999E-2,-6.812747568E-3
7.371164800E1,6.043516565E-3,4.192151874E-2,-1.010681130E-2
7.372169800E1,6.898790132E-3,4.371906817E-2,-5.803738721E-3
7.373174900E1,1.599365845E-3,3.373780847E-2,-3.505696543E-3
7.374179900E1,4.051286727E-3,1.580389217E-2,4.510466941E-3
7.375185000E1,1.801715232E-3,-8.353641257E-3,1.241686009E-2
7.376190100E1,1.728554256E-3,-4.146708548E-2,1.560931467E-2
7.377195100E1,-9.809462354E-4,-6.226610765E-2,1.908394136E-2
7.378200200E1,-1.896694768E-3,-6.627862900E-2,1.758353785E-2
7.379205200E1,-6.787323859E-3,-6.210065633E-2,9.630274028E-3
7.380210300E1,-4.287258722E-3,-4.971864074E-2,4.473906942E-3
7.381215300E1,-2.929579467E-3,-4.259281978E-2,6.352264900E-4
7.382220400E1,1.845708583E-3,-3.862001002E-2,-3.485190682E-4
7.383225400E1,8.653014898E-3,-3.691212833E-2,1.131399535E-3
7.384230500E1,1.411203295E-2,-5.072466657E-2,3.262457903E-3
7.385235500E1,2.293348685E-2,-6.453529000E-2,7.018286269E-4
7.386240600E1,2.752381936E-2,-7.197900116E-2,-9.243411478E-4
7.387245600E1,3.381074592E-2,-6.085098907E-2,-2.116372110E-3
7.388250700E1,4.059606791E-2,-3.671098873E-2,-3.356525442E-3
7.389255700E1,4.263311625E-2,-7.388253696E-3,-5.479064770E-3
7.390260800E1,3.837579861E-2,2.160403132E-2,-4.849505611E-3
7.391265800E1,3.945358098E-2,4.514531046E-2,-4.942184314E-3
7.392270900E1,3.078693710E-2,6.838537008E-2,-8.227474988E-3
7.393275900E1,1.590945572E-2,8.832765371E-2,-1.844815537E-2
7.394281000E1,2.784250770E-3,1.019278988E-1,-2.214540541E-2
7.395286000E1,-2.893875353E-3,9.997367114E-2,-2.633482404E-2
7.396291100E1,-6.884875707E-3,8.434309065E-2,-1.692828536E-2
7.397296100E1,-5.699236412E-3,6.780113280E-2,-6.353138946E-3
7.398301200E1,5.725775845E-4,6.531900913E-2,1.750324504E-3
7.399306200E1,9.970607236E-3,6.175277382E-2,7.056673057E-3
7.400311300E1,1.736567169E-2,5.928242579E-2,8.897449821E-3
7.401316400E1,2.358175628E-2,4.434555396E-2,8.521145210E-3
7.402321400E1,2.935384773E-2,2.036207356E-2,4.101993982E-4
7.403326500E1,2.881642245E-2,8.351217024E-3,-2.688921057E-3
7.404331500E1,2.063659206E-2,1.742748171E-2,-1.365129557E-2
7.405336600E1,1.282234490E-2,3.986407816E-2,-2.127432637E-2
7.406341600E1,4.788418766E-3,4.882222414E-2,-2.579926886E-2
7.407346700E1,1.063455362E-3,4.430763423E-2,-2.816708386E-2
7.408351700E1,9.862329811E-3,1.601757109E-2,-2.202636003E-2
7.409356800E1,2.046011202E-2,-1.226200256E-2,-1.986866631E-2
7.410361800E1,3.157960996E-2,-3.428980708E-2,-1.711469144E-2
7.411366900E1,4.261201993E-2,-4.262896255E-2,-1.536579430E-2
7.412371900E1,4.867909104E-2,-3.553390130E-2,-1.132929418E-2
7.413377000E1,4.497170448E-2,-2.663921006E-2,-8.178507909E-3
7.414382000E1,4.076529667E-2,-1.284227427E-2,-8.103930391E-3
7.415387100E1,3.077338077E-2,1.486445498E-2,-5.385908298E-3
7.416392100E1,1.986157335E-2,3.980322182E-2,-9.855719283E-3
7.417397200E1,5.482102279E-3,6.357219815E-2,-1.455300301E-2
7.418402200E1,-2.193533815E-3,7.410724461E-2,-1.917704381E-2
7.419407300E1,-2.891282085E-3,6.804402173E-2,-2.538913302E-2
7.420412300E1,-2.916310914E-4,4.701719061E-2,-2.843925543E-2
7.421417400E1,1.343856193E-2,1.850379072E-2,-2.831009217E-2
7.422422400E1,1.856010035E-2,-2.341257175E-3,-2.319816872E-2
7.423427500E1,2.582546882E-2,-1.333957911E-2,-1.988839172E-2
7.424432600E1,2.748467401E-2,-1.689657569E-2,-2.029217966E-2
7.425437600E1,2.337221988E-2,-5.323277786E-3,-1.944289915E-2
7.426442700E1,1.212602854E-2,1.039781701E-2,-2.180293202E-2
7.427447700E1,6.764819846E-3,1.081406884E-2,-2.175366320E-2
7.428452800E1,5.231987685E-3,-4.304171540E-3,-1.482226979E-2
7.429457800E1,4.663669504E-3,-2.833280712E-2,-6.564073265E-3
7.430462900E1,6.524070166E-3,-4.180733114E-2,-2.096339129E-3
7.431467900E1,2.203623764E-3,-5.354148522E-2,-3.450822551E-3
7.432473000E1,-6.280040368E-3,-6.534033269E-2,-9.841846302E-3
7.433478000E1,-7.145567797E-3,-8.990133554E-2,-1.375962235E-2
7.434483100E1,-3.756530583E-3,-1.233711615E-1,-1.318867132E-2
7.435488100E1,-3.256921656E-3,-1.464208215E-1,-9.243464097E-3
7.436493200E1,7.167118602E-4,-1.562710106E-1,-3.547492204E-3
7.437498200E1,3.129269462E-3,-1.583964825E-1,-4.151230678E-3
7.438503300E1,1.739467494E-3,-1.602934301E-1,-1.078406908E-2
7.439508300E1,-4.770097323E-3,-1.774314046E-1,-1.810190454E-2
7.440513400E1,-8.864223957E-3,-1.960137039E-1,-2.549518645E-2
7.441518400E1,-6.874576211E-3,-2.073404044E-1,-3.598751128E-2
7.442523500E1,-3.799940227E-3,-1.966080964E-1,-4.094280303E-2
7.443528500E1,-4.185565747E-3,-1.838044077E-1,-4.593117163E-2
7.444533600E1,-7.618772797E-3,-1.499355137E-1,-4.467629641E-2
7.445538600E1,-1.412434317E-2,-1.251585335E-1,-3.164545074E-2
7.446543700E1,-4.341360647E-3,-1.391735524E-1,-2.524559945E-2
7.447548700E1,3.562368453E-3,-1.818701625E-1,-2.403972112E-2
7.448553800E1,1.419168711E-2,-1.785648167E-1,-3.196666390E-2
7.449558900E1,-7.165267132E-3,-1.031086892E-1,-4.797332734E-2
7.450563900E1,-2.245226130E-2,-6.556903571E-2,-5.941428244E-2
7.451569000E1,-3.334226552E-3,-9.377271682E-2,-5.004501715E-2
7.452574000E1,-2.941253362E-3,-3.927440569E-2,-4.140674323E-2
7.453579413E1,-1.054564305E-2,1.053229906E-2,-2.571246959E-2
7.454584412E1,-4.303910770E-3,1.730391011E-2,-1.159666572E-2
7.455589513E1,3.154271748E-3,2.277457528E-2,-2.217811299E-3
7.456594513E1,1.599340234E-3,3.501176834E-2,-1.936537446E-3
7.457599613E1,-8.827202022E-3,5.596525222E-2,-1.228158642E-2
7.458604613E1,-1.692110673E-2,6.171226129E-2,-1.663955860E-2
7.459609712E1,-2.670955658E-2,4.681161046E-2,-2.534303628E-2
7.460614713E1,-3.071884811E-2,2.170869336E-2,-3.113596886E-2
7.461619813E1,-3.703559935E-2,-5.663543008E-3,-2.610845491E-2
7.462624812E1,-4.226812348E-2,-2.377338335E-2,-2.760813385E-2
7.463629913E1,-4.789724946E-2,-4.462380335E-2,-2.839003876E-2
7.464634913E1,-4.868011922E-2,-4.899350181E-2,-3.082013875E-2
7.465640013E1,-6.101934239E-2,-6.548566371E-2,-4.431357607E-2
7.466645013E1,-6.976271421E-2,-1.045868248E-1,-5.709141493E-2
7.467650112E1,-8.099991828E-2,-1.644410938E-1,-6.937950850E-2
7.468655113E1,-8.789613098E-2,-2.036741227E-1,-9.315545112E-2
7.469660213E1,-8.157352358E-2,-2.086385190E-1,-1.109027565E-1
7.470665313E1,-7.136837393E-2,-1.763207614E-1,-1.209128276E-1
7.471670313E1,-4.717249423E-2,-1.413422674E-1,-1.239858419E-1
7.472675412E1,-4.375973344E-2,-1.113063619E-1,-1.183001846E-1
7.473680413E1,-5.406909436E-2,-8.148960769E-2,-1.204818487E-1
7.474685513E1,-6.800115854E-2,-5.130507052E-2,-1.221463159E-1
7.475690512E1,-8.704435825E-2,-4.449670017E-2,-1.209175363E-1
7.476695613E1,-1.166277900E-1,-5.602543056E-2,-1.075711325E-1
7.477700613E1,-1.477660090E-1,-8.812823892E-2,-8.945604414E-2
7.478705713E1,-1.732123345E-1,-1.333559453E-1,-6.888949126E-2
7.479710713E1,-2.062075585E-1,-1.549286097E-1,-6.519515067E-2
7.480715812E1,-2.395674288E-1,-1.638982892E-1,-6.562308222E-2
7.481720813E1,-2.784096301E-1,-1.622844040E-1,-7.800305635E-2
7.482725913E1,-3.306954503E-1,-1.378548145E-1,-9.610486776E-2
7.483730912E1,-4.051515758E-1,-8.815997094E-2,-1.095940396E-1
7.484736013E1,-5.143938661E-1,-3.738364205E-2,-1.219849959E-1
7.485741012E1,-6.604272127E-1,6.175554357E-3,-1.282839030E-1
7.486746113E1,-8.323454261E-1,8.086976409E-2,-1.281575561E-1
7.487751113E1,-1.005349159E0,2.115089893E-1,-1.116374433E-1
7.488756212E1,-1.205942750E0,2.993811667E-1,-9.829052538E-2
7.489761213E1,-1.435784698E0,3.555696011E-1,-6.955581903E-2
7.490766313E1,-1.668343782E0,4.040573835E-1,-3.093708120E-2
7.491771313E1,-1.837846518E0,4.868763685E-1,4.794548452E-2
7.492776413E1,-1.969679356E0,5.284999609E-1,1.809083372E-1
7.493781412E1,-2.087900400E0,5.041802526E-1,3.257222772E-1
7.494786513E1,-2.249039412E0,3.320706487E-1,4.789826572E-1
7.495791613E1,-2.347211361E0,3.177013099E-1,5.695359707E-1
7.496796612E1,-2.153767824E0,6.301608086E-1,4.984729886E-1
7.497801713E1,-1.864448190E0,9.357692003E-1,2.959236205E-1
7.498806712E1,-1.759660840E0,1.246764183E0,3.039608337E-2
7.499811813E1,-1.660836458E0,1.588241100E0,-2.179189175E-1
7.500816813E1,-1.471196532E0,1.594259977E0,-3.280118406E-1
7.501821912E1,-1.243801951E0,1.167254329E0,-3.307636976E-1
7.502826913E1,-9.838433862E-1,5.496208668E-1,-2.660295069E-1
7.503832013E1,-6.516848803E-1,2.751479112E-2,-1.309251785E-1
7.504837013E1,-3.475036025E-1,-2.292262018E-1,1.292064786E-2
7.505842113E1,-1.971740276E-1,-1.764862835E-1,9.047190100E-2
7.506847112E1,-1.831036657E-1,4.867058992E-2,1.237585396E-1
7.507852213E1,-1.731863171E-1,1.664552689E-1,1.598190665E-1
7.508857213E1,-1.069745049E-1,1.624750644E-1,2.144284844E-1
7.509862312E1,-1.950510778E-2,1.221220419E-1,2.740750611E-1
7.510867313E1,2.145195752E-2,8.917007595E-2,3.238812387E-1
7.511872412E1,1.621991210E-2,5.776794255E-2,3.411284089E-1
7.512877413E1,1.488146838E-3,1.240866375E-3,3.376441896E-1
7.513882513E1,-8.008153178E-3,-6.413281709E-2,3.412887454E-1
7.514887512E1,-1.760999486E-2,-8.998411149E-2,3.372623026E-1
7.515892613E1,-3.101608343E-2,-7.664593309E-2,2.994203866E-1
7.516897712E1,-5.657154322E-2,-3.596328944E-2,2.608343661E-1
7.517902713E1,-9.892006218E-2,1.798276603E-2,2.149044275E-1
7.518907813E1,-1.729037464E-1,7.509984821E-2,1.595772505E-1
7.519912812E1,-2.866231203E-1,1.268506646E-1,1.096341833E-1
7.520917913E1,-3.766992688E-1,2.397711873E-1,8.328326792E-2
7.521922913E1,-3.635081053E-1,3.778233230E-1,8.449526876E-2
7.522928013E1,-3.128914237E-1,4.532265365E-1,7.380376011E-2
7.523933013E1,-2.489307970E-1,4.783356190E-1,7.997617126E-2
7.524938112E1,-2.009671479E-1,5.354988575E-1,8.112745732E-2
7.525943113E1,-1.670054495E-1,6.443579793E-1,8.333735168E-2
7.526948213E1,-1.312932670E-1,7.499626875E-1,9.693624824E-2
7.527953212E1,-8.460538834E-2,8.731208444E-1,1.086544245E-1
7.528958313E1,-5.089252815E-2,1.042283773E0,1.070946380E-1
7.529963313E1,-3.101655841E-2,1.195951581E0,1.082901284E-1
7.530968413E1,-2.996247075E-2,1.287794471E0,1.232716739E-1
7.531973413E1,-3.717351332E-2,1.309244394E0,1.517720222E-1
7.532978512E1,-6.299556047E-2,1.252833724E0,1.761538386E-1
7.533983513E1,-6.033692881E-2,1.141584396E0,1.993984431E-1
7.534988613E1,-2.303599194E-2,1.054562926E0,2.150898129E-1
7.535993612E1,2.010136098E-2,1.040748119E0,1.980972439E-1
7.536998713E1,4.635817558E-2,1.067049265E0,1.497677565E-1
7.538003812E1,6.360826641E-2,1.085639238E0,9.578334540E-2
7.539008813E1,9.707200527E-2,1.075762749E0,4.250921309E-2
7.540013913E1,1.416495889E-1,9.963933229E-1,1.622967422E-2
7.541018912E1,1.812146604E-1,8.668413758E-1,1.088577230E-2
7.542024013E1,1.930830330E-1,7.116339803E-1,1.174224541E-2
7.543029013E1,1.860632300E-1,5.505674481E-1,1.877243258E-2
7.544034113E1,2.007902563E-1,4.375987649E-1,2.653048560E-2
7.545039113E1,2.300968170E-1,4.122494757E-1,5.191944912E-2
7.546044212E1,2.942273319E-1,4.373569489E-1,8.112367243E-2
7.547049213E1,3.900139630E-1,4.290859997E-1,1.016023830E-1
7.548054313E1,4.872742295E-1,3.713140488E-1,9.963324666E-2
7.549059312E1,5.820858479E-1,2.773073614E-1,9.660780430E-2
7.550064413E1,6.706900001E-1,1.498143673E-1,9.748797864E-2
7.551069412E1,7.470524907E-1,8.153524250E-3,1.103633717E-1
7.552074513E1,8.047575951E-1,-8.914053440E-2,1.317096800E-1
7.553079513E1,8.462121487E-1,-1.337862462E-1,1.614561081E-1
7.554084250E1,9.104675055E-1,-1.856846064E-1,1.959086210E-1
7.555089250E1,1.000502348E0,-2.774099708E-1,2.031481415E-1
7.556094350E1,1.092349410E0,-4.025380611E-1,1.573971659E-1
7.557099350E1,1.192168593E0,-5.430566669E-1,6.829737872E-2
7.558104450E1,1.274484515E0,-6.672670245E-1,-2.199975774E-2
7.559109450E1,1.294325590E0,-7.932705879E-1,-1.042810902E-1
7.560114550E1,1.194911122E0,-9.406951666E-1,-1.364259720E-1
7.561119650E1,9.939286113E-1,-1.090142131E0,-9.281882644E-2
7.562124650E1,7.802562714E-1,-1.295569301E0,-1.863807067E-2
7.563129750E1,6.486237049E-1,-1.666913033E0,1.142594498E-3
7.564134750E1,6.742872596E-1,-1.993840814E0,-6.989882886E-2
7.565139850E1,8.047068715E-1,-2.085793018E0,-1.727728099E-1
7.566144850E1,9.439249039E-1,-1.892481923E0,-2.882322967E-1
7.567149950E1,1.077679634E0,-1.639443517E0,-3.968614936E-1
