"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.409556933E1,-2.250990123E-1,2.414044291E-1,5.191274881E-1
5.410562033E1,-3.566246629E-1,3.255988657E-1,5.395718813E-1
5.411567033E1,-5.061150789E-1,4.983610511E-1,5.107889771E-1
5.412572133E1,-6.340366602E-1,6.932579875E-1,4.263392687E-1
5.413577133E1,-7.841523886E-1,7.391738296E-1,3.172934651E-1
5.414582233E1,-9.250277877E-1,6.280224323E-1,2.370047718E-1
5.415587333E1,-9.376714230E-1,3.473622501E-1,2.089558393E-1
5.416592333E1,-7.988941073E-1,-8.409272134E-2,1.849503666E-1
5.417597433E1,-6.506945491E-1,-2.853643298E-1,1.037234142E-1
5.418602433E1,-5.560666919E-1,-3.028387725E-1,1.025400124E-2
5.419607533E1,-3.806514740E-1,-2.979159057E-1,5.819382891E-2
5.420612533E1,-1.580452770E-1,-2.840650380E-1,8.849632740E-2
5.421617633E1,3.844914213E-2,-2.088650912E-1,4.375700373E-4
5.422622733E1,3.002243936E-1,-4.619417787E-1,-1.152738929E-1
5.423627733E1,6.870722771E-1,-7.488622665E-1,-2.045558393E-1
5.424632775E1,1.038429976E0,-6.578786373E-1,-3.463547528E-1
5.425637775E1,1.287067533E0,-2.395338565E-1,-5.065705180E-1
5.426642875E1,1.470185637E0,7.798029482E-2,-6.331567168E-1
5.427647875E1,1.624723792E0,4.808609840E-3,-6.525512338E-1
5.428652975E1,1.760839581E0,-3.532657325E-1,-5.070379376E-1
5.429658075E1,1.815214396E0,-6.157500744E-1,-2.536136508E-1
5.430663075E1,1.740006328E0,-5.402720571E-1,7.620203495E-2
5.431668175E1,1.555784225E0,-3.046872020E-1,4.050805867E-1
5.432673175E1,1.309662819E0,-1.948428154E-2,6.526102424E-1
5.433678275E1,1.118547678E0,4.230848849E-1,7.086982727E-1
5.434683275E1,1.018254519E0,7.209059000E-1,5.919727087E-1
5.435688375E1,9.890742898E-1,7.355830669E-1,3.784069419E-1
5.436693475E1,1.040604711E0,5.258489251E-1,1.513606906E-1
5.437698475E1,1.199236512E0,2.111972868E-1,1.503054518E-2
5.438703575E1,1.434116960E0,-4.098721594E-2,2.109459229E-2
5.439708575E1,1.645518422E0,-1.833627522E-1,1.101083532E-1
5.440713675E1,1.718504667E0,-1.647898555E-1,2.005388886E-1
5.441718775E1,1.647503138E0,-3.999546915E-2,2.633178532E-1
5.442723775E1,1.500810027E0,1.280998588E-1,2.889787853E-1
5.443728875E1,1.338860750E0,3.448154032E-1,2.750730813E-1
5.444733875E1,1.200240612E0,5.735196471E-1,2.284456491E-1
5.445738975E1,1.115649819E0,7.302839756E-1,1.677636653E-1
5.446743975E1,1.090586424E0,7.910136580E-1,1.292472333E-1
5.447749075E1,1.121850848E0,6.923965812E-1,1.312629879E-1
5.448754175E1,1.166263580E0,5.533912778E-1,1.776139140E-1
5.449759175E1,1.204327583E0,5.250275135E-1,2.175307125E-1
5.450764275E1,1.241243720E0,5.233864784E-1,2.531726360E-1
5.451769275E1,1.288508654E0,3.715293407E-1,2.539822459E-1
5.452774375E1,1.373876095E0,7.333300263E-2,2.629296482E-1
5.453779375E1,1.462170482E0,-9.819081426E-2,2.629192770E-1
5.454784475E1,1.490583539E0,-2.285318822E-2,2.428310513E-1
5.455789575E1,1.410202622E0,3.135530278E-5,2.188628763E-1
5.456794575E1,1.309246063E0,-2.098365426E-1,2.115314603E-1
5.457799675E1,1.301736951E0,-4.149705172E-1,2.140348256E-1
5.458804675E1,1.404511213E0,-3.842219412E-1,2.303663790E-1
5.459809775E1,1.479917765E0,-1.433230489E-1,2.176942527E-1
5.460814775E1,1.386927247E0,1.267334819E-1,1.447327137E-1
5.461819875E1,1.107342243E0,2.166545838E-1,4.026916623E-2
5.462824975E1,8.693057299E-1,2.122400999E-1,-5.660401657E-2
5.463829975E1,7.753704786E-1,2.451117635E-1,-1.635459065E-1
5.464835075E1,7.447237372E-1,2.028999627E-1,-2.187030911E-1
5.465840075E1,7.393545508E-1,1.062024385E-1,-2.274081707E-1
5.466845175E1,7.329254746E-1,6.538474560E-2,-2.294066250E-1
5.467850175E1,6.915665865E-1,9.774508327E-2,-2.369002253E-1
5.468855275E1,6.301409602E-1,6.575684249E-2,-2.223733813E-1
5.469860375E1,6.050974131E-1,-1.226492897E-1,-1.811287403E-1
5.470865375E1,6.495537758E-1,-2.632488310E-1,-1.204025969E-1
5.471870475E1,6.809349060E-1,-1.609400362E-1,-7.139270753E-2
5.472875475E1,6.092883348E-1,7.711617649E-2,-8.116684854E-2
5.473880575E1,4.652624726E-1,2.739626765E-1,-1.359776407E-1
5.474885675E1,3.323833048E-1,4.451348782E-1,-2.094421834E-1
5.475890675E1,2.048032582E-1,5.547742844E-1,-2.395718545E-1
5.476895775E1,1.010271236E-1,5.880967975E-1,-2.271077335E-1
5.477900775E1,3.119877726E-2,5.469394922E-1,-1.599753052E-1
5.478905875E1,-3.795241937E-2,5.106238127E-1,-4.662208259E-2
5.479910875E1,-1.243695989E-1,5.260261893E-1,5.634823814E-2
5.480915975E1,-2.924321294E-1,4.989500344E-1,1.309960634E-1
5.481921075E1,-4.941063821E-1,4.941001534E-1,1.927049607E-1
5.482926075E1,-6.834711432E-1,5.972577929E-1,2.347506881E-1
5.483931175E1,-8.690266013E-1,6.569073200E-1,2.575398982E-1
5.484936175E1,-1.085844398E0,6.004527211E-1,2.507463694E-1
5.485941275E1,-1.307363987E0,4.795849025E-1,1.963246614E-1
5.486946275E1,-1.548244357E0,2.595570087E-1,1.140727699E-1
5.487951375E1,-1.788824916E0,-7.707612216E-2,3.865950555E-2
5.488956475E1,-1.968542337E0,-3.991050422E-1,-4.489320144E-2
5.489961475E1,-2.164444447E0,-5.692759752E-1,-1.714407504E-1
5.490966575E1,-2.421958208E0,-6.506226659E-1,-3.504220843E-1
5.491971575E1,-2.635102034E0,-8.102653623E-1,-5.082843900E-1
5.492976675E1,-2.681519985E0,-1.076172829E0,-5.219885707E-1
5.493981775E1,-2.498872995E0,-1.102874756E0,-4.318717420E-1
5.494986775E1,-2.108191967E0,-8.573122621E-1,-3.570281863E-1
5.495991875E1,-1.689450502E0,-5.470087528E-1,-2.951041162E-1
5.496996875E1,-1.403950691E0,-2.653325796E-1,-2.024841756E-1
5.498001975E1,-1.429911971E0,-5.568265170E-2,-1.255904585E-1
5.499006975E1,-1.803738594E0,-4.895081371E-2,-8.699645102E-2
5.500012075E1,-2.272958279E0,-3.097536564E-1,-1.353759766E-1
5.501017075E1,-2.591686726E0,-6.484424472E-1,-2.631259263E-1
5.502022175E1,-2.677843809E0,-6.608151793E-1,-2.813206315E-1
5.503027275E1,-2.603415728E0,-4.176663160E-1,-2.285828888E-1
5.504032275E1,-2.557786465E0,-1.875694692E-1,-1.753979623E-1
5.505037375E1,-2.557462454E0,1.321872417E-2,-8.377011120E-2
5.506042375E1,-2.600454092E0,3.316659853E-2,3.692967445E-2
5.507047475E1,-2.657710075E0,-2.367731743E-2,1.317241639E-1
5.508052575E1,-2.648167133E0,5.261745676E-2,2.277601510E-1
5.509057575E1,-2.484825373E0,2.087211758E-1,3.381980658E-1
5.510062675E1,-2.186187744E0,3.089274168E-1,4.808521271E-1
5.511067675E1,-1.833514094E0,4.239690900E-1,6.457149982E-1
5.512072775E1,-1.551422477E0,6.042280793E-1,7.583190203E-1
5.513077775E1,-1.390731096E0,8.239299059E-1,7.997480631E-1
5.514082875E1,-1.319277883E0,1.027208209E0,7.697563171E-1
5.515087975E1,-1.274516344E0,1.181331873E0,6.930103898E-1
5.516092975E1,-1.218858957E0,1.247393727E0,5.863113403E-1
5.517098075E1,-1.113974810E0,1.220338583E0,4.715726674E-1
5.518103075E1,-9.500479102E-1,1.102499843E0,3.547752202E-1
5.519108175E1,-7.220931053E-1,9.395595193E-1,2.316718102E-1
5.520113175E1,-4.394768476E-1,7.876005769E-1,9.554114193E-2
5.521118275E1,-1.395660639E-1,6.440219879E-1,-4.011051729E-3
5.522123375E1,1.435260922E-1,5.579084158E-1,-5.054659769E-2
5.523128375E1,3.988859653E-1,5.704963803E-1,-5.249354243E-2
5.524133513E1,6.367501616E-1,6.392897964E-1,-2.666646987E-2
5.525138512E1,8.488630056E-1,8.358062506E-1,4.576326348E-3
5.526143613E1,1.040231705E0,1.124686837E0,3.109688312E-2
5.527148612E1,1.162539840E0,1.435944796E0,4.948676378E-2
5.528153713E1,1.220986605E0,1.731019855E0,3.179884702E-2
5.529158813E1,1.210572243E0,1.955254912E0,-7.621847093E-3
5.530163812E1,1.068767190E0,2.081451178E0,1.359768771E-2
5.531168913E1,7.993552685E-1,1.991721630E0,1.248099506E-1
5.532173913E1,4.104344249E-1,1.576988697E0,2.509527206E-1
5.533179012E1,-7.977750897E-2,9.723600745E-1,2.843797207E-1
5.534184113E1,-5.717437863E-1,4.554197490E-1,2.550362349E-1
5.535189112E1,-9.337818623E-1,8.449237794E-3,2.604618669E-1
5.536194213E1,-1.051342368E0,-4.399059117E-1,2.792012095E-1
5.537199213E1,-9.072237611E-1,-7.783765197E-1,2.732916176E-1
5.538204312E1,-6.046092510E-1,-7.782271504E-1,2.138889879E-1
5.539209313E1,-3.331939876E-1,-5.029603839E-1,1.424041539E-1
5.540214412E1,-2.451279908E-1,-1.020596251E-1,7.581190020E-2
5.541219513E1,-3.647940457E-1,2.816299796E-1,1.886547729E-2
5.542224513E1,-6.496545076E-1,5.106253624E-1,-3.090394288E-2
5.543229612E1,-8.265866637E-1,4.936829805E-1,-2.134531178E-2
5.544234613E1,-7.885588408E-1,2.676541209E-1,6.196582690E-2
5.545239712E1,-6.324860454E-1,5.137373507E-2,9.900078177E-2
5.546244712E1,-4.300362766E-1,6.036079954E-3,8.322634548E-2
5.547249813E1,-1.606014967E-1,-8.769775927E-2,9.709849209E-2
5.548254912E1,2.776389718E-1,-2.755339742E-1,2.168888152E-1
5.549259913E1,7.769249082E-1,-3.505151272E-1,3.656767607E-1
5.550265012E1,1.068642735E0,-4.613447189E-1,4.493865669E-1
5.551270012E1,1.088875055E0,-8.274741769E-1,4.273161292E-1
5.552275113E1,1.078499436E0,-1.039119601E0,3.741272092E-1
5.553280212E1,1.148386955E0,-7.256066203E-1,2.682832778E-1
5.554285213E1,1.173517108E0,-4.341157526E-2,5.352517962E-2
5.555290313E1,1.110947251E0,4.895635843E-1,-2.226243019E-1
5.556295312E1,1.083016038E0,5.091506243E-1,-3.660925031E-1
5.557300413E1,1.158093929E0,1.991484910E-1,-3.540270329E-1
5.558305412E1,1.252667546E0,-1.597649306E-1,-2.616941631E-1
5.559310513E1,1.315612555E0,-4.297826886E-1,-1.290971339E-1
5.560315613E1,1.369326115E0,-4.759863913E-1,-6.183075160E-2
5.561320612E1,1.430624962E0,-3.739765286E-1,-3.479238972E-2
5.562325713E1,1.481183767E0,-2.834807038E-1,-2.202120051E-2
5.563330712E1,1.484516382E0,-2.530721128E-1,-2.264066786E-2
5.564335813E1,1.452143788E0,-2.585254610E-1,-2.428090759E-2
5.565340913E1,1.442066550E0,-2.811844945E-1,3.371220781E-3
5.566345912E1,1.498000145E0,-2.678425908E-1,5.883900821E-2
5.567351013E1,1.616802096E0,-2.115768343E-1,1.260045320E-1
5.568356013E1,1.735624313E0,-1.488948017E-1,1.950850785E-1
5.569361112E1,1.813580155E0,-1.138602272E-1,2.431724519E-1
5.570366113E1,1.833823919E0,-1.285741925E-1,2.979014814E-1
5.571371212E1,1.808697224E0,-1.523151547E-1,3.483656049E-1
5.572376313E1,1.767010212E0,-1.200419068E-1,3.780491948E-1
5.573381313E1,1.726922154E0,-2.083807625E-2,3.922806382E-1
5.574386412E1,1.722307086E0,7.698302716E-2,3.864778578E-1
5.575391413E1,1.757019401E0,1.191019490E-1,3.684894443E-1
5.576396512E1,1.824829578E0,1.068016067E-1,3.333098888E-1
5.577401513E1,1.870878816E0,7.221249491E-2,2.238195390E-1
5.578406613E1,1.874873638E0,-2.410152368E-2,1.004291549E-1
5.579411712E1,1.817209721E0,-1.186805516E-1,-1.304213330E-2
5.580416713E1,1.728106141E0,-2.216777653E-1,-1.078109890E-1
5.581421812E1,1.682396173E0,-1.960484833E-1,-1.241854429E-1
5.582426812E1,1.606339216E0,-1.656879187E-1,-1.452422589E-1
5.583431913E1,1.479718208E0,-1.395485252E-1,-1.895020604E-1
5.584436912E1,1.367981553E0,-1.320874095E-1,-2.129772902E-1
5.585442013E1,1.326510787E0,-1.860260367E-1,-2.029097229E-1
5.586447113E1,1.333594799E0,-1.956845224E-1,-1.959013492E-1
5.587452112E1,1.318246245E0,-1.747511886E-2,-2.047455460E-1
5.588457213E1,1.227822065E0,2.171594948E-1,-2.244747728E-1
5.589462212E1,1.030869961E0,8.816690743E-2,-2.106823921E-1
5.590467313E1,8.347382545E-1,-3.126215041E-1,-1.306067407E-1
5.591472313E1,7.263200879E-1,-4.736293852E-1,-3.111434728E-2
5.592477412E1,6.071286798E-1,-3.657268882E-1,3.998246416E-2
5.593482513E1,4.180113971E-1,-2.432688773E-1,8.519044518E-2
5.594487512E1,2.317357957E-1,-2.365830094E-1,1.028772965E-1
5.595492613E1,1.331580132E-1,-3.785126507E-1,1.324690282E-1
5.596497613E1,1.564476341E-1,-5.170643926E-1,1.789140254E-1
5.597502712E1,2.168357223E-1,-4.792817533E-1,2.099246681E-1
5.598507813E1,2.199316472E-1,-2.756242454E-1,1.846233159E-1
5.599512812E1,1.319542974E-1,1.686459221E-2,8.472596109E-2
5.600517913E1,-4.506947473E-2,2.837876379E-1,-5.732731894E-2
5.601522913E1,-2.666890323E-1,4.084824920E-1,-1.679032743E-1
5.602528012E1,-4.822199941E-1,2.950060070E-1,-1.628342122E-1
5.603533013E1,-6.610873342E-1,-3.605591599E-3,1.716777682E-2
5.604538113E1,-8.238109946E-1,-1.412132531E-1,2.071427703E-1
5.605543212E1,-1.070879698E0,-6.936594844E-2,3.271670938E-1
5.606548213E1,-1.343374610E0,8.579568565E-2,4.318985641E-1
5.607553312E1,-1.490139961E0,3.376512825E-1,4.993999302E-1
5.608558313E1,-1.548306942E0,4.947389066E-1,4.874250293E-1
5.609563413E1,-1.715127826E0,4.006794691E-1,3.798882067E-1
5.610568512E1,-2.016327858E0,7.502840459E-2,2.261220664E-1
5.611573513E1,-2.381388903E0,-3.943307698E-1,5.178778246E-2
5.612578612E1,-2.812727690E0,-8.908774257E-1,-1.911966354E-1
5.613583613E1,-3.205093384E0,-1.245284915E0,-4.065175056E-1
5.614588713E1,-3.187594175E0,-1.366739750E0,-3.598418832E-1
5.615593712E1,-2.673979521E0,-1.270206809E0,-1.446927339E-1
5.616598813E1,-2.084394932E0,-9.631997347E-1,-7.646095008E-2
5.617603912E1,-1.811789632E0,-5.644952655E-1,-8.279006928E-2
5.618608912E1,-1.831547618E0,-2.598914504E-1,-7.188495994E-2
5.619614013E1,-1.996110201E0,-7.861867547E-2,-7.088662684E-2
5.620619012E1,-2.186827421E0,5.433405191E-2,-1.295922846E-1
5.621624113E1,-2.353673697E0,3.859386966E-2,-2.197002321E-1
5.622629113E1,-2.473553181E0,-1.595578343E-1,-3.122455776E-1
5.623634212E1,-2.465093136E0,-2.921116054E-1,-2.982187271E-1
5.624639271E1,-2.358492851E0,-2.343484312E-1,-3.177684546E-1
5.625644271E1,-2.242183447E0,1.639105193E-2,-2.385990620E-1
5.626649371E1,-2.207916021E0,4.051928967E-2,-9.828855842E-2
5.627654371E1,-2.295356035E0,-3.563903868E-1,3.732499108E-2
5.628659471E1,-2.522089958E0,-6.197900176E-1,1.279558241E-1
5.629664571E1,-2.675650597E0,-3.560620844E-1,2.130805403E-1
5.630669571E1,-2.632295132E0,1.552443355E-1,3.122803867E-1
5.631674671E1,-2.400573015E0,4.290225208E-1,3.771792054E-1
5.632679671E1,-2.066508055E0,5.321742296E-1,4.236162305E-1
5.633684771E1,-1.646555305E0,5.533620119E-1,4.784817398E-1
5.634689771E1,-1.220862865E0,5.753152370E-1,5.310501456E-1
5.635694871E1,-8.426436782E-1,5.840923786E-1,5.693411231E-1
5.636699971E1,-5.231176019E-1,6.522618532E-1,5.712586045E-1
5.637704971E1,-2.713318467E-1,7.793155909E-1,5.248525739E-1
5.638710071E1,-7.003493607E-2,9.113985300E-1,4.390944839E-1
5.639715071E1,1.018598005E-1,1.002165556E0,3.489794433E-1
5.640720171E1,2.723500431E-1,9.948271513E-1,2.504384816E-1
5.641725271E1,4.390604794E-1,9.786347151E-1,1.751972288E-1
5.642730271E1,5.873000026E-1,1.015477657E0,1.184511185E-1
5.643735371E1,7.377512455E-1,1.196926713E0,1.089569926E-1
5.644740371E1,9.132035375E-1,1.359122276E0,1.056701243E-1
5.645745471E1,1.069746852E0,1.466583967E0,7.698819041E-2
5.646750471E1,1.094504952E0,1.415260434E0,2.181921341E-2
5.647755571E1,9.892542958E-1,1.154458046E0,3.348302795E-3
5.648760671E1,7.001769543E-1,7.665194273E-1,1.633307710E-2
5.649765671E1,2.520917058E-1,5.452021360E-1,7.002672553E-2
5.650770771E1,-2.154472768E-1,6.594466567E-1,1.470027417E-1
5.651775771E1,-5.388062596E-1,8.827685118E-1,1.524962336E-1
5.652780871E1,-6.951404810E-1,1.004320264E0,9.408832341E-2
5.653785971E1,-7.219034433E-1,8.396342397E-1,3.960507363E-2
5.654790971E1,-6.935372949E-1,3.153254688E-1,3.360390663E-2
5.655796071E1,-6.302126646E-1,-2.632184923E-1,3.456030041E-2
5.656801071E1,-5.081136227E-1,-5.382631421E-1,2.046792023E-2
5.657806171E1,-3.908863068E-1,-4.572216272E-1,1.060324535E-2
5.658811171E1,-3.604469001E-1,-2.562741637E-1,4.022851214E-2
5.659816271E1,-4.796318114E-1,-9.056776762E-2,9.616152942E-2
5.660821371E1,-7.697483301E-1,1.285717939E-3,1.421370059E-1
5.661826371E1,-1.104505062E0,1.073658243E-1,1.490503252E-1
5.662831471E1,-1.437030792E0,3.014586270E-1,4.950164258E-2
5.663836471E1,-1.584144115E0,5.019040704E-1,-1.019752324E-1
5.664841571E1,-1.411876202E0,4.532380402E-1,-2.059730142E-1
5.665846571E1,-1.011129498E0,2.084591240E-1,-1.711686403E-1
5.666851671E1,-7.027028799E-1,1.215958595E-1,-2.255785838E-2
5.667856771E1,-4.600501359E-1,2.868214436E-2,6.685825437E-2
5.668861771E1,-9.005770087E-2,-2.131541818E-1,4.856926575E-2
5.669866871E1,3.390133381E-1,-2.117677033E-1,-9.600207955E-2
5.670871871E1,7.366307378E-1,2.298513986E-2,-2.290325761E-1
5.671876971E1,1.136605144E0,6.524680555E-2,-2.892944217E-1
5.672882071E1,1.460293174E0,-8.982639760E-2,-3.615446389E-1
5.673887071E1,1.591869831E0,-2.892644405E-1,-4.427236915E-1
5.674892171E1,1.601848960E0,-5.748809576E-1,-4.684671462E-1
5.675897171E1,1.539166451E0,-6.891947985E-1,-4.262831509E-1
5.676902271E1,1.417756915E0,-4.757077992E-1,-3.253120780E-1
5.677907271E1,1.346883655E0,-1.370982975E-1,-1.666074991E-1
5.678912371E1,1.356615067E0,5.424742773E-2,1.449491736E-2
5.679917471E1,1.343741059E0,8.418596536E-2,1.680493653E-1
5.680922471E1,1.247615576E0,1.238598749E-1,2.566631436E-1
5.681927571E1,1.125394583E0,2.577044964E-1,2.793547809E-1
5.682932571E1,1.109974027E0,3.477566242E-1,2.690110803E-1
5.683937671E1,1.236486912E0,2.893455625E-1,2.663173378E-1
5.684942771E1,1.432474256E0,1.520532072E-1,2.686553299E-1
5.685947771E1,1.597020864E0,5.122599751E-2,2.561704516E-1
5.686952871E1,1.683670044E0,4.461230338E-2,2.207885087E-1
5.687957871E1,1.662869334E0,6.333624572E-2,2.071211636E-1
5.688962971E1,1.583191037E0,1.029510275E-1,2.279353589E-1
5.689967971E1,1.495288491E0,1.731730402E-1,2.602894306E-1
5.690973071E1,1.448306322E0,2.618142068E-1,3.021540642E-1
5.691978171E1,1.452305317E0,3.696420789E-1,3.499960005E-1
5.692983171E1,1.470432043E0,4.991992712E-1,4.033393860E-1
5.693988271E1,1.479772806E0,5.933051705E-1,4.327486455E-1
5.694993271E1,1.462868333E0,6.163660288E-1,4.380936027E-1
5.695998371E1,1.411409020E0,6.081352234E-1,4.298461080E-1
5.697003471E1,1.320561409E0,5.996096134E-1,4.152162969E-1
5.698008471E1,1.246585250E0,5.945494175E-1,4.031569362E-1
5.699013571E1,1.234773159E0,6.092375517E-1,3.739673495E-1
5.700018571E1,1.317906141E0,6.163894534E-1,3.603636622E-1
5.701023671E1,1.453652501E0,4.958417118E-1,3.407630622E-1
5.702028671E1,1.586257100E0,2.789169848E-1,3.546980619E-1
5.703033771E1,1.700743437E0,7.811836153E-2,3.734898567E-1
5.704038871E1,1.800061941E0,-1.584959403E-2,3.557331860E-1
5.705043871E1,1.881927013E0,-4.949490726E-2,3.068825603E-1
5.706048971E1,1.919247627E0,-1.163558066E-1,2.411731333E-1
5.707053971E1,1.904515266E0,-1.613384634E-1,1.556446552E-1
5.708059071E1,1.852158308E0,-5.802556127E-2,4.447896406E-2
5.709064171E1,1.745585799E0,2.114349455E-1,-7.906054705E-2
5.710069171E1,1.583969951E0,5.931585431E-1,-1.599498540E-1
5.711074271E1,1.388763905E0,9.297570586E-1,-1.982312053E-1
5.712079271E1,1.185608149E0,1.127724051E0,-2.288242131E-1
5.713084371E1,9.757470489E-1,1.163110375E0,-2.797342837E-1
5.714089471E1,8.365262151E-1,1.114311934E0,-2.608338892E-1
5.715094471E1,7.951537967E-1,7.455277443E-1,-1.613456309E-1
5.716099571E1,8.009512424E-1,-5.215497687E-3,-2.445002459E-2
5.717104571E1,8.038915992E-1,-8.461424112E-1,1.132109016E-1
5.718109671E1,7.895648479E-1,-1.408947587E0,2.342896461E-1
5.719114671E1,7.463830709E-1,-1.558769822E0,3.198263943E-1
5.720119771E1,6.474061608E-1,-1.322172523E0,3.405231237E-1
5.721124871E1,5.125780702E-1,-8.100754023E-1,3.122491241E-1
5.722129871E1,3.314869702E-1,-3.063953519E-1,2.302495986E-1
5.723134971E1,1.529446840E-1,1.431450248E-2,1.303834468E-1
5.724140383E1,2.123819292E-2,1.579642296E-1,3.717120364E-2
5.725145483E1,-8.597161621E-2,1.615661532E-1,-4.129750654E-2
5.726150483E1,-2.514287829E-1,2.248515002E-2,-3.059448861E-2
5.727155583E1,-4.736791551E-1,-1.852435470E-1,1.546736360E-1
5.728160683E1,-6.476570368E-1,-2.008304149E-1,3.654644191E-1
5.729165683E1,-8.713018894E-1,-6.312713027E-2,4.470679164E-1
5.730170783E1,-1.184465647E0,5.972331390E-3,4.551823437E-1
5.731175783E1,-1.443547726E0,7.784332335E-2,4.941060543E-1
5.732180883E1,-1.566776752E0,1.601008028E-1,4.671576619E-1
5.733185983E1,-1.715878963E0,8.006988466E-2,3.613129854E-1
5.734190983E1,-1.928305864E0,-2.823643684E-1,2.236888558E-1
5.735196083E1,-2.116005421E0,-8.275568485E-1,4.212865606E-2
5.736201083E1,-2.403867245E0,-1.295356035E0,-2.350810617E-1
5.737206183E1,-2.782661915E0,-1.508288503E0,-5.195290446E-1
5.738211283E1,-3.005283117E0,-1.395741582E0,-5.987483859E-1
5.739216283E1,-2.853582859E0,-1.266847253E0,-4.324616790E-1
5.740221383E1,-2.470721960E0,-1.319156647E0,-3.421972394E-1
5.741226383E1,-2.168341398E0,-1.421892047E0,-2.910507023E-1
5.742231483E1,-1.974237204E0,-1.267851353E0,-2.274022996E-1
5.743236483E1,-1.886267662E0,-8.601645231E-1,-2.057926059E-1
5.744241583E1,-1.901885271E0,-4.829598069E-1,-2.233242989E-1
5.745246683E1,-1.981057048E0,-3.649791181E-1,-2.740537822E-1
5.746251683E1,-2.063685179E0,-5.343094468E-1,-3.499206305E-1
5.747256783E1,-2.135461330E0,-7.021040916E-1,-3.327155411E-1
5.748261783E1,-2.162314415E0,-7.534281015E-1,-2.807018757E-1
5.749266883E1,-2.159903526E0,-5.981674194E-1,-2.427462339E-1
5.750271983E1,-2.141731501E0,-2.501721382E-1,-1.066211462E-1
5.751276983E1,-2.166193247E0,-6.132844836E-2,4.948430136E-2
5.752282083E1,-2.283850193E0,-4.388407618E-2,1.167299747E-1
5.753287083E1,-2.430485487E0,2.036388591E-2,1.798397154E-1
5.754292183E1,-2.512315989E0,1.049084514E-1,2.730579674E-1
5.755297183E1,-2.460812807E0,2.994792759E-1,3.693456054E-1
5.756302283E1,-2.251269579E0,6.013725996E-1,4.431003332E-1
5.757307383E1,-1.947415829E0,8.383643627E-1,4.956951141E-1
5.758312383E1,-1.654455900E0,1.008855343E0,5.672010183E-1
5.759317483E1,-1.391439438E0,1.133617520E0,6.039885879E-1
5.760322483E1,-1.143092036E0,1.202906609E0,6.123793721E-1
5.761327583E1,-9.283497334E-1,1.182749748E0,5.850220919E-1
5.762332683E1,-7.543012500E-1,1.081880569E0,5.237634778E-1
5.763337683E1,-5.953672528E-1,9.362250566E-1,4.476604760E-1
5.764342783E1,-4.306384325E-1,7.971506715E-1,3.597231209E-1
5.765347783E1,-2.534777522E-1,6.823108792E-1,2.417192608E-1
5.766352883E1,-5.964346603E-2,5.841851234E-1,1.359861046E-1
5.767357883E1,7.699161023E-2,5.206913948E-1,1.026143059E-1
5.768362983E1,1.332439482E-1,6.037513614E-1,1.063733697E-1
5.769368083E1,2.133808583E-1,7.586985826E-1,1.274240613E-1
5.770373083E1,2.931474447E-1,1.025650382E0,1.039670333E-1
5.771378183E1,3.988911808E-1,1.317839384E0,9.308934957E-2
5.772383183E1,5.904121995E-1,1.557880998E0,1.243028939E-1
5.773388283E1,7.729135752E-1,1.719311476E0,1.533228159E-1
5.774393383E1,9.108388424E-1,1.884914517E0,1.593859792E-1
5.775398383E1,9.959124327E-1,2.111728907E0,1.300976127E-1
5.776403483E1,9.666837454E-1,2.100104570E0,7.822734863E-2
5.777408483E1,7.562327385E-1,1.721375465E0,5.545519665E-2
5.778413583E1,3.757153451E-1,1.198422432E0,8.540342748E-2
5.779418683E1,-6.409347057E-2,6.807460189E-1,1.420022547E-1
5.780423683E1,-4.286158681E-1,2.132636905E-1,1.937128305E-1
5.781428783E1,-6.038622856E-1,-1.425287724E-1,2.465014756E-1
5.782433783E1,-5.994167924E-1,-3.985021710E-1,2.624929845E-1
5.783438883E1,-4.847525358E-1,-5.332570076E-1,2.252753079E-1
5.784443883E1,-3.667207062E-1,-5.774647593E-1,1.583275199E-1
5.785448983E1,-3.393436670E-1,-5.770533085E-1,1.266271174E-1
5.786454083E1,-4.397330284E-1,-4.548609853E-1,1.235854626E-1
5.787459083E1,-5.899124146E-1,-1.862513423E-1,9.207893163E-2
5.788464183E1,-6.899090409E-1,1.030601710E-1,-3.160177730E-4
5.789469183E1,-7.306186557E-1,3.264865875E-1,-1.052858382E-1
5.790474283E1,-7.406316996E-1,5.193755627E-1,-2.434195131E-1
5.791479383E1,-7.417470217E-1,5.270742178E-1,-3.568134606E-1
5.792484383E1,-6.420181990E-1,2.387098819E-1,-3.532325327E-1
5.793489483E1,-4.270313084E-1,-2.489113808E-2,-2.223802358E-1
5.794494483E1,-2.628450990E-1,6.838138402E-2,5.071807653E-3
5.795499583E1,-1.054980755E-1,1.642767638E-1,2.340634465E-1
5.796504683E1,2.418849170E-1,-2.577202916E-1,3.264546394E-1
5.797509683E1,7.151332498E-1,-9.945796728E-1,2.855274975E-1
5.798514783E1,1.210358500E0,-1.402824402E0,2.091711909E-1
5.799519783E1,1.600756645E0,-1.215070009E0,5.898568779E-2
5.800524883E1,1.716033220E0,-5.605530143E-1,-2.334214449E-1
5.801529883E1,1.363717437E0,1.263221353E-2,-6.084004045E-1
5.802534983E1,8.768259883E-1,6.485139579E-2,-7.950690389E-1
