"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.157950475E1,-2.496508484E0,1.111648315E1,4.560715942E0
2.158955575E1,-3.002755737E0,1.271455994E1,5.298681335E0
2.159960575E1,-3.148402863E0,1.367975281E1,5.679938507E0
2.160965575E1,-2.953657837E0,1.392045227E1,5.570516052E0
2.161970675E1,-2.490071869E0,1.350671265E1,5.413642273E0
2.162975675E1,-1.922452240E0,1.250140320E1,5.289101257E0
2.163980775E1,-1.381926270E0,1.119641693E1,5.133574677E0
2.164985775E1,-8.815168762E-1,9.887239380E0,4.700076141E0
2.165990775E1,-5.917195129E-1,8.926686859E0,4.053869934E0
2.166995875E1,-4.740641785E-1,8.306676178E0,3.296445007E0
2.168000875E1,-3.135978699E-1,7.851921844E0,2.702629852E0
2.169005875E1,-2.471360779E-1,7.508984985E0,2.547103271E0
2.170010975E1,-3.194357300E-1,7.376061401E0,2.520758057E0
2.171015975E1,-3.791615295E-1,7.333549805E0,2.568658447E0
2.172021075E1,-4.534071350E-1,7.269333344E0,2.693648529E0
2.173026075E1,-5.251080322E-1,7.257657623E0,2.693049774E0
2.174031075E1,-5.626799011E-1,7.287894745E0,2.541265411E0
2.175036175E1,-7.217990112E-1,7.322323151E0,2.463277588E0
2.176041175E1,-1.021176453E0,7.422165527E0,2.516417084E0
2.177046275E1,-1.589694214E0,7.872578888E0,2.847079468E0
2.178051275E1,-2.051483917E0,8.438551941E0,3.174897766E0
2.179056275E1,-2.185754700E0,8.941506042E0,3.414100342E0
2.180061375E1,-2.124232635E0,9.262139282E0,3.806135101E0
2.181066375E1,-2.007475433E0,9.415719910E0,4.067641296E0
2.182071375E1,-1.977238312E0,9.381890259E0,3.880081329E0
2.183076475E1,-2.043849792E0,9.317673798E0,3.567680969E0
2.184081475E1,-2.197131042E0,9.314680023E0,3.221151581E0
2.185086575E1,-2.348616028E0,9.224717102E0,2.757116547E0
2.186091575E1,-2.468516693E0,9.218579865E0,2.321372681E0
2.187096575E1,-2.581980743E0,9.211245117E0,2.295925598E0
2.188101675E1,-2.926564178E0,9.054820404E0,3.067570953E0
2.189106675E1,-3.586541748E0,8.818910980E0,4.172423401E0
2.190111775E1,-4.230652313E0,8.694070587E0,4.496349792E0
2.191116775E1,-4.463268585E0,8.473130035E0,4.101920013E0
2.192121775E1,-4.186943207E0,8.180937653E0,3.485501862E0
2.193126875E1,-3.713477783E0,7.973020020E0,3.091670837E0
2.194131875E1,-3.266207886E0,7.983049164E0,2.851420441E0
2.195136975E1,-2.823129272E0,8.192463684E0,2.717598724E0
2.196141975E1,-2.392325134E0,8.449628906E0,2.774779816E0
2.197146975E1,-2.201022949E0,8.595725098E0,2.992127838E0
2.198152075E1,-2.247875519E0,8.590935059E0,3.301235046E0
2.199157075E1,-2.425556030E0,8.497379608E0,3.446433105E0
2.200162075E1,-2.598296814E0,8.336464233E0,3.415447540E0
2.201167175E1,-2.675835571E0,8.198451233E0,3.389701080E0
2.202172175E1,-2.767145691E0,8.132737885E0,3.401526489E0
2.203177275E1,-2.838996277E0,8.088579712E0,3.436553650E0
2.204182275E1,-2.909649353E0,8.069868622E0,3.462449799E0
2.205187275E1,-3.260519714E0,8.095166016E0,3.222199402E0
2.206192375E1,-3.708538055E0,8.177195435E0,2.287543030E0
2.207197375E1,-4.077820129E0,8.480913849E0,1.688788147E0
2.208202475E1,-4.401746521E0,8.982371063E0,1.658551025E0
2.209207475E1,-4.786895599E0,9.961934052E0,1.981130219E0
2.210212475E1,-4.958738251E0,1.128832581E1,2.529889069E0
2.211217575E1,-4.528981934E0,1.224094482E1,2.941682739E0
2.212222575E1,-3.477268982E0,1.199111435E1,2.955154724E0
2.213227675E1,-2.659968567E0,1.094613739E1,2.748434601E0
2.214232675E1,-2.033521271E0,9.976603546E0,2.334395599E0
2.215237675E1,-1.547781372E0,9.178014221E0,1.804347839E0
2.216242775E1,-1.313668213E0,8.648714905E0,1.237925720E0
2.217247775E1,-1.019679565E0,8.000712433E0,7.682025146E-1
2.218252875E1,-1.047222290E0,7.514523468E0,3.996688843E-1
2.219257875E1,-1.228195953E0,7.874674530E0,5.897735596E-2
2.220262875E1,-1.228495331E0,8.863967285E0,-1.556762695E-2
2.221267871E1,-1.254690857E0,9.856702881E0,2.418969727E-1
2.222272871E1,-1.377585297E0,1.040935364E1,5.739065552E-1
2.223277871E1,-1.493444366E0,1.050844757E1,7.232958984E-1
2.224282971E1,-1.340462494E0,1.024245071E1,8.681945801E-1
2.225287971E1,-1.449136505E0,9.892328796E0,1.121767273E0
2.226293071E1,-1.849853210E0,9.764494629E0,9.544152832E-1
2.227298071E1,-2.265838165E0,9.998607788E0,2.788700867E-1
2.228303071E1,-2.429447937E0,1.024245071E1,-2.525248718E-1
2.229308171E1,-2.136956177E0,1.033525772E1,-2.656974792E-1
2.230313171E1,-1.704206085E0,1.037327866E1,5.254074097E-2
2.231318271E1,-1.584305420E0,1.044108765E1,2.390528870E-1
2.232323271E1,-1.719324646E0,1.036205200E1,3.183879089E-1
2.233328271E1,-1.709445190E0,1.016416351E1,6.502478027E-1
2.234333371E1,-1.543889465E0,1.016461258E1,9.315129089E-1
2.235338371E1,-1.397493896E0,1.017703674E1,1.060843964E0
2.236343471E1,-1.273701324E0,1.005533981E1,1.191522217E0
2.237348471E1,-1.406774597E0,9.889933777E0,1.285377045E0
2.238353471E1,-1.637594604E0,9.710307312E0,1.340761871E0
2.239358571E1,-1.700613556E0,9.547745361E0,1.488953705E0
2.240363571E1,-1.657952271E0,9.361831970E0,1.526974640E0
2.241368571E1,-1.616937561E0,9.153465271E0,1.416953430E0
2.242373671E1,-1.599124603E0,8.941805420E0,1.242715759E0
2.243378671E1,-1.613494720E0,8.813522186E0,1.052012329E0
2.244383771E1,-1.685794373E0,8.799601135E0,8.783734131E-1
2.245388771E1,-1.760938110E0,8.796008606E0,7.726931763E-1
2.246393771E1,-1.854194183E0,8.839268646E0,7.707472229E-1
2.247398871E1,-2.001188507E0,9.023834839E0,9.410929871E-1
2.248403871E1,-2.044897614E0,9.154812469E0,1.181493073E0
2.249408971E1,-2.035916290E0,9.163045349E0,1.332379303E0
2.250413971E1,-2.034868469E0,9.067543945E0,1.156195679E0
2.251418971E1,-1.859732666E0,9.040150909E0,5.885760498E-1
2.252424071E1,-1.677561493E0,9.248667297E0,-8.307723999E-2
2.253429071E1,-1.805245972E0,9.660161591E0,-5.477110291E-1
2.254434171E1,-2.057321777E0,1.000968475E1,-7.942483521E-1
2.255439171E1,-2.206860809E0,1.023526566E1,-5.927673340E-1
2.256444171E1,-2.122136993E0,1.013242950E1,2.001338196E-1
2.257449271E1,-1.968855743E0,9.755812683E0,8.478369141E-1
2.258454271E1,-1.797761536E0,9.411079559E0,1.158441010E0
2.259459271E1,-1.685045929E0,9.209748230E0,1.130149841E0
2.260464371E1,-1.867666168E0,9.363328857E0,6.767427063E-1
2.261469371E1,-2.265838165E0,9.670639801E0,4.019142151E-1
2.262474471E1,-2.641556854E0,9.748477936E0,2.595602417E-1
2.263479471E1,-2.833906860E0,9.564660187E0,2.165995789E-1
2.264484471E1,-2.833757172E0,9.239685974E0,3.246748352E-1
2.265489571E1,-2.693349152E0,8.906628571E0,3.282673645E-1
2.266494571E1,-2.583477631E0,8.725205841E0,9.729766846E-2
2.267499671E1,-2.538571014E0,8.676107941E0,-1.499880981E-1
2.268504671E1,-2.507735138E0,8.717571716E0,-2.182461548E-1
2.269509671E1,-2.507136383E0,8.985514526E0,-1.555265808E-1
2.270514771E1,-2.529889069E0,9.294022980E0,-7.200027466E-2
2.271519771E1,-2.633323975E0,9.593999176E0,-7.454498291E-2
2.272524871E1,-2.747686157E0,9.845625916E0,-1.339714050E-1
2.273529871E1,-2.826272736E0,1.006117767E1,-1.405577087E-1
2.274534871E1,-2.945874023E0,1.025607239E1,-4.864883423E-2
2.275539971E1,-2.992127838E0,1.024813889E1,1.140628052E-1
2.276544971E1,-2.853665771E0,9.938283234E0,2.435435486E-1
2.277549971E1,-2.611918488E0,9.593999176E0,2.071691895E-1
2.278555071E1,-2.430495758E0,9.472302246E0,6.331832886E-2
2.279560071E1,-2.343077545E0,9.417366486E0,-9.280700684E-3
2.280565171E1,-2.380499725E0,9.295819244E0,2.260299683E-2
2.281570171E1,-2.488275604E0,9.166637878E0,4.730163574E-2
2.282575171E1,-2.579136658E0,9.178463287E0,-1.541793823E-2
2.283580271E1,-2.590962067E0,9.347910919E0,-4.760101318E-2
2.284585271E1,-2.552192688E0,9.532626801E0,1.407073975E-2
2.285590371E1,-2.514770508E0,9.605674896E0,4.999603271E-2
2.286595371E1,-2.539169769E0,9.609267426E0,1.302291870E-2
2.287600371E1,-2.683769073E0,9.614656219E0,-4.370910645E-2
2.288605471E1,-2.818189545E0,9.601782990E0,-1.106199646E-1
2.289610471E1,-2.784359894E0,9.454040222E0,-6.706054688E-2
2.290615571E1,-2.664608917E0,9.267528076E0,4.790039063E-2
2.291620571E1,-2.581681366E0,9.163344727E0,3.682342529E-2
2.292625571E1,-2.514171753E0,9.156459045E0,-9.505233765E-2
2.293630671E1,-2.477198639E0,9.206006012E0,-1.812730408E-1
2.294635671E1,-2.434088287E0,9.297615509E0,-1.922003174E-1
2.295640671E1,-2.445464630E0,9.428144073E0,-1.739382935E-1
2.296645771E1,-2.468816071E0,9.486073608E0,-1.383123779E-1
2.297650771E1,-2.504741364E0,9.500443726E0,-7.903564453E-2
2.298655871E1,-2.530637512E0,9.520951080E0,-5.134323120E-2
2.299660871E1,-2.534828796E0,9.602681122E0,-5.613327026E-2
2.300665871E1,-2.530936890E0,9.655221863E0,-6.107299805E-2
2.301670971E1,-2.525997162E0,9.595046997E0,-5.029541016E-2
2.302675971E1,-2.465073853E0,9.461374969E0,-8.891510010E-2
2.303681071E1,-2.383194122E0,9.334289246E0,-1.121168518E-1
2.304686071E1,-2.365231476E0,9.317524109E0,-7.259902954E-2
2.305691071E1,-2.416874084E0,9.378746796E0,5.179229736E-2
2.306696171E1,-2.484832764E0,9.435778198E0,1.913021851E-1
2.307701171E1,-2.467319183E0,9.439670105E0,3.275189209E-1
2.308706271E1,-2.432142334E0,9.423204346E0,3.861968994E-1
2.309711271E1,-2.487377472E0,9.451046448E0,3.682342529E-1
2.310716271E1,-2.609074402E0,9.466314697E0,2.752775574E-1
2.311721371E1,-2.736309814E0,9.411378937E0,2.086660767E-1
2.312726371E1,-2.752176819E0,9.282796326E0,2.311193848E-1
2.313731471E1,-2.731070709E0,9.128167877E0,3.320095825E-1
2.314736471E1,-2.670446777E0,9.066795502E0,3.183879089E-1
2.315741471E1,-2.597398682E0,9.161997528E0,2.579136658E-1
2.316746571E1,-2.564916229E0,9.255103912E0,1.889071655E-1
2.317751571E1,-2.595153351E0,9.404942322E0,1.555265808E-1
2.318756571E1,-2.584824829E0,9.498497772E0,2.478845215E-1
2.319761671E1,-2.546654205E0,9.498198395E0,3.782633972E-1
2.320766671E1,-2.533631287E0,9.386829987E0,4.258644104E-1
2.321772158E1,-2.591111755E0,9.287736053E0,4.061054993E-1
2.322777158E1,-2.685864716E0,9.361382904E0,3.002755737E-1
2.323782158E1,-2.822979584E0,9.525591431E0,2.459385681E-1
2.324787258E1,-2.916834412E0,9.648635559E0,2.499801636E-1
2.325792258E1,-3.011138306E0,9.716743927E0,2.612068176E-1
2.326797358E1,-3.041375427E0,9.685458984E0,2.535726929E-1
2.327802358E1,-2.942131805E0,9.617051239E0,2.372566223E-1
2.328807358E1,-2.745740204E0,9.566606140E0,2.366578674E-1
2.329812458E1,-2.543810120E0,9.454189911E0,2.402503967E-1
2.330817458E1,-2.364932098E0,9.338031464E0,1.941462708E-1
2.331822558E1,-2.247127075E0,9.265731812E0,1.207987976E-1
2.332827558E1,-2.282902679E0,9.274563446E0,1.871109009E-2
2.333832558E1,-2.419119415E0,9.300160217E0,-2.664459229E-2
2.334837658E1,-2.613565063E0,9.315877533E0,-2.095642090E-3
2.335842658E1,-2.746638336E0,9.271270294E0,1.199006653E-1
2.336847658E1,-2.740052032E0,9.178912354E0,2.745291138E-1
2.337852758E1,-2.597398682E0,9.043593750E0,4.234693909E-1
2.338857758E1,-2.500400391E0,8.971443787E0,4.969665527E-1
2.339862858E1,-2.456691284E0,9.028325500E0,4.637356567E-1
2.340867858E1,-2.434537354E0,9.167386322E0,4.791535950E-1
2.341872858E1,-2.520009613E0,9.319769440E0,5.125341797E-1
2.342877958E1,-2.565215607E0,9.310189362E0,5.224136353E-1
2.343882958E1,-2.668650513E0,9.229656830E0,5.270539856E-1
2.344888058E1,-2.816243591E0,9.197773132E0,3.942800903E-1
2.345893058E1,-2.851121063E0,9.221423950E0,2.674937439E-1
2.346898058E1,-2.868484955E0,9.322014771E0,2.213896179E-1
2.347903158E1,-2.882406006E0,9.487121429E0,1.514849854E-1
2.348908158E1,-3.085084534E0,9.793683929E0,2.484832764E-2
2.349913258E1,-3.045417023E0,9.738149414E0,2.874023438E-2
2.350918258E1,-2.980601807E0,9.682914276E0,4.730163574E-2
2.351923258E1,-2.946173401E0,9.577234039E0,-1.571731567E-2
2.352928358E1,-2.922372894E0,9.420060883E0,-1.914518738E-1
2.353933358E1,-2.914140015E0,9.276210022E0,-4.611909485E-1
2.354938458E1,-2.917582855E0,9.191935272E0,-5.932164001E-1
2.355943458E1,-2.947221222E0,9.233698425E0,-5.912704468E-1
2.356948458E1,-2.973267059E0,9.288035431E0,-5.827381897E-1
2.357953558E1,-3.031196594E0,9.317823486E0,-5.544470215E-1
2.358958558E1,-3.103645935E0,9.367520142E0,-5.415737915E-1
2.359963658E1,-3.215613098E0,9.385782166E0,-5.701643372E-1
2.360968658E1,-3.268153839E0,9.350305939E0,-6.056405640E-1
2.361973658E1,-3.267255707E0,9.351802826E0,-5.912704468E-1
2.362978758E1,-3.279530182E0,9.326655121E0,-5.873785400E-1
2.363983758E1,-3.247197418E0,9.254355469E0,-5.752537537E-1
2.364988758E1,-3.166365509E0,9.196875000E0,-5.462141418E-1
2.365993858E1,-3.091970215E0,9.201215973E0,-5.210664368E-1
2.366998858E1,-2.978655853E0,9.216484222E0,-5.267546082E-1
2.368003958E1,-2.927312622E0,9.292077026E0,-5.650749207E-1
2.369008958E1,-2.977009277E0,9.351952515E0,-5.676196289E-1
2.370013958E1,-2.983894958E0,9.320218506E0,-5.236111450E-1
2.371019058E1,-2.889890442E0,9.260941772E0,-4.622387695E-1
2.372024058E1,-2.844085693E0,9.268875275E0,-4.010160828E-1
2.373029158E1,-2.856958923E0,9.283993835E0,-3.858975220E-1
2.374034158E1,-2.817141724E0,9.272467804E0,-3.785627747E-1
2.375039158E1,-2.750380554E0,9.264833679E0,-3.147953796E-1
2.376044258E1,-2.709365845E0,9.264683990E0,-2.528242493E-1
2.377049258E1,-2.731669464E0,9.365723877E0,-1.884580994E-1
2.378054358E1,-2.835403748E0,9.512418823E0,-1.109193420E-1
2.379059358E1,-2.870730286E0,9.612410889E0,-4.760101318E-2
2.380064358E1,-2.920127563E0,9.641300812E0,2.529739380E-2
2.381069458E1,-2.945275269E0,9.603279877E0,3.652404785E-2
2.382074458E1,-2.918930054E0,9.535171509E0,-2.754272461E-2
2.383079558E1,-2.901416473E0,9.441616058E0,-8.173004150E-2
2.384084558E1,-2.872676239E0,9.351353760E0,-1.145118713E-1
2.385089558E1,-2.833158417E0,9.257798309E0,-1.116677856E-1
2.386094658E1,-2.817441101E0,9.172326050E0,-6.825805664E-2
2.387099658E1,-2.772833862E0,9.174571381E0,-4.116439819E-2
2.388104658E1,-2.696492615E0,9.321266327E0,-9.879455566E-3
2.389109758E1,-2.702480164E0,9.477391663E0,3.562591553E-2
2.390114758E1,-2.723436584E0,9.533674622E0,9.774673462E-2
2.391119858E1,-2.720143433E0,9.459279327E0,1.681004333E-1
2.392124858E1,-2.666854248E0,9.367220764E0,2.631527710E-1
2.393129858E1,-2.627635803E0,9.345216522E0,2.791694641E-1
2.394134958E1,-2.598296814E0,9.313931580E0,1.857637024E-1
2.395139958E1,-2.580184479E0,9.285341034E0,7.005432129E-2
2.396145058E1,-2.586321716E0,9.301058350E0,2.739303589E-2
2.397150058E1,-2.636916504E0,9.315428467E0,5.164260864E-2
2.398155058E1,-2.718496857E0,9.285191345E0,1.122665405E-1
2.399160158E1,-2.769241333E0,9.225764923E0,1.564247131E-1
2.400165158E1,-2.741099854E0,9.242530060E0,1.893562317E-1
2.401170258E1,-2.732567596E0,9.324858856E0,2.047741699E-1
2.402175258E1,-2.771486664E0,9.349108429E0,1.938468933E-1
2.403180258E1,-2.769989777E0,9.337432709E0,1.468446350E-1
2.404185358E1,-2.720143433E0,9.305249634E0,1.278341675E-1
2.405190358E1,-2.667752380E0,9.314680023E0,1.736389160E-1
2.406195458E1,-2.650538177E0,9.348809052E0,2.408491516E-1
2.407200458E1,-2.666255493E0,9.386231232E0,2.484832764E-1
2.408205458E1,-2.723586273E0,9.424701233E0,1.820214844E-1
2.409210558E1,-2.688110046E0,9.455686798E0,1.110690308E-1
2.410215558E1,-2.644850006E0,9.472451935E0,8.562194824E-2
2.411220658E1,-2.640359344E0,9.426347809E0,4.864883423E-2
2.412225658E1,-2.651735687E0,9.322014771E0,-3.876937866E-2
2.413230658E1,-2.676883392E0,9.281449127E0,-1.281335449E-1
2.414235758E1,-2.731819153E0,9.291328583E0,-1.767823792E-1
2.415240758E1,-2.802621918E0,9.303303680E0,-1.621128845E-1
2.416245758E1,-2.852617950E0,9.323511658E0,-1.333726501E-1
2.417250858E1,-2.843337250E0,9.355844421E0,-1.014889526E-1
2.418255858E1,-2.837649078E0,9.413175201E0,-7.379653931E-2
2.419260958E1,-2.842289429E0,9.395511932E0,-1.330732727E-1
2.420265958E1,-2.800226898E0,9.325158234E0,-2.490820312E-1
2.421270588E1,-2.751278687E0,9.271869049E0,-3.119512939E-1
2.422275687E1,-2.728076935E0,9.271419983E0,-3.185375977E-1
2.423280688E1,-2.738255768E0,9.298214264E0,-2.740800476E-1
2.424285787E1,-2.791994019E0,9.341174927E0,-2.296224976E-1
2.425290787E1,-2.823278961E0,9.425599365E0,-1.820214844E-1
2.426295788E1,-2.819387054E0,9.498946838E0,-1.582209778E-1
2.427300887E1,-2.782863007E0,9.513316956E0,-1.345701599E-1
2.428305888E1,-2.724933472E0,9.447902985E0,-1.281335449E-1
2.429310988E1,-2.643951874E0,9.345815277E0,-1.567240906E-1
2.430315987E1,-2.593955841E0,9.302106171E0,-2.203417969E-1
2.431320988E1,-2.582429810E0,9.334139557E0,-2.411485291E-1
2.432326087E1,-2.581681366E0,9.375902710E0,-2.183958435E-1
2.433331087E1,-2.599194946E0,9.393416290E0,-1.821711731E-1
2.434336188E1,-2.581980743E0,9.391021271E0,-1.856140137E-1
2.435341187E1,-2.552941132E0,9.419761505E0,-1.646575928E-1
2.436346188E1,-2.562970276E0,9.444460144E0,-1.257385254E-1
2.437351288E1,-2.590812378E0,9.450447693E0,-1.079255676E-1
2.438356287E1,-2.600093079E0,9.444310455E0,-1.122665405E-1
2.439361388E1,-2.639311523E0,9.437873840E0,-9.580078125E-2
2.440366387E1,-2.687211914E0,9.445208588E0,-9.160949707E-2
2.441371387E1,-2.686313782E0,9.407187653E0,-9.460327148E-2
2.442376488E1,-2.643353119E0,9.370513916E0,-5.433700562E-2
2.443381487E1,-2.573149109E0,9.326954498E0,-3.742218018E-2
2.444386588E1,-2.517165527E0,9.333391113E0,-4.550537109E-2
2.445391588E1,-2.512375488E0,9.372010803E0,-6.840774536E-2
2.446396587E1,-2.533481598E0,9.391620026E0,-8.906478882E-2
2.447401688E1,-2.549947357E0,9.405092010E0,-1.278341675E-1
2.448406687E1,-2.559976501E0,9.393865356E0,-1.513352966E-1
2.449411687E1,-2.589465179E0,9.397158508E0,-1.722917175E-1
2.450416788E1,-2.641706543E0,9.400451660E0,-1.853146362E-1
2.451421787E1,-2.668500824E0,9.387728119E0,-1.787283325E-1
2.452426888E1,-2.686313782E0,9.354497223E0,-1.637594604E-1
2.453431888E1,-2.698737946E0,9.343569946E0,-1.516346741E-1
2.454436887E1,-2.705473938E0,9.357490997E0,-1.622625732E-1
2.455441988E1,-2.719993744E0,9.390721893E0,-1.875599670E-1
2.456446987E1,-2.726580048E0,9.438921661E0,-2.215393066E-1
2.457452088E1,-2.729723511E0,9.454489288E0,-2.173480225E-1
2.458457088E1,-2.715203705E0,9.445957031E0,-1.965412903E-1
2.459462087E1,-2.702180786E0,9.422156525E0,-1.880090332E-1
2.460467188E1,-2.694396973E0,9.405241699E0,-1.992356873E-1
2.461472188E1,-2.707719269E0,9.441466370E0,-2.176473999E-1
2.462477287E1,-2.750230865E0,9.452393646E0,-2.556683350E-1
2.463482288E1,-2.775977325E0,9.417216797E0,-2.815644836E-1
2.464487287E1,-2.755769348E0,9.370663605E0,-2.856060791E-1
2.465492388E1,-2.735411682E0,9.350156250E0,-2.631527710E-1
2.466497388E1,-2.704276428E0,9.344767456E0,-2.362088013E-1
2.467502487E1,-2.703977051E0,9.364526367E0,-2.128573608E-1
2.468507488E1,-2.717149658E0,9.382189636E0,-2.158511353E-1
2.469512588E1,-2.731070709E0,9.384135590E0,-2.329156494E-1
2.470517587E1,-2.717748413E0,9.349108429E0,-2.034269714E-1
2.471522588E1,-2.709216156E0,9.323661346E0,-1.969903564E-1
2.472527687E1,-2.703677673E0,9.314829712E0,-2.082170105E-1
2.473532688E1,-2.696642303E0,9.327852631E0,-2.119592285E-1
2.474537788E1,-2.677332458E0,9.370813293E0,-2.109114075E-1
2.475542787E1,-2.678979034E0,9.388626251E0,-1.910028076E-1
2.476547788E1,-2.690654755E0,9.372908936E0,-1.859133911E-1
2.477552888E1,-2.698588257E0,9.364975433E0,-1.951940918E-1
2.478557887E1,-2.709216156E0,9.355844421E0,-2.037263489E-1
2.479562988E1,-2.718646545E0,9.371112671E0,-2.056723022E-1
2.480567987E1,-2.748883667E0,9.388626251E0,-1.996847534E-1
2.481572988E1,-2.804268494E0,9.389823761E0,-1.996847534E-1
2.482578088E1,-2.823877716E0,9.422006836E0,-1.933978271E-1
2.483583087E1,-2.857108612E0,9.446256409E0,-1.939965820E-1
2.484588188E1,-2.855761414E0,9.435778198E0,-1.941462708E-1
2.485593188E1,-2.815345459E0,9.388626251E0,-1.848655701E-1
2.486598187E1,-2.722688141E0,9.352102203E0,-1.830693054E-1
2.487603288E1,-2.650238800E0,9.346713409E0,-1.664538574E-1
2.488608287E1,-2.612816620E0,9.389674072E0,-1.447489929E-1
2.489613388E1,-2.579585724E0,9.433083801E0,-1.396595764E-1
2.490618388E1,-2.564317474E0,9.470206604E0,-1.164578247E-1
2.491623387E1,-2.552492065E0,9.463769989E0,-8.352630615E-2
2.492628488E1,-2.550995178E0,9.416917419E0,-6.481521606E-2
2.493633488E1,-2.556533661E0,9.371412048E0,-8.128097534E-2
2.494638587E1,-2.569855957E0,9.353449402E0,-1.095721436E-1
2.495643588E1,-2.587818604E0,9.382489014E0,-1.457968140E-1
2.496648687E1,-2.599793701E0,9.415869598E0,-1.603166199E-1
2.497653688E1,-2.607876892E0,9.429940338E0,-1.410067749E-1
2.498658688E1,-2.589165802E0,9.433832245E0,-1.092727661E-1
2.499663787E1,-2.580932922E0,9.414821777E0,-9.190887451E-2
2.500668788E1,-2.624941406E0,9.417815552E0,-1.017883301E-1
2.501673887E1,-2.661315765E0,9.393266602E0,-1.314266968E-1
2.502678887E1,-2.655028839E0,9.369316406E0,-1.172062683E-1
2.503683888E1,-2.657423859E0,9.334289246E0,-9.086105347E-2
2.504688987E1,-2.663860474E0,9.303603058E0,-1.001417542E-1
2.505693988E1,-2.663860474E0,9.307345276E0,-1.001417542E-1
2.506699088E1,-2.668201447E0,9.339827728E0,-1.037342834E-1
2.507704087E1,-2.680775299E0,9.390871582E0,-1.052311707E-1
2.508709088E1,-2.693798218E0,9.417665863E0,-1.026864624E-1
2.509714187E1,-2.704725494E0,9.429940338E0,-9.969268799E-2
2.510719187E1,-2.703827362E0,9.398954773E0,-1.089733887E-1
2.511724288E1,-2.705174561E0,9.382638702E0,-1.225950623E-1
2.512729287E1,-2.705324249E0,9.361083527E0,-1.487905884E-1
2.513734388E1,-2.696492615E0,9.353748779E0,-1.438508606E-1
2.514739388E1,-2.697241058E0,9.338330841E0,-1.543290710E-1
2.515744387E1,-2.697690125E0,9.325756989E0,-1.698966980E-1
2.516749488E1,-2.704875183E0,9.328002319E0,-1.842668152E-1
2.517754487E1,-2.728825378E0,9.358688507E0,-1.886077881E-1
2.518759588E1,-2.758014679E0,9.409133606E0,-1.592687988E-1
2.519764588E1,-2.770438843E0,9.425449677E0,-1.182540894E-1
2.520769687E1,-2.772085419E0,9.411678314E0,-9.669891357E-2
2.521774696E1,-2.750530243E0,9.365125122E0,-1.038839722E-1
2.522779696E1,-2.729873199E0,9.342522125E0,-1.276844788E-1
2.523784796E1,-2.703977051E0,9.341324615E0,-1.513352966E-1
2.524789796E1,-2.714305573E0,9.377399597E0,-1.678010559E-1
2.525794896E1,-2.722239075E0,9.396110687E0,-1.507365417E-1
2.526799896E1,-2.714754639E0,9.387578430E0,-1.146615601E-1
2.527804896E1,-2.692001953E0,9.359137573E0,-1.279838562E-1
2.528809996E1,-2.685565338E0,9.335636444E0,-1.429527283E-1
2.529814996E1,-2.679428101E0,9.328900452E0,-1.745370483E-1
2.530820096E1,-2.679577789E0,9.335037689E0,-1.686991882E-1
2.531825096E1,-2.691852264E0,9.362430725E0,-1.627116394E-1
2.532830196E1,-2.714455261E0,9.382039948E0,-1.724414062E-1
2.533835196E1,-2.732567596E0,9.385482788E0,-1.727407837E-1
2.534840296E1,-2.731669464E0,9.372759247E0,-1.667532349E-1
2.535845296E1,-2.719993744E0,9.362580414E0,-1.438508606E-1
2.536850296E1,-2.701582031E0,9.367071075E0,-1.363664246E-1
2.537855396E1,-2.680475922E0,9.341174927E0,-1.356179810E-1
2.538860396E1,-2.682421875E0,9.356143799E0,-1.448986816E-1
2.539865496E1,-2.696492615E0,9.371112671E0,-1.513352966E-1
2.540870496E1,-2.708467712E0,9.388177185E0,-1.525328064E-1
2.541875596E1,-2.718197479E0,9.403595123E0,-1.450483704E-1
2.542880596E1,-2.705024872E0,9.424252167E0,-1.243913269E-1
2.543885596E1,-2.705623627E0,9.435628510E0,-1.011895752E-1
2.544890696E1,-2.716101837E0,9.427545319E0,-1.197509766E-1
2.545895696E1,-2.735112305E0,9.415270844E0,-1.607656860E-1
2.546900796E1,-2.745141449E0,9.369166718E0,-1.567240906E-1
2.547905796E1,-2.739453278E0,9.355545044E0,-1.164578247E-1
2.548910896E1,-2.723137207E0,9.374555511E0,-9.639953613E-2
2.549915896E1,-2.696941681E0,9.403295746E0,-7.364685059E-2
2.550920896E1,-2.668500824E0,9.437873840E0,-6.301895142E-2
2.551925996E1,-2.631827087E0,9.437574463E0,-8.891510010E-2
2.552930996E1,-2.621348877E0,9.426048431E0,-1.347198486E-1
2.553936096E1,-2.641257477E0,9.388626251E0,-1.788780212E-1
2.554941096E1,-2.681673431E0,9.356293488E0,-1.565744019E-1
2.555946196E1,-2.725681915E0,9.343569946E0,-1.380130005E-1
2.556951196E1,-2.765798492E0,9.337133331E0,-1.663041687E-1
2.557956296E1,-2.769690399E0,9.324110413E0,-1.663041687E-1
2.558961296E1,-2.743494873E0,9.319470062E0,-1.468446350E-1
2.559966296E1,-2.724933472E0,9.309590607E0,-1.222956848E-1
2.560971396E1,-2.715054016E0,9.307794342E0,-1.050814819E-1
2.561976396E1,-2.726130981E0,9.335786133E0,-8.936416626E-2
2.562981496E1,-2.739453278E0,9.372908936E0,-9.654922485E-2
2.563986496E1,-2.749183044E0,9.373657379E0,-1.037342834E-1
