"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.313153854E1,-1.645558953E0,-3.053647757E0,4.370092601E-2
1.314158954E1,-1.762317896E0,-3.151496887E0,1.069235951E-1
1.315163954E1,-1.718494296E0,-3.438055277E0,1.121095642E-1
1.316169054E1,-1.575641990E0,-3.927452803E0,5.542066693E-2
1.317174154E1,-1.336408973E0,-4.526141644E0,6.212783605E-2
1.318179254E1,-1.060054541E0,-4.972072124E0,1.869331449E-1
1.319184354E1,-8.624120951E-1,-5.207826614E0,4.348763824E-1
1.320189454E1,-7.087651491E-1,-5.284279346E0,7.988612056E-1
1.321194554E1,-6.211378574E-1,-5.509248257E0,1.234167933E0
1.322199654E1,-6.988550425E-1,-5.806265831E0,1.675524354E0
1.323204754E1,-1.064410090E0,-5.550137997E0,1.972064137E0
1.324209854E1,-1.321690083E0,-5.419779778E0,2.146418095E0
1.325214954E1,-1.404117584E0,-5.188493729E0,2.313088894E0
1.326220054E1,-1.416177750E0,-5.250816345E0,2.491537571E0
1.327225054E1,-1.190771222E0,-5.342001915E0,2.706730843E0
1.328230154E1,-7.349122763E-1,-5.266803265E0,2.972552776E0
1.329235254E1,-1.879029572E-1,-5.037058830E0,3.313673258E0
1.330240354E1,2.913580537E-1,-4.864677429E0,3.680173874E0
1.331245454E1,5.850053430E-1,-4.799740791E0,3.997718334E0
1.332250554E1,6.973279119E-1,-4.729200363E0,4.206858158E0
1.333255654E1,7.291247249E-1,-4.740422249E0,4.257377148E0
1.334260754E1,7.016745806E-1,-4.678756714E0,4.186200142E0
1.335265854E1,6.517155170E-1,-4.194880486E0,4.004950047E0
1.336270954E1,6.910895705E-1,-3.402726173E0,3.720298767E0
1.337276054E1,7.631254196E-1,-2.670216560E0,3.363957882E0
1.338281154E1,7.649893761E-1,-2.267162561E0,2.919975519E0
1.339286154E1,6.541795135E-1,-2.176578760E0,2.443443060E0
1.340291254E1,5.532754064E-1,-2.085935354E0,2.016707420E0
1.341296354E1,5.067995191E-1,-1.878400803E0,1.630972028E0
1.342301454E1,4.777534902E-1,-1.620383620E0,1.239495635E0
1.343306554E1,4.539427161E-1,-1.410067081E0,8.837676048E-1
1.344311654E1,4.138251245E-1,-1.374241948E0,5.083377957E-1
1.345316754E1,4.093651175E-1,-1.838227749E0,1.492403895E-1
1.346321854E1,4.823499024E-1,-2.719864845E0,-5.356035009E-2
1.347326954E1,6.907944083E-1,-3.736035109E0,-1.296913326E-1
1.348332054E1,1.025829792E0,-4.510813713E0,-2.061243504E-1
1.349337154E1,1.418195724E0,-5.074666977E0,-3.752790391E-1
1.350342254E1,1.751321673E0,-5.552855968E0,-5.647999048E-1
1.351347254E1,1.988996863E0,-5.915472507E0,-7.529405355E-1
1.352352354E1,2.116955042E0,-6.016208172E0,-9.196935892E-1
1.353357454E1,2.071563244E0,-5.944025993E0,-1.060291767E0
1.354362554E1,1.630881190E0,-6.129608631E0,-1.051144361E0
1.355367654E1,9.411980510E-1,-6.129960060E0,-9.277608395E-1
1.356372754E1,8.166910410E-1,-5.571063519E0,-9.630846977E-1
1.357377854E1,1.012044072E0,-5.067114830E0,-1.137755036E0
1.358382954E1,9.925575256E-1,-4.617891788E0,-1.244164228E0
1.359388054E1,8.962163329E-1,-3.839179993E0,-1.317028046E0
1.360393154E1,6.824589372E-1,-3.048377514E0,-1.296152711E0
1.361398154E1,5.212367773E-1,-2.337556362E0,-1.303066015E0
1.362403254E1,3.372881114E-1,-1.491063595E0,-1.247509599E0
1.363408354E1,2.925707102E-1,-8.774200678E-1,-1.211123824E0
1.364413454E1,4.404150546E-1,-6.630073786E-1,-1.232427835E0
1.365418554E1,6.037866473E-1,-6.861728430E-1,-1.177304983E0
1.366423654E1,7.644439340E-1,-8.374516368E-1,-1.075917602E0
1.367428754E1,9.164308310E-1,-1.080463767E0,-9.944050908E-1
1.368433854E1,1.018735290E0,-1.288001299E0,-9.100625515E-1
1.369438954E1,1.018265009E0,-1.310696125E0,-9.323750138E-1
1.370444054E1,9.343663454E-1,-1.228235483E0,-9.806534052E-1
1.371449154E1,7.396000624E-1,-1.007817626E0,-9.408420920E-1
1.372454254E1,4.553115666E-1,-6.694047451E-1,-8.652595878E-1
1.373459254E1,1.024925038E-1,-2.762047052E-1,-8.008641005E-1
1.374464354E1,-2.783959210E-1,1.724611670E-1,-7.706623077E-1
1.375469454E1,-6.394683719E-1,7.522254586E-1,-7.830252051E-1
1.376474554E1,-9.278116822E-1,1.273425102E0,-8.817771673E-1
1.377479742E1,-7.432991266E-1,1.587356329E0,-4.588876963E-1
1.378484842E1,-2.392465770E-1,1.237691641E0,-1.016029790E-1
1.379489942E1,3.452269733E-1,4.334548712E-1,3.097663447E-2
1.380495042E1,7.306756377E-1,-2.046861500E-1,3.791519627E-2
1.381500142E1,7.876020670E-1,-2.752599120E-1,-2.551916800E-2
1.382505242E1,5.097514391E-1,1.981924325E-1,-4.536081851E-2
1.383510342E1,1.732008606E-1,6.806322932E-1,-3.142769262E-2
1.384515442E1,-8.052248508E-2,1.072371244E0,-4.093439505E-2
1.385520442E1,-1.886012852E-1,1.238966703E0,-2.341771871E-2
1.386525542E1,-1.034741178E-1,1.132673502E0,-3.706225427E-3
1.387530642E1,1.180902347E-1,8.922876716E-1,1.924276538E-2
1.388535742E1,3.528621495E-1,6.449843645E-1,6.647414714E-2
1.389540842E1,5.286065340E-1,4.835427105E-1,1.299220920E-1
1.390545942E1,6.056673527E-1,4.555548131E-1,1.968713850E-1
1.391551042E1,5.723650455E-1,4.963826537E-1,2.563054264E-1
1.392556142E1,5.040645003E-1,5.408415198E-1,3.043182194E-1
1.393561242E1,5.426398516E-1,5.017476678E-1,3.768608570E-1
1.394566342E1,5.754506588E-1,3.160296082E-1,3.953388929E-1
1.395571442E1,6.664684415E-1,-5.733768456E-3,4.525140524E-1
1.396576442E1,8.030583858E-1,-4.331321120E-1,4.706283212E-1
1.397581542E1,8.691841364E-1,-7.368221879E-1,4.130033851E-1
1.398586642E1,7.761583328E-1,-8.716681600E-1,3.348800838E-1
1.399591742E1,5.166823268E-1,-8.198609352E-1,2.355737537E-1
1.400596842E1,1.624938101E-1,-5.346151590E-1,7.754170895E-2
1.401601942E1,-1.600978225E-1,-2.260368466E-1,-1.718311012E-1
1.402607042E1,-3.046150208E-1,-5.536093563E-2,-3.948597014E-1
1.403612142E1,-3.132969439E-1,-5.098296702E-2,-5.434177518E-1
1.404617242E1,-2.430691272E-1,-8.253400028E-2,-6.640924811E-1
1.405622342E1,-2.223569304E-1,-1.661513895E-1,-7.278767824E-1
1.406627442E1,-2.596885562E-1,-6.507308036E-2,-7.914858460E-1
1.407632542E1,-4.168347716E-1,1.523854733E-1,-8.218927383E-1
1.408637542E1,-4.958102405E-1,3.496858776E-1,-8.364973664E-1
1.409642642E1,-4.962384701E-1,4.787991047E-1,-7.841780186E-1
1.410647742E1,-4.326158166E-1,5.791049004E-1,-7.537941337E-1
1.411652842E1,-4.880359471E-1,6.596990824E-1,-5.411513448E-1
1.412657942E1,-5.912260413E-1,5.288944840E-1,-3.264161646E-1
1.413663042E1,-4.146648645E-1,2.870842218E-1,-2.843526006E-1
1.414668142E1,-1.031337529E-1,-1.069409847E-1,-2.940723002E-1
1.415673242E1,1.968540400E-1,-4.345175028E-1,-2.060675919E-1
1.416678342E1,3.728778660E-1,-5.506330729E-1,-6.065444648E-2
1.417683442E1,3.822950721E-1,-5.291432142E-1,7.052381337E-2
1.418688542E1,3.889232278E-1,-4.145737886E-1,2.063447386E-1
1.419693542E1,3.598335087E-1,-3.285315633E-1,3.033000529E-1
1.420698642E1,2.644163966E-1,-2.578792870E-1,3.713752925E-1
1.421703742E1,1.317374408E-1,1.366059631E-1,5.573592782E-1
1.422708842E1,-1.369093657E-1,7.812795043E-1,7.482396364E-1
1.423713942E1,-4.709467292E-1,1.388666868E0,8.301694393E-1
1.424719042E1,-8.331569433E-1,1.844420910E0,7.851404548E-1
1.425724142E1,-5.827439427E-1,1.186234713E0,2.750985026E-1
1.426729242E1,-1.374385953E-1,4.785516560E-1,6.576626301E-1
1.427734342E1,-5.545588732E-1,4.862894714E-1,8.075925112E-1
1.428739442E1,-4.845862091E-1,3.822511137E-1,8.886157870E-1
1.429744542E1,-5.672531128E-1,5.174545050E-1,1.064149618E0
1.430749542E1,-6.920323372E-1,6.919258237E-1,9.417100549E-1
1.431754642E1,-6.003663540E-1,4.530282617E-1,8.357931972E-1
1.432759742E1,-4.461449385E-1,9.261137247E-2,8.245541453E-1
1.433764842E1,-2.684087753E-1,-1.323940456E-1,8.102854490E-1
1.434769942E1,-1.406116337E-1,-2.333255857E-1,8.148820996E-1
1.435775042E1,-7.295749336E-2,-1.637867242E-1,9.261015654E-1
1.436780142E1,-7.165424526E-2,7.048323005E-2,1.172756076E0
1.437785242E1,-9.554918855E-2,3.584228754E-1,1.216978431E0
1.438790342E1,-1.281910092E-1,5.276947618E-1,1.193863511E0
1.439795442E1,-1.029819623E-2,4.680247903E-1,1.178055167E0
1.440800542E1,9.765249491E-2,2.305229902E-1,1.231574893E0
1.441805642E1,1.354411542E-1,1.129936874E-1,1.302444816E0
1.442810642E1,1.176747233E-1,1.169097722E-1,1.373329401E0
1.443815742E1,3.598253056E-2,2.579614520E-1,1.363932490E0
1.444820842E1,-2.834640071E-2,4.151957929E-1,1.398714900E0
1.445825942E1,-1.344462037E-1,5.485237241E-1,1.342875957E0
1.446831042E1,-1.919613779E-1,5.719341636E-1,1.117678523E0
1.447836142E1,-1.985708028E-1,5.330365300E-1,8.671541214E-1
1.448841242E1,-1.303312033E-1,4.060155451E-1,5.790727139E-1
1.449846342E1,-3.627979755E-2,2.059945464E-1,1.995538622E-1
1.450851442E1,4.023414478E-2,-4.130261019E-2,-1.375458390E-1
1.451856542E1,1.215702742E-1,-2.886551619E-1,-3.085362315E-1
1.452861642E1,1.111585498E-1,-6.261354685E-1,-7.820680737E-2
1.453866642E1,7.729938626E-2,-1.336460948E0,4.054203331E-1
1.454871742E1,-2.072894275E-1,-1.286658168E0,3.553128242E-1
1.455876842E1,-5.181202888E-1,-8.377674222E-1,2.642478943E-1
1.456881942E1,-6.600080132E-1,-7.648257613E-1,3.638661206E-1
1.457887042E1,-6.852015257E-1,-9.310427308E-1,6.069722176E-1
1.458892142E1,-7.096035480E-1,-1.015523553E0,9.176390767E-1
1.459897242E1,-7.577274442E-1,-1.238707423E0,1.202257037E0
1.460902342E1,-6.868530512E-1,-1.550969005E0,1.540882111E0
1.461907442E1,-5.254883766E-1,-1.730806947E0,1.926532030E0
1.462912542E1,-3.210648894E-1,-1.648088217E0,2.308161974E0
1.463917642E1,-1.658489257E-1,-1.195776463E0,2.649029493E0
1.464922642E1,4.382658750E-2,-6.663328409E-1,2.797483683E0
1.465927742E1,3.039646745E-1,-3.685304821E-1,2.741082668E0
1.466932842E1,5.792276859E-1,-1.790638715E-1,2.426110268E0
1.467937942E1,7.620494366E-1,-6.124455482E-2,1.793597817E0
1.468943042E1,7.800245881E-1,-1.031460334E-2,1.025882721E0
1.469948142E1,6.857327223E-1,1.804539934E-2,3.833413124E-1
1.470953242E1,5.355381966E-1,6.614653766E-2,-4.215752333E-2
1.471958342E1,3.298420310E-1,2.298563719E-1,-1.997993588E-1
1.472963442E1,-2.878237963E-1,-6.847136468E-2,-2.758926749E-1
1.473968542E1,-9.198513031E-1,-9.007998556E-2,1.487813741E-1
1.474973642E1,-1.012015581E0,8.787535876E-2,2.377985418E-1
1.475978742E1,-8.208346367E-1,3.273262978E-1,1.036665738E-1
1.476983733E1,-5.066065788E-1,4.597854614E-1,-1.038187221E-1
1.477988833E1,-4.898110926E-1,1.166299731E-1,-9.404038638E-2
1.478993933E1,-4.475237429E-1,1.420862675E-1,-1.862238497E-1
1.479999033E1,-2.713889182E-1,3.602194190E-1,-3.622939587E-1
1.481004133E1,-1.695269942E-1,2.317935824E-1,-4.454139173E-1
1.482009233E1,-4.822492301E-1,-4.209869355E-2,-3.725655377E-1
1.483014333E1,-8.154090643E-1,5.307512283E-1,-4.132599831E-1
1.484019433E1,-1.049317718E0,1.169891238E0,-6.062496901E-1
1.485024533E1,-1.100768685E0,9.867563248E-1,-6.158609986E-1
1.486029633E1,-7.880579233E-1,8.109580874E-1,-5.962302685E-1
1.487034633E1,-2.193626165E-1,5.943929553E-1,-5.448219776E-1
1.488039733E1,2.509463131E-1,2.258260697E-1,-3.993867636E-1
1.489044833E1,6.722917557E-1,-3.596725315E-2,-1.594569832E-1
1.490049933E1,1.034532428E0,-4.038965404E-1,1.561933905E-1
1.491055033E1,1.209852219E0,-7.767157555E-1,4.636566341E-1
1.492060133E1,1.278643370E0,-9.358071089E-1,7.619711757E-1
1.493065233E1,1.292865157E0,-9.280779362E-1,1.125075817E0
1.494070333E1,1.092878580E0,-8.181573153E-1,1.520328045E0
1.495075433E1,9.629181027E-1,-1.082248211E0,1.691670537E0
1.496080533E1,8.691362143E-1,-9.121989608E-1,1.537400007E0
1.497085633E1,6.679953933E-1,-3.375894427E-1,1.184395552E0
1.498090733E1,3.911257386E-1,2.041020393E-1,7.106958628E-1
1.499095733E1,7.192952186E-2,6.258390546E-1,2.548022866E-1
1.500100833E1,-2.333638072E-1,7.860106230E-1,-9.739089012E-2
1.501105933E1,-4.944446683E-1,9.848962426E-1,-1.620905101E-1
1.502111033E1,-6.880280375E-1,7.800051570E-1,-1.368336231E-1
1.503116133E1,-9.450265169E-1,4.771431684E-1,-4.179506376E-2
1.504121233E1,-1.083224177E0,3.331308961E-1,-1.789467931E-1
1.505126333E1,-9.391624331E-1,3.646372817E-3,-2.162698954E-1
1.506131433E1,-7.396738529E-1,-3.926322460E-1,1.326822117E-2
1.507136533E1,-5.336908102E-1,-7.454774380E-1,1.865787506E-1
1.508141633E1,-1.784549356E-1,-7.726323605E-1,3.474400640E-1
1.509146633E1,5.919388533E-1,-5.607792139E-1,5.704519153E-1
1.510151733E1,1.900123000E0,-5.656152368E-1,9.418835044E-1
1.511156833E1,2.874289751E0,-5.386080146E-1,1.463327408E0
1.512161933E1,2.697740555E0,-1.589978337E-1,1.583416581E0
1.513167033E1,2.173462868E0,1.355334371E-1,1.506256461E0
1.514172133E1,1.740735650E0,3.107063174E-1,1.490264773E0
1.515177233E1,1.508217096E0,-2.279910073E-2,1.490678430E0
1.516182333E1,1.608128548E0,-5.210746527E-1,1.562885165E0
1.517187433E1,1.325073123E0,-1.948938668E-1,1.547800660E0
1.518192533E1,1.006649852E0,9.198930860E-2,1.501205206E0
1.519197633E1,1.242189646E0,-9.274002165E-2,1.781935215E0
1.520202733E1,1.910273671E0,-4.608565271E-1,2.240272522E0
1.521207733E1,2.538721800E0,-2.827299535E-1,2.707805634E0
1.522212833E1,3.170695543E0,2.670383453E-1,3.405381203E0
1.523217933E1,8.450654745E-1,-3.340759516E0,1.939283609E0
1.524223033E1,7.148603201E-1,-1.160471678E0,3.000421047E0
1.525228133E1,6.586983055E-2,3.841224685E-2,2.748469114E0
1.526233233E1,-8.457446098E-1,1.349598765E0,1.769787073E0
1.527238333E1,-7.039099932E-1,4.672344029E-1,1.301907778E0
1.528243433E1,-4.879121482E-1,1.144928299E-2,1.226815701E0
1.529248533E1,-3.748587966E-1,-7.917024195E-2,1.354574084E0
1.530253633E1,-3.586052358E-1,-2.171653695E-2,1.449418068E0
1.531258733E1,-5.115166903E-1,8.013480157E-2,1.191957235E0
1.532263733E1,-5.831844807E-1,-2.680903077E-1,9.469288588E-1
1.533268833E1,-4.883462489E-1,-1.097681046E0,1.001525164E0
1.534273933E1,-4.368660152E-1,-2.376304865E0,9.605618119E-1
1.535279033E1,-5.584540367E-1,-2.862051725E0,9.228937626E-1
1.536284133E1,-4.691207111E-1,-2.595785618E0,8.440726995E-1
1.537289233E1,-2.621175647E-1,-1.584385276E0,8.756030202E-1
1.538294333E1,-2.007298321E-1,-5.313218832E-1,7.342655659E-1
1.539299433E1,-2.314606309E-1,-2.035984844E-1,6.432309747E-1
1.540304533E1,-2.167751640E-1,-4.587325156E-1,6.643607616E-1
1.541309633E1,-1.350226551E-1,-7.390548587E-1,8.143985271E-1
1.542314733E1,1.415567398E-1,-7.860282063E-1,1.056473374E0
1.543319733E1,5.126303434E-1,-9.260976911E-1,1.247895360E0
1.544324833E1,7.850642800E-1,-9.484477639E-1,1.315066934E0
1.545329933E1,9.381916523E-1,-7.498106360E-1,1.341183662E0
1.546335033E1,1.048975706E0,-7.922521234E-1,1.382057667E0
1.547340133E1,1.163064122E0,-9.473858476E-1,1.518794656E0
1.548345233E1,1.019549251E0,-9.739767313E-1,1.640349030E0
1.549350333E1,8.251053095E-1,-6.901776195E-1,1.870730877E0
1.550355433E1,1.041225910E0,-1.558414221E0,2.005964518E0
1.551360533E1,1.203232765E0,-3.533918619E0,1.522591710E0
1.552365633E1,7.689867020E-1,-2.065145731E0,2.676390409E0
1.553370733E1,9.304692745E-1,-1.120141625E0,2.770683289E0
1.554375733E1,9.088214636E-1,-5.593926907E-1,2.968549013E0
1.555380833E1,-1.694645137E-1,7.158566713E-1,3.912054539E0
1.556385933E1,-8.184552789E-1,5.248377323E-1,4.867826462E0
1.557391033E1,-2.161737531E-1,-3.080563307E0,4.105778217E0
1.558396133E1,6.712961793E-1,-1.540453553E0,1.954262733E0
1.559401233E1,8.623751998E-1,6.246939898E-1,4.708996415E-1
1.560406333E1,8.901373148E-1,-3.344781101E-1,2.092193067E-1
1.561411433E1,7.376374006E-1,-9.218102694E-1,1.318833083E-1
1.562416533E1,5.795603991E-1,-7.568729520E-1,-6.504386663E-2
1.563421633E1,4.500399530E-1,-5.823288560E-1,-2.395218164E-1
1.564426633E1,3.215781152E-1,-3.793550134E-1,-3.412122428E-1
1.565431733E1,2.080554813E-1,-2.114574760E-1,-3.861401677E-1
1.566436833E1,3.240483254E-2,-6.158648804E-2,-4.231780767E-1
1.567441933E1,-2.354136109E-1,2.511281706E-2,-4.402281940E-1
1.568447033E1,-4.549872577E-1,4.867380112E-2,-4.314450920E-1
1.569452133E1,-6.363809705E-1,1.629973575E-2,-4.172927141E-1
1.570457233E1,-8.041670918E-1,-1.124534458E-1,-4.254007041E-1
1.571462333E1,-9.544737935E-1,-2.974410653E-1,-5.114616156E-1
1.572467433E1,-1.254230857E0,-4.013347030E-1,-7.991655469E-1
1.573472533E1,-1.236456990E0,-4.874055684E-1,-1.145556808E0
1.574477633E1,-9.598308206E-1,-9.998811483E-1,-9.818850160E-1
1.575482633E1,-6.658588648E-1,-9.031205177E-1,-1.008282423E0
1.576487733E1,-5.463497639E-1,-7.604475021E-1,-8.228439093E-1
1.577492783E1,-1.667800844E-1,2.296773195E-1,4.849357903E-1
1.578497883E1,-1.487145275E-1,1.242012501E0,2.022495121E-1
1.579502983E1,-1.947210729E-1,1.161694050E0,8.707311004E-3
1.580508083E1,-3.127001822E-1,7.876650095E-1,-1.450404376E-1
1.581513183E1,-3.711490333E-1,5.627951026E-1,-2.234450132E-1
1.582518283E1,-1.789577305E-1,4.685330689E-1,-1.301725805E-1
1.583523383E1,-2.984901518E-2,5.553295612E-1,-1.475190818E-1
1.584528483E1,-1.526581310E-2,4.547190368E-1,-1.710561067E-1
1.585533583E1,1.803346165E-2,2.289538085E-1,-1.509212106E-1
1.586538583E1,4.497959092E-2,2.614617050E-1,-1.878983974E-1
1.587543683E1,-1.282947697E-2,2.407694012E-1,-2.291508615E-1
1.588548783E1,2.039052919E-2,2.232716382E-1,-1.736231446E-1
1.589553883E1,3.436330333E-2,2.525921762E-1,-1.548491120E-1
1.590558983E1,1.354697254E-2,2.436045408E-1,-1.053787619E-1
1.591564083E1,-3.267309070E-2,2.188732922E-1,-8.310282230E-2
1.592569183E1,-7.422959059E-2,1.812582761E-1,-6.890524924E-2
1.593574283E1,-9.985762835E-2,1.342873573E-1,-6.727397442E-2
1.594579383E1,-1.113720685E-1,9.713892639E-2,-7.235714793E-2
1.595584483E1,-1.064957753E-1,7.281158119E-2,-7.622151077E-2
1.596589483E1,-9.561330080E-2,5.248047784E-2,-9.551025182E-2
1.597594583E1,-7.749357074E-2,4.979129136E-2,-1.083013490E-1
1.598599683E1,-5.517762154E-2,6.706722081E-2,-1.186956689E-1
1.599604783E1,-3.425949067E-2,1.076435894E-1,-1.253362447E-1
1.600609883E1,-2.290883474E-2,1.539679617E-1,-1.230635047E-1
1.601614983E1,-8.040116169E-3,1.968441010E-1,-1.170679852E-1
1.602620083E1,6.777711678E-3,2.299149632E-1,-1.041292846E-1
1.603625183E1,3.106346726E-2,2.423187494E-1,-8.971942216E-2
1.604630283E1,5.560582504E-2,2.333833128E-1,-7.398679852E-2
1.605635383E1,8.956918120E-2,1.954765916E-1,-5.998681113E-2
1.606640483E1,1.182663441E-1,1.481362432E-1,-5.057360232E-2
1.607645483E1,1.425284743E-1,9.719909728E-2,-4.329360276E-2
1.608650583E1,1.503057182E-1,4.665603116E-2,-4.301024228E-2
1.609655683E1,1.476884335E-1,-1.907738857E-3,-4.810396209E-2
1.610660783E1,1.374903917E-1,-3.740128502E-2,-5.299991742E-2
1.611665883E1,1.230501831E-1,-6.937608868E-2,-5.380376801E-2
1.612670983E1,1.087519303E-1,-9.480022639E-2,-5.793033913E-2
1.613676083E1,9.378807247E-2,-1.238755658E-1,-6.038063392E-2
1.614681183E1,8.044084162E-2,-1.551381499E-1,-5.941550061E-2
1.615686283E1,7.171762735E-2,-1.883555502E-1,-5.765775591E-2
1.616691383E1,6.199335679E-2,-2.322825193E-1,-5.411175638E-2
1.617696483E1,5.458396673E-2,-2.759342790E-1,-5.641204864E-2
1.618701483E1,4.958654195E-2,-3.128680587E-1,-5.991837010E-2
1.619706583E1,4.570379108E-2,-3.399163187E-1,-6.661222875E-2
1.620711683E1,4.527448863E-2,-3.501865268E-1,-7.765955478E-2
1.621716783E1,4.970292002E-2,-3.484875858E-1,-7.827260345E-2
1.622721883E1,5.401697755E-2,-3.268091977E-1,-8.439894021E-2
1.623726983E1,6.602876633E-2,-2.909874022E-1,-7.754503936E-2
1.624732083E1,7.387018204E-2,-2.672879100E-1,-7.472608238E-2
1.625737183E1,8.200925589E-2,-2.713175118E-1,-6.069279462E-2
1.626742283E1,7.844728231E-2,-2.537366748E-1,-4.919193685E-2
1.627747383E1,7.884580642E-2,-2.772506475E-1,-4.072545096E-2
1.628752383E1,8.005408198E-2,-3.069704771E-1,-3.661033511E-2
1.629757483E1,7.833193243E-2,-3.380617201E-1,-3.623291478E-2
1.630762583E1,8.148138225E-2,-3.571254313E-1,-4.127800837E-2
1.631767683E1,8.251013607E-2,-3.574440479E-1,-4.510027170E-2
1.632772783E1,8.365156502E-2,-3.454622328E-1,-5.312144756E-2
1.633777883E1,7.561881095E-2,-3.163132668E-1,-5.612097308E-2
1.634782983E1,6.354536861E-2,-2.846645117E-1,-5.358590931E-2
1.635788083E1,5.172779039E-2,-2.534354329E-1,-4.876105487E-2
1.636793183E1,3.930228204E-2,-2.219946831E-1,-4.979676008E-2
1.637798283E1,2.590141445E-2,-1.947783083E-1,-4.909428582E-2
1.638803383E1,1.229798794E-2,-1.758818477E-1,-4.480819404E-2
1.639808383E1,2.312991302E-3,-1.652896851E-1,-3.819900751E-2
1.640813483E1,-2.976579359E-3,-1.523025185E-1,-3.300051764E-2
1.641818583E1,-8.988224901E-3,-1.395203918E-1,-3.041825444E-2
1.642823683E1,-1.383568626E-3,-1.287343204E-1,-2.819211781E-2
1.643828783E1,-2.159613650E-3,-1.137963831E-1,-3.050054610E-2
1.644833883E1,-1.257334836E-3,-9.917163849E-2,-2.881849185E-2
1.645838983E1,-7.818541490E-3,-8.505682647E-2,-2.977888659E-2
1.646844083E1,-5.667506251E-3,-7.888575643E-2,-2.775035799E-2
1.647849183E1,-6.055904087E-3,-7.229579240E-2,-2.574303001E-2
1.648854283E1,1.006000210E-3,-6.068732962E-2,-2.317121439E-2
1.649859283E1,9.311025031E-3,-5.546076596E-2,-1.789501496E-2
1.650864383E1,1.931332611E-2,-4.196546227E-2,-1.098784059E-2
1.651869483E1,2.591358125E-2,-4.237196594E-2,-1.816208707E-3
1.652874583E1,3.196295351E-2,-3.533030301E-2,6.341319531E-3
1.653879683E1,3.386909142E-2,-4.091859236E-2,9.704141878E-3
1.654884783E1,2.404282615E-2,-4.040646553E-2,8.761116304E-3
1.655889883E1,2.068607882E-2,-4.210828245E-2,4.838993307E-3
1.656894983E1,1.526281610E-2,-4.755897447E-2,-1.167233801E-3
1.657900083E1,1.506940275E-2,-5.045163631E-2,-1.390725933E-2
1.658905183E1,3.806096036E-3,-5.402266607E-2,-2.473833598E-2
1.659910283E1,-1.894612797E-2,-5.884600431E-2,-3.506704420E-2
1.660915283E1,-3.108215146E-2,-5.658817664E-2,-5.097623542E-2
1.661920383E1,-4.868950322E-2,-3.717412427E-2,-5.317282304E-2
1.662925483E1,-6.671085209E-2,-1.976823620E-2,-5.186707526E-2
1.663930583E1,-7.292506844E-2,2.633741591E-3,-5.022230744E-2
1.664935683E1,-7.891775668E-2,2.051964588E-2,-4.586995393E-2
1.665940783E1,-8.775753528E-2,3.384361044E-2,-3.705272824E-2
1.666945883E1,-9.364178777E-2,4.904599860E-2,-3.297596052E-2
1.667950983E1,-9.815943986E-2,6.188044325E-2,-3.355919942E-2
1.668956083E1,-9.453167766E-2,7.022492588E-2,-3.869111091E-2
1.669961183E1,-8.922531456E-2,7.842889428E-2,-4.053763300E-2
1.670966183E1,-7.704534382E-2,8.300260454E-2,-4.547087103E-2
1.671971283E1,-6.968750060E-2,9.280346334E-2,-4.828654230E-2
1.672976383E1,-6.612046063E-2,1.013077348E-1,-4.242945090E-2
1.673981483E1,-6.855992973E-2,1.190115809E-1,-4.303979129E-2
1.674986583E1,-7.737553120E-2,1.379407942E-1,-3.956090659E-2
1.675991683E1,-8.518413454E-2,1.588670164E-1,-3.882877156E-2
1.676996829E1,-8.788058162E-2,1.731663346E-1,-3.928443789E-2
1.678001929E1,-8.772073686E-2,1.806633174E-1,-4.195796698E-2
1.679007029E1,-7.872617245E-2,1.892908961E-1,-3.909933195E-2
1.680012129E1,-7.376357913E-2,1.909219921E-1,-3.604520485E-2
1.681017129E1,-6.532695144E-2,1.925763488E-1,-3.788598254E-2
1.682022229E1,-6.371245533E-2,1.914178580E-1,-3.317409381E-2
1.683027329E1,-5.673364550E-2,1.893368661E-1,-3.825513646E-2
1.684032429E1,-5.765900761E-2,1.996366680E-1,-4.178185388E-2
1.685037529E1,-7.427126914E-2,2.022700012E-1,-5.009810627E-2
1.686042629E1,-9.299258143E-2,2.182894200E-1,-5.858997256E-2
1.687047729E1,-1.070753783E-1,2.295117080E-1,-6.321987510E-2
1.688052829E1,-1.175839305E-1,2.432352751E-1,-7.276175916E-2
1.689057929E1,-1.360287219E-1,2.681715190E-1,-7.454394549E-2
1.690063029E1,-1.587128043E-1,2.930620015E-1,-7.857195288E-2
1.691068129E1,-1.847686321E-1,3.204885721E-1,-8.375579119E-2
1.692073129E1,-2.122351527E-1,3.544678390E-1,-8.574037999E-2
1.693078229E1,-2.477220446E-1,3.797188699E-1,-8.829728514E-2
1.694083329E1,-2.788043916E-1,4.022431374E-1,-8.845864981E-2
1.695088429E1,-2.958800495E-1,4.200711250E-1,-8.810790628E-2
1.696093529E1,-2.966012657E-1,4.365333915E-1,-9.512421489E-2
1.697098629E1,-2.845166326E-1,4.432560205E-1,-9.168554097E-2
1.698103729E1,-2.675710618E-1,4.449539483E-1,-8.708282560E-2
1.699108829E1,-2.472538054E-1,4.300144017E-1,-7.458833605E-2
1.700113929E1,-2.282899767E-1,4.125051796E-1,-7.074779272E-2
1.701119029E1,-2.085756510E-1,3.864338994E-1,-6.255005300E-2
